Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.001,0.0,0.0,0,0
2,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0014,0.0,0.0,0,0
3,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0014,0.0,0.0,0,0
4,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0014,0.0,0.0,0,0
5,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0014,0.0,0.0,0,0
6,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0014,0.0,0.0,0,0
7,7,0,0,0,7,0,1,7,0,1,0,0,0,0,0,0,0,0.0,0.0014,0.0,0.0,0,0
8,7,1,0,1,6,1,1,6,1,1,0,1,0,0,0,0,0,0.0002,0.0012,0.0002,0.0,0,0
9,8,1,0,1,7,1,1,7,1,1,0,1,0,0,0,0,0,0.0002,0.0014,0.0002,0.0,0,0
10,10,1,0,2,8,1,1,8,1,1,0,2,0,0,0,0,0,0.0002,0.0016,0.0004,0.0,0,0
11,12,1,0,3,9,1,1,9,1,1,0,3,0,0,0,0,0,0.0002,0.0018,0.0006,0.0,0,0
12,13,1,0,5,8,0,0,8,1,0,0,5,0,0,0,0,0,0.0,0.0016,0.001,0.0,0,0
13,13,1,0,6,7,0,0,7,1,0,0,6,0,0,0,0,0,0.0,0.0014,0.0012,0.0,0,0
14,14,2,0,7,7,1,0,7,2,0,0,7,0,0,0,0,0,0.0002,0.0014,0.0014,0.0,0,0
15,16,2,0,7,9,1,0,9,2,0,0,7,0,0,0,0,0,0.0002,0.0018,0.0014,0.0,0,0
16,16,2,0,7,9,1,0,9,2,0,0,7,0,0,0,0,0,0.0002,0.0018,0.0014,0.0,0,0
17,17,2,0,7,10,1,0,9,2,0,0,7,1,0,0,0,0,0.0002,0.002,0.0014,0.0,0,0
18,20,2,0,7,13,1,0,10,2,0,0,7,3,0,0,0,0,0.0002,0.0026,0.0014,0.0,0,0
19,20,2,0,7,13,1,0,10,2,0,0,7,3,0,0,0,0,0.0002,0.0026,0.0014,0.0,0,0
20,21,2,0,8,13,1,1,10,2,1,0,8,3,0,0,0,0,0.0002,0.0026,0.0016,0.0,0,0
21,22,4,0,9,13,3,1,10,4,1,0,9,3,0,0,0,0,0.0006,0.0026,0.0018,0.0,0,0
22,22,4,0,12,10,2,1,8,4,1,0,11,2,0,0,0,1,0.0004,0.002,0.0024,0.0,0,0
