Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0.0,0.001,0.0,0.0,0.0,0.0
2,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0.0,0.001,0.0,0.0,0.0,0.0
3,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0.0,0.001,0.0,0.0,0.0,0.0
4,4,1,0,0,4,1,0,4,1,0,0,0,0,0,0,0,0,0.00033,0.00133,0.0,0.0,0.0,0.0
5,4,1,0,0,4,1,0,4,1,0,0,0,0,0,0,0,0,0.00033,0.00133,0.0,0.0,0.0,0.0
6,6,1,0,0,6,1,0,6,1,0,0,0,0,0,0,0,0,0.00033,0.002,0.0,0.0,0.0,0.0
7,7,1,0,0,7,1,0,7,1,0,0,0,0,0,0,0,0,0.00033,0.00233,0.0,0.0,0.0,0.0
8,8,1,0,0,8,1,0,8,1,0,0,0,0,0,0,0,0,0.00033,0.00267,0.0,0.0,0.0,0.0
9,10,1,0,0,10,1,0,9,1,0,0,0,1,0,0,0,0,0.00033,0.00333,0.0,0.0,0.0,0.0
10,13,1,0,1,12,1,0,10,1,0,0,1,2,0,0,0,0,0.00033,0.004,0.00033,0.0,0.0,0.0
11,13,1,0,1,12,1,0,10,1,0,0,1,2,0,0,0,0,0.00033,0.004,0.00033,0.0,0.0,0.0
12,15,1,0,1,14,1,0,12,1,0,0,1,2,0,0,0,0,0.00033,0.00467,0.00033,0.0,0.0,0.0
13,16,2,0,2,14,2,0,12,2,0,0,2,2,0,0,0,0,0.00067,0.00467,0.00067,0.0,0.0,0.0
14,16,2,0,3,13,1,0,11,2,0,0,3,2,0,0,0,0,0.00033,0.00433,0.001,0.0,0.0,0.0
15,19,3,0,4,15,2,1,13,2,1,0,4,2,1,0,0,0,0.00067,0.005,0.00133,0.0,0.0,0.0
16,20,4,0,6,14,2,1,13,3,1,0,5,1,1,0,0,1,0.00067,0.00467,0.002,0.0,0.0,0.0
17,25,4,0,8,17,2,1,13,3,1,0,7,4,1,0,0,1,0.00067,0.00567,0.00267,0.0,0.0,0.0
18,29,4,0,11,18,1,2,14,3,2,0,10,4,1,0,0,1,0.00033,0.006,0.00367,0.0,0.0,0.0
19,34,5,0,12,22,2,2,17,4,2,0,11,5,1,0,0,1,0.00067,0.00733,0.004,0.0,0.0,0.0
20,38,6,0,13,25,2,1,20,5,1,0,12,5,1,0,0,1,0.00067,0.00833,0.00433,0.0,0.0,0.0
21,43,6,0,13,30,2,2,23,5,2,0,12,7,1,0,0,1,0.00067,0.01,0.00433,0.0,0.0,0.0
22,46,8,0,14,32,4,2,22,7,2,0,13,10,1,0,0,1,0.00133,0.01067,0.00467,0.0,0.0,0.0
23,51,9,0,15,36,4,3,24,7,3,0,14,12,2,0,0,1,0.00133,0.012,0.005,0.0,0.0,0.0
24,58,11,0,17,41,5,3,28,9,3,0,15,13,2,0,0,2,0.00167,0.01367,0.00567,0.0,0.0,0.0
25,66,11,0,19,47,5,3,29,9,3,0,17,18,2,0,0,2,0.00167,0.01567,0.00633,0.0,0.0,0.0
26,76,11,0,21,55,5,4,33,9,4,0,19,22,2,0,0,2,0.00167,0.01833,0.007,0.0,0.0,0.0
27,85,12,0,25,60,5,3,36,10,3,0,21,24,2,0,0,4,0.00167,0.02,0.00833,0.0,0.0,0.0
28,91,12,0,28,63,4,4,38,10,3,0,23,25,2,1,0,5,0.00133,0.021,0.00933,0.0,0.0,0.0
29,100,14,0,32,68,5,6,42,12,3,0,26,26,2,3,0,6,0.00167,0.02267,0.01067,0.0,0.0,0.0
30,109,19,0,36,73,8,6,47,15,2,0,29,26,4,4,0,7,0.00267,0.02433,0.012,0.0,0.0,0.0
31,124,21,0,39,85,10,7,54,16,3,0,32,31,5,4,0,7,0.00333,0.02833,0.013,0.0,0.0,0.0
32,136,24,0,43,93,12,10,57,18,4,0,34,36,6,6,0,9,0.004,0.031,0.01433,0.0,0.0,0.0
33,152,27,0,47,105,14,11,65,19,6,0,35,40,8,5,0,12,0.00467,0.035,0.01567,0.0,0.0,0.0
34,168,32,0,54,114,16,10,70,23,5,0,39,44,9,5,0,15,0.00533,0.038,0.018,0.0,0.0,0.0
35,183,33,0,60,123,17,11,74,23,5,0,43,49,10,6,0,17,0.00567,0.041,0.02,0.0,0.0,0.0
36,196,35,0,68,128,15,9,82,24,6,0,47,46,11,3,0,21,0.005,0.04267,0.02267,0.0,0.0,0.0
37,220,36,2,77,141,12,7,94,25,4,2,52,47,11,3,0,25,0.004,0.04703,0.02568,0.00909,0.0,0.0
38,243,38,2,84,157,11,8,96,26,5,2,54,61,12,3,0,30,0.00367,0.05237,0.02802,0.00823,0.0,0.0
39,263,42,3,97,163,12,8,96,28,3,3,64,67,14,5,0,33,0.004,0.05439,0.03237,0.01141,0.0,0.0
40,279,45,3,110,166,12,10,102,28,5,3,69,64,17,5,0,41,0.004,0.05539,0.0367,0.01075,0.0,0.0
41,307,47,3,122,182,12,13,104,29,7,3,78,78,18,6,0,44,0.004,0.06073,0.04071,0.00977,0.0,0.0
42,330,55,3,128,199,18,19,115,35,10,3,79,84,20,9,0,49,0.00601,0.0664,0.04271,0.00909,0.0,0.0
43,364,64,3,144,217,23,18,125,40,9,3,88,92,24,9,0,56,0.00767,0.07241,0.04805,0.00824,0.0,0.0
