Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
4,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
5,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
6,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
7,3,0,0,0,3,1,3,0,1,0,0,0,0,0,0,0,0.01,0.0
8,4,1,0,0,4,2,4,1,2,0,0,0,0,0,0,0,0.01,0.0
9,7,2,0,0,7,2,5,2,2,0,0,2,0,0,0,0,0.01,0.0
10,12,2,0,0,12,2,9,2,2,0,0,3,0,0,0,0,0.02,0.0
11,21,2,0,2,19,0,16,2,0,0,2,3,0,0,0,0,0.04,0.0
12,25,2,0,2,23,2,18,2,1,0,2,5,0,1,0,0,0.05,0.0
13,35,5,0,2,33,2,18,4,1,0,2,15,1,1,0,0,0.07,0.0
14,43,7,0,2,41,3,24,6,1,0,2,17,1,2,0,0,0.08,0.0
15,58,10,0,3,55,2,26,6,0,0,3,29,4,2,0,0,0.11,0.0
16,75,16,0,4,71,3,25,8,1,0,3,46,8,2,0,1,0.14,0.0
17,94,21,0,6,88,5,31,11,2,0,4,57,10,3,0,2,0.18,0.0
18,118,30,0,7,111,7,44,13,2,0,4,67,17,5,0,3,0.22,0.0
19,149,37,0,9,140,9,51,14,3,0,6,89,23,6,0,3,0.28,0.0
20,177,49,0,12,165,13,69,19,5,0,7,96,30,8,0,5,0.33,0.0
21,220,58,0,15,205,17,85,23,6,0,8,120,35,11,0,7,0.41,0.0
22,268,73,0,19,249,18,113,30,6,0,9,136,43,12,0,10,0.5,0.0
23,327,87,0,27,300,22,132,34,9,0,13,168,53,13,0,14,0.6,0.0
24,369,103,0,35,334,28,151,41,13,0,16,183,62,15,0,19,0.67,0.0
25,401,122,0,45,356,31,173,50,14,0,20,183,72,17,0,25,0.71,0.0
26,431,145,0,67,364,36,185,61,16,0,31,179,84,20,0,36,0.73,0.0
27,449,169,0,81,368,44,192,75,21,0,36,176,94,23,0,45,0.74,0.0
28,466,193,0,104,362,44,187,88,22,0,49,175,105,22,0,55,0.72,0.0
29,477,208,0,125,352,43,173,97,25,0,62,179,111,18,0,63,0.7,0.0
