Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0
3,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0
4,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0
5,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0
6,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0
7,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0
8,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0
9,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0
10,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0
11,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.0,0.0
12,2,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.0,0.0
13,2,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.0,0.0
14,2,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.0,0.0
15,2,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.0,0.0
16,3,1,0,1,2,1,0,1,0,0,1,2,0,1,0,0,0.0,0.0
17,6,2,0,1,5,1,0,1,0,0,1,5,1,1,0,0,0.01,0.0
18,7,2,0,1,6,1,0,1,0,0,1,6,1,1,0,0,0.01,0.0
19,10,2,0,1,9,1,0,1,0,0,1,9,1,1,0,0,0.01,0.0
20,11,3,1,1,9,0,0,1,0,0,1,9,2,0,1,0,0.01,0.09
21,14,3,1,1,12,1,0,1,0,0,1,12,2,1,1,0,0.01,0.07
22,19,7,1,1,17,1,0,1,0,0,1,17,6,1,1,0,0.02,0.05
23,23,8,1,1,21,1,0,1,0,0,1,21,7,1,1,0,0.02,0.04
24,26,11,1,2,23,1,0,1,0,0,1,23,10,1,1,1,0.02,0.04
25,30,13,1,2,27,1,1,1,0,0,1,26,12,1,1,1,0.03,0.03
26,40,14,1,3,36,2,4,1,0,0,1,32,13,2,1,2,0.04,0.03
27,44,15,1,4,39,3,8,1,0,0,1,31,14,3,1,3,0.04,0.02
28,56,16,1,6,49,3,9,1,0,0,1,40,15,3,1,5,0.05,0.02
29,62,17,1,6,55,3,11,1,0,0,1,44,16,3,1,5,0.06,0.02
30,76,20,1,11,64,4,14,2,0,0,1,50,18,4,1,10,0.06,0.01
