Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0012,0.0,0.0,0,0
2,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0012,0.0,0.0,0,0
3,7,0,0,0,7,0,1,7,0,1,0,0,0,0,0,0,0,0.0,0.0014,0.0,0.0,0,0
4,8,1,0,0,8,1,1,8,1,1,0,0,0,0,0,0,0,0.0002,0.0016,0.0,0.0,0,0
5,9,1,0,0,9,1,1,9,1,1,0,0,0,0,0,0,0,0.0002,0.0018,0.0,0.0,0,0
6,12,2,0,1,11,1,0,8,2,0,0,1,3,0,0,0,0,0.0002,0.0022,0.0002,0.0,0,0
7,14,2,0,1,13,1,0,10,2,0,0,1,3,0,0,0,0,0.0002,0.0026,0.0002,0.0,0,0
8,16,2,0,1,15,1,0,12,2,0,0,1,3,0,0,0,0,0.0002,0.003,0.0002,0.0,0,0
9,19,2,0,1,18,1,0,15,2,0,0,1,3,0,0,0,0,0.0002,0.0036,0.0002,0.0,0,0
10,19,2,0,3,16,1,1,14,2,1,0,2,2,0,0,0,1,0.0002,0.0032,0.0006,0.0,0,0
11,19,3,0,4,15,1,1,13,3,1,0,3,2,0,0,0,1,0.0002,0.003,0.0008,0.0,0,0
12,23,3,0,4,19,1,2,17,3,2,0,3,2,0,0,0,1,0.0002,0.0038,0.0008,0.0,0,0
13,23,5,0,5,18,2,2,16,5,2,0,4,2,0,0,0,1,0.0004,0.0036,0.001,0.0,0,0
14,23,6,0,6,17,2,1,15,6,1,0,5,2,0,0,0,1,0.0004,0.0034,0.0012,0.0,0,0
15,24,6,0,9,15,1,1,14,6,1,0,7,1,0,0,0,2,0.0002,0.003,0.0018,0.0,0,0
16,26,7,0,9,17,2,1,16,6,1,0,7,1,1,0,0,2,0.0004,0.0034,0.0018,0.0,0,0
17,30,7,0,12,18,1,1,18,6,1,0,9,0,1,0,0,3,0.0002,0.0036,0.0024,0.0,0,0
18,35,7,0,12,23,1,2,23,6,2,0,9,0,1,0,0,3,0.0002,0.0046,0.0024,0.0,0,0
19,38,8,0,14,24,2,2,23,7,2,0,10,1,1,0,0,4,0.0004,0.0048,0.0028,0.0,0,0
20,40,8,0,17,23,1,1,21,7,1,0,13,2,1,0,0,4,0.0002,0.0046,0.0034,0.0,0,0
21,46,9,0,18,28,2,1,26,8,1,0,14,2,1,0,0,4,0.0004,0.0056,0.0036,0.0,0,0
