Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
4,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
5,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.00067,0.0
6,3,1,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0.001,0.0
7,4,1,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0.00133,0.0
8,5,1,0,0,5,0,5,1,0,0,0,0,0,0,0,0,0.00167,0.0
9,6,2,0,0,6,0,6,2,0,0,0,0,0,0,0,0,0.002,0.0
10,6,2,0,0,6,0,6,2,0,0,0,0,0,0,0,0,0.002,0.0
11,7,3,0,0,7,1,7,3,1,0,0,0,0,0,0,0,0.00233,0.0
12,7,4,0,1,6,1,6,4,1,0,1,0,0,0,0,0,0.002,0.0
13,10,4,0,1,9,1,9,4,1,0,1,0,0,0,0,0,0.003,0.0
14,14,4,0,2,12,1,12,4,1,0,2,0,0,0,0,0,0.004,0.0
15,15,6,0,2,13,1,13,6,1,0,2,0,0,0,0,0,0.00433,0.0
16,15,8,0,4,11,0,11,8,0,0,4,0,0,0,0,0,0.00367,0.0
17,15,8,0,5,10,2,10,8,2,0,5,0,0,0,0,0,0.00333,0.0
18,17,9,0,6,11,2,11,9,2,0,6,0,0,0,0,0,0.00367,0.0
19,18,9,0,6,12,2,12,9,2,0,6,0,0,0,0,0,0.004,0.0
20,22,11,0,6,16,2,16,11,2,0,6,0,0,0,0,0,0.00533,0.0
21,23,12,0,7,16,2,16,12,2,0,7,0,0,0,0,0,0.00533,0.0
22,25,13,1,8,16,1,16,13,1,1,8,0,0,0,0,0,0.00533,0.04
23,28,14,1,10,17,1,17,14,1,1,10,0,0,0,0,0,0.00567,0.03571
24,32,15,1,12,19,2,19,15,2,1,12,0,0,0,0,0,0.00633,0.03125
25,36,15,1,12,23,2,23,15,2,1,12,0,0,0,0,0,0.00767,0.02778
26,41,17,1,13,27,1,25,17,1,1,13,2,0,0,0,0,0.009,0.02439
27,44,18,1,14,29,1,24,18,1,1,14,5,0,0,0,0,0.00967,0.02273
28,47,21,1,14,32,1,25,19,1,1,14,7,2,0,0,0,0.01067,0.02128
29,51,24,1,15,35,1,26,20,1,1,15,9,4,0,0,0,0.01167,0.01961
30,61,26,1,17,43,1,32,22,1,1,16,11,4,0,0,1,0.01433,0.01639
31,68,28,1,19,48,1,32,24,1,1,17,16,4,0,0,2,0.016,0.01471
32,78,30,1,23,54,3,34,24,3,1,20,20,6,0,0,3,0.018,0.01282
33,88,34,2,24,62,2,37,26,2,2,21,25,8,0,0,3,0.02067,0.02273
34,98,35,2,25,71,4,45,27,3,2,22,26,8,1,0,3,0.02367,0.02041
35,106,39,2,26,78,4,49,29,3,2,23,29,10,1,0,3,0.026,0.01887
36,124,44,3,34,87,4,57,33,2,3,29,30,11,2,0,5,0.029,0.02419
37,138,50,3,37,98,4,63,36,2,3,32,35,14,2,0,5,0.03267,0.02174
38,161,56,3,45,113,4,70,41,2,3,38,43,15,2,0,7,0.03767,0.01863
39,181,60,3,51,127,3,78,43,1,3,42,49,17,2,0,9,0.04233,0.01657
40,206,70,3,57,146,6,92,48,3,3,47,54,22,3,0,10,0.04867,0.01456
41,232,77,3,64,165,7,106,51,4,3,49,59,26,3,0,15,0.055,0.01293
42,253,88,3,75,175,6,117,60,4,3,54,58,28,2,0,21,0.05833,0.01186
43,280,98,3,81,196,9,132,68,7,3,56,64,30,2,0,25,0.06533,0.01071
44,313,107,3,94,216,8,144,74,7,3,65,72,33,1,0,29,0.072,0.00958
45,345,117,3,113,229,9,155,80,8,3,77,74,37,1,0,36,0.07633,0.0087
46,381,127,3,120,258,13,173,88,11,3,82,85,39,2,0,38,0.086,0.00787
47,421,146,3,140,278,14,186,104,10,3,95,92,42,4,0,45,0.09267,0.00713
48,470,160,3,153,314,19,212,114,13,3,106,102,46,6,0,47,0.10467,0.00638
49,522,179,3,170,349,21,227,129,16,3,115,122,50,5,0,55,0.11633,0.00575
50,577,192,3,194,380,26,247,137,18,3,126,133,55,8,0,68,0.12667,0.0052
51,644,216,4,211,429,26,278,151,17,4,134,151,65,9,0,77,0.143,0.00621
52,708,244,4,239,465,30,296,168,21,4,154,169,76,9,0,85,0.155,0.00565
53,766,274,4,266,496,34,314,185,23,4,172,182,89,11,0,94,0.16533,0.00522
