Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0014,0.0,0.0,0.0,0.0
2,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0014,0.0,0.0,0.0,0.0
3,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0016,0.0,0.0,0.0,0.0
4,14,0,0,0,14,0,1,14,0,1,0,0,0,0,0,0,0,0.0,0.0028,0.0,0.0,0.0,0.0
5,16,1,0,0,16,1,1,15,1,1,0,0,1,0,0,0,0,0.0002,0.0032,0.0,0.0,0.0,0.0
6,19,1,0,0,19,1,1,18,1,1,0,0,1,0,0,0,0,0.0002,0.0038,0.0,0.0,0.0,0.0
7,20,1,0,1,19,1,1,18,1,1,0,1,1,0,0,0,0,0.0002,0.0038,0.0002,0.0,0.0,0.0
8,23,1,0,1,22,1,2,21,1,2,0,1,1,0,0,0,0,0.0002,0.0044,0.0002,0.0,0.0,0.0
9,25,2,0,3,22,1,2,21,2,2,0,3,1,0,0,0,0,0.0002,0.0044,0.0006,0.0,0.0,0.0
10,25,3,0,6,19,1,2,18,3,2,0,6,1,0,0,0,0,0.0002,0.0038,0.0012,0.0,0.0,0.0
11,27,4,0,7,20,2,2,18,4,2,0,6,2,0,0,0,1,0.0004,0.004,0.0014,0.0,0.0,0.0
12,30,4,0,7,23,2,2,21,4,2,0,6,2,0,0,0,1,0.0004,0.0046,0.0014,0.0,0.0,0.0
13,35,4,0,8,27,2,2,25,4,2,0,7,2,0,0,0,1,0.0004,0.0054,0.0016,0.0,0.0,0.0
14,45,5,1,9,35,2,1,33,5,1,1,7,2,0,0,0,2,0.0004,0.007,0.0018,0.02222,0.0,0.0
15,50,6,1,11,38,3,1,35,6,1,1,9,3,0,0,0,2,0.0006,0.0076,0.0022,0.02,0.0,0.0
16,58,7,1,11,46,4,1,41,7,1,1,9,5,0,0,0,2,0.0008,0.0092,0.0022,0.01724,0.0,0.0
17,64,8,1,15,48,5,1,41,8,1,1,12,7,0,0,0,3,0.001,0.0096,0.003,0.01562,0.0,0.0
18,73,11,2,19,52,7,1,47,11,1,2,16,5,0,0,0,3,0.0014,0.0104,0.0038,0.0274,0.0,0.0
19,80,12,2,23,55,6,2,50,12,2,2,20,5,0,0,0,3,0.0012,0.011,0.0046,0.025,0.0,0.0
20,83,13,2,24,57,6,3,52,13,3,2,21,5,0,0,0,3,0.0012,0.0114,0.0048,0.0241,0.0,0.0
21,89,14,2,28,59,5,4,54,14,3,2,25,5,0,1,0,3,0.001,0.0118,0.0056,0.02247,0.0,0.0
22,94,16,2,31,61,6,5,55,15,4,2,28,6,1,1,0,3,0.0012,0.0122,0.0062,0.02128,0.0,0.0
23,101,19,2,33,66,9,6,57,18,5,2,30,9,1,1,0,3,0.0018,0.01321,0.0066,0.0198,0.0,0.0
24,109,20,2,39,68,8,5,57,19,5,2,35,11,1,0,0,4,0.0016,0.01361,0.0078,0.01835,0.0,0.0
25,114,21,2,46,66,7,4,55,20,4,2,40,11,1,0,0,6,0.0014,0.01321,0.0092,0.01754,0.0,0.0
26,118,21,2,54,62,5,3,48,20,3,2,48,14,1,0,0,6,0.001,0.0124,0.0108,0.01695,0.0,0.0
27,126,22,2,64,60,4,2,46,21,2,2,57,14,1,0,0,7,0.0008,0.012,0.01281,0.01587,0.0,0.0
28,136,24,2,69,65,6,2,51,23,2,2,62,14,1,0,0,7,0.0012,0.01301,0.01381,0.01471,0.0,0.0
29,151,26,3,71,77,7,2,63,25,1,3,64,14,1,1,0,7,0.0014,0.01541,0.01421,0.01987,0.0,0.0
