Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.00167,0.0,0.0,0,0
2,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.00167,0.0,0.0,0,0
3,7,0,0,0,7,0,0,5,0,0,0,0,2,0,0,0,0,0.0,0.00233,0.0,0.0,0,0
4,10,0,0,0,10,0,0,7,0,0,0,0,3,0,0,0,0,0.0,0.00333,0.0,0.0,0,0
5,12,0,0,0,12,0,0,8,0,0,0,0,4,0,0,0,0,0.0,0.004,0.0,0.0,0,0
6,14,0,0,0,14,0,0,10,0,0,0,0,4,0,0,0,0,0.0,0.00467,0.0,0.0,0,0
7,19,0,0,0,19,0,0,12,0,0,0,0,7,0,0,0,0,0.0,0.00633,0.0,0.0,0,0
8,23,0,0,1,22,0,1,13,0,0,0,1,9,0,1,0,0,0.0,0.00733,0.00033,0.0,0,0
9,26,1,0,1,25,1,2,15,0,0,0,1,10,1,2,0,0,0.00033,0.00833,0.00033,0.0,0,0
10,31,3,0,3,28,3,3,17,1,1,0,3,11,2,2,0,0,0.001,0.00933,0.001,0.0,0,0
11,34,4,0,3,31,4,3,19,2,1,0,3,12,2,2,0,0,0.00133,0.01033,0.001,0.0,0,0
12,41,4,0,5,36,2,2,22,2,2,0,3,14,2,0,0,2,0.00067,0.012,0.00167,0.0,0,0
13,47,5,0,6,41,3,2,25,3,2,0,3,16,2,0,0,3,0.001,0.01367,0.002,0.0,0,0
14,53,5,0,10,43,2,1,26,3,1,0,6,17,2,0,0,4,0.00067,0.01433,0.00333,0.0,0,0
15,55,5,0,10,45,2,2,27,3,2,0,6,18,2,0,0,4,0.00067,0.015,0.00333,0.0,0,0
16,60,8,0,14,46,5,2,26,4,2,0,8,20,4,0,0,6,0.00167,0.01533,0.00467,0.0,0,0
17,66,8,0,18,48,3,2,25,4,1,0,10,23,4,1,0,8,0.001,0.016,0.006,0.0,0,0
18,75,10,0,18,57,5,3,27,4,1,0,10,30,6,2,0,8,0.00167,0.019,0.006,0.0,0,0
19,82,11,0,21,61,5,4,31,4,1,0,10,30,7,3,0,11,0.00167,0.02033,0.007,0.0,0,0
20,96,14,1,24,71,6,4,37,6,1,1,13,34,8,3,0,11,0.002,0.02367,0.008,0.01042,0,0
21,103,18,1,31,71,8,5,37,9,1,1,17,34,9,4,0,14,0.00267,0.02367,0.01034,0.00971,0,0
22,116,20,1,38,77,8,6,38,10,1,1,22,39,10,5,0,16,0.00267,0.02568,0.01267,0.00862,0,0
23,121,22,1,43,77,9,6,38,11,2,1,24,39,11,4,0,19,0.003,0.02568,0.01434,0.00826,0,0
24,137,24,1,50,86,8,8,43,11,2,1,28,43,13,6,0,22,0.00267,0.02868,0.01667,0.0073,0,0
