Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0.0,0.0
2,8,1,0,0,8,1,0,8,1,0,0,0,0,0,0,0,0,0.00033,0.00267,0.0,0.0,0.0,0.0
3,9,1,0,0,9,1,0,7,1,0,0,0,2,0,0,0,0,0.00033,0.003,0.0,0.0,0.0,0.0
4,10,1,0,0,10,1,0,8,1,0,0,0,2,0,0,0,0,0.00033,0.00333,0.0,0.0,0.0,0.0
5,12,3,0,0,12,3,1,10,3,1,0,0,2,0,0,0,0,0.001,0.004,0.0,0.0,0.0,0.0
6,15,4,0,0,15,4,1,12,4,1,0,0,3,0,0,0,0,0.00133,0.005,0.0,0.0,0.0,0.0
7,21,5,0,0,21,5,1,17,4,1,0,0,4,1,0,0,0,0.00167,0.007,0.0,0.0,0.0,0.0
8,23,5,0,0,23,5,2,19,4,2,0,0,4,1,0,0,0,0.00167,0.00767,0.0,0.0,0.0,0.0
9,29,6,0,2,27,6,2,21,5,2,0,1,6,1,0,0,1,0.002,0.009,0.00067,0.0,0.0,0.0
10,35,8,0,4,31,6,2,26,6,2,0,2,5,2,0,0,2,0.002,0.01033,0.00133,0.0,0.0,0.0
11,38,9,0,6,32,5,1,25,7,1,0,4,7,2,0,0,2,0.00167,0.01067,0.002,0.0,0.0,0.0
12,43,10,0,8,35,4,0,28,8,0,0,6,7,2,0,0,2,0.00133,0.01167,0.00267,0.0,0.0,0.0
13,48,12,0,10,38,5,0,32,10,0,0,8,6,2,0,0,2,0.00167,0.01267,0.00333,0.0,0.0,0.0
14,54,12,0,12,42,5,1,36,10,0,0,9,6,2,1,0,3,0.00167,0.014,0.004,0.0,0.0,0.0
15,59,12,0,13,46,4,3,38,10,2,0,10,8,2,1,0,3,0.00133,0.01533,0.00433,0.0,0.0,0.0
16,75,15,0,15,60,7,3,51,12,2,0,11,9,3,1,0,4,0.00233,0.02,0.005,0.0,0.0,0.0
17,83,15,0,16,67,6,4,58,12,3,0,12,9,3,1,0,4,0.002,0.02233,0.00533,0.0,0.0,0.0
18,95,16,0,19,76,6,4,63,13,3,0,15,13,3,1,0,4,0.002,0.02533,0.00633,0.0,0.0,0.0
19,107,17,0,23,84,5,6,69,14,5,0,18,15,3,1,0,5,0.00167,0.028,0.00767,0.0,0.0,0.0
20,115,21,0,30,85,7,6,72,17,5,0,23,13,4,1,0,7,0.00233,0.02833,0.01,0.0,0.0,0.0
21,131,23,0,37,94,8,7,77,19,6,0,30,17,4,1,0,7,0.00267,0.03133,0.01233,0.0,0.0,0.0
22,149,27,0,42,107,9,7,84,21,7,0,32,23,6,0,0,10,0.003,0.03567,0.014,0.0,0.0,0.0
23,175,29,1,47,127,7,5,96,23,4,1,37,31,6,1,0,10,0.00233,0.04235,0.01567,0.00571,0.0,0.0
24,189,34,1,55,133,12,6,97,26,4,1,43,36,8,2,0,12,0.004,0.04435,0.01834,0.00529,0.0,0.0
25,193,38,1,60,132,14,8,97,28,5,1,46,35,10,3,0,14,0.00467,0.04401,0.02001,0.00518,0.0,0.0
26,199,41,1,66,132,16,11,96,30,6,1,51,36,11,5,0,15,0.00534,0.04401,0.02201,0.00503,0.0,0.0
27,210,46,1,72,137,17,9,100,32,5,1,56,37,14,4,0,16,0.00567,0.04568,0.02401,0.00476,0.0,0.0
28,220,48,1,87,132,17,11,95,34,7,1,69,37,14,4,0,18,0.00567,0.04401,0.02901,0.00455,0.0,0.0
29,226,52,1,101,124,19,12,90,38,10,1,77,34,14,2,0,24,0.00634,0.04135,0.03368,0.00442,0.0,0.0
30,234,59,1,111,122,23,12,89,44,9,1,84,33,15,3,0,27,0.00767,0.04068,0.03701,0.00427,0.0,0.0
31,242,62,1,124,117,21,11,82,46,8,1,96,35,16,3,0,28,0.007,0.03901,0.04135,0.00413,0.0,0.0
32,247,64,1,135,111,19,12,77,48,9,1,105,34,16,3,0,30,0.00634,0.03701,0.04502,0.00405,0.0,0.0
33,260,69,1,149,110,21,13,85,53,9,1,108,25,16,4,0,41,0.007,0.03668,0.04968,0.00385,0.0,0.0
34,275,72,1,163,111,19,12,88,53,8,1,118,23,19,4,0,45,0.00634,0.03701,0.05435,0.00364,0.0,0.0
35,279,75,1,178,100,16,11,80,54,6,1,129,20,21,5,0,49,0.00534,0.03334,0.05935,0.00358,0.0,0.0
