Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
2,4,1,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0.00133,0.0
3,4,3,0,0,4,0,4,3,0,0,0,0,0,0,0,0,0.00133,0.0
4,4,3,0,0,4,1,4,3,1,0,0,0,0,0,0,0,0.00133,0.0
5,9,4,0,0,9,1,6,4,1,0,0,3,0,0,0,0,0.003,0.0
6,13,7,0,0,13,1,8,6,1,0,0,5,1,0,0,0,0.00433,0.0
7,16,9,0,1,15,0,9,8,0,0,1,6,1,0,0,0,0.005,0.0
8,18,14,0,1,17,1,11,11,0,0,1,6,3,1,0,0,0.00567,0.0
9,28,15,0,2,26,2,12,12,1,0,2,14,3,1,0,0,0.00867,0.0
10,42,21,0,2,40,2,16,13,1,0,2,24,8,1,0,0,0.01333,0.0
11,59,29,0,3,56,2,24,15,1,0,3,32,14,1,0,0,0.01867,0.0
12,86,45,0,7,79,4,30,23,1,0,6,49,22,3,0,1,0.02633,0.0
13,113,67,0,8,105,5,41,31,2,0,6,64,36,3,0,2,0.035,0.0
14,148,90,0,10,138,7,58,38,2,0,6,80,52,5,0,4,0.046,0.0
15,195,115,0,14,181,9,78,50,4,0,9,103,65,5,0,5,0.06033,0.0
16,236,151,0,16,220,14,92,68,5,0,11,128,83,9,0,5,0.07333,0.0
17,270,202,0,27,243,18,94,91,8,0,15,149,111,10,0,12,0.081,0.0
18,309,231,0,33,276,21,110,98,9,0,19,166,133,12,0,14,0.092,0.0
19,354,271,0,42,312,25,123,117,9,0,23,189,154,16,0,19,0.104,0.0
20,425,311,1,59,365,32,146,131,9,1,27,219,180,23,0,32,0.12167,0.00235
21,492,379,1,77,414,39,168,156,12,1,37,246,223,27,0,40,0.138,0.00203
22,562,441,2,97,463,47,191,182,16,1,46,272,259,31,1,51,0.15433,0.00356
23,641,508,2,114,525,49,213,212,16,1,50,312,296,33,1,64,0.175,0.00312
24,721,584,4,143,574,43,238,238,16,1,58,336,346,27,3,85,0.19133,0.00555
25,812,653,4,177,631,35,266,265,11,1,74,365,388,24,3,103,0.21033,0.00493
26,884,732,4,217,663,46,277,305,19,1,88,386,427,27,3,129,0.221,0.00452
27,966,801,4,255,707,58,298,328,26,1,108,409,473,32,3,147,0.23567,0.00414
28,1043,879,5,287,751,75,326,366,33,2,122,425,513,42,3,165,0.25033,0.00479
29,1149,961,7,335,807,85,354,400,36,2,147,453,561,49,5,188,0.269,0.00609
30,1245,1057,7,388,850,88,378,453,38,2,166,472,604,50,5,222,0.28333,0.00562
31,1350,1151,8,443,899,92,395,497,39,2,196,504,654,53,6,247,0.29967,0.00593
32,1435,1256,8,521,906,96,404,549,44,2,230,502,707,52,6,291,0.302,0.00557
33,1518,1348,8,599,911,97,420,589,41,2,262,491,759,56,6,337,0.30367,0.00527
34,1632,1435,8,680,944,89,450,638,39,2,295,494,797,50,6,385,0.31467,0.0049
35,1732,1532,11,747,974,86,465,680,41,3,327,509,852,45,8,420,0.32467,0.00635
