Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0.001,0.0
2,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0.0014,0.0
3,8,0,0,0,8,0,6,0,0,0,0,2,0,0,0,0,0.0016,0.0
4,10,0,0,0,10,0,8,0,0,0,0,2,0,0,0,0,0.002,0.0
5,12,1,0,0,12,1,9,0,1,0,0,3,1,0,0,0,0.0024,0.0
6,17,4,0,0,17,2,14,3,2,0,0,3,1,0,0,0,0.0034,0.0
7,19,5,0,1,18,2,15,4,2,0,1,3,1,0,0,0,0.0036,0.0
8,21,5,0,3,18,2,16,4,2,0,2,2,1,0,0,1,0.0036,0.0
9,25,8,0,4,21,1,19,7,1,0,3,2,1,0,0,1,0.0042,0.0
10,30,8,0,4,26,1,24,7,1,0,3,2,1,0,0,1,0.0052,0.0
11,33,9,0,7,26,0,24,8,0,0,6,2,1,0,0,1,0.0052,0.0
12,39,12,0,7,32,1,30,10,1,0,6,2,2,0,0,1,0.0064,0.0
13,42,14,0,9,33,2,31,12,2,0,8,2,2,0,0,1,0.0066,0.0
14,51,19,0,10,41,2,39,16,2,0,9,2,3,0,0,1,0.0082,0.0
15,56,22,1,13,42,2,42,19,2,1,10,0,3,0,0,3,0.0084,0.01786
16,58,23,1,15,42,2,42,20,2,1,12,0,3,0,0,3,0.0084,0.01724
17,62,25,1,19,42,3,42,22,3,1,16,0,3,0,0,3,0.0084,0.01613
18,67,28,1,23,43,3,43,25,3,1,20,0,3,0,0,3,0.0086,0.01493
19,71,31,1,25,45,4,45,28,4,1,22,0,3,0,0,3,0.009,0.01408
20,78,37,2,28,48,4,48,34,4,2,25,0,3,0,0,3,0.0096,0.02564
21,84,41,2,31,51,3,51,38,3,2,28,0,3,0,0,3,0.0102,0.02381
22,91,42,2,36,53,3,53,39,3,2,33,0,3,0,0,3,0.0106,0.02198
23,99,48,2,40,57,3,53,45,3,2,37,4,3,0,0,3,0.0114,0.0202
24,104,52,3,45,56,2,52,49,2,3,41,4,3,0,0,4,0.0112,0.02885
25,109,53,3,51,55,3,51,50,3,3,47,4,3,0,0,4,0.011,0.02752
26,117,57,3,59,55,3,48,54,2,3,55,7,3,1,0,4,0.011,0.02564
27,121,59,3,61,57,3,49,55,2,3,57,8,4,1,0,4,0.0114,0.02479
28,128,62,3,62,63,5,54,58,4,3,58,9,4,1,0,4,0.0126,0.02344
29,142,67,3,65,74,7,64,63,6,3,60,10,4,1,0,5,0.0148,0.02113
30,158,74,3,68,87,10,74,69,8,3,63,13,5,2,0,5,0.0174,0.01899
31,170,78,4,77,89,11,77,72,9,3,71,12,6,2,1,6,0.0178,0.02353
32,180,85,5,87,88,8,77,78,6,4,80,11,7,2,1,7,0.0176,0.02778
33,194,89,5,94,95,10,82,81,7,4,87,13,8,3,1,7,0.019,0.02577
34,211,92,5,100,106,14,91,83,11,4,92,15,9,3,1,8,0.0212,0.0237
35,228,105,5,104,119,15,104,96,12,4,94,15,9,3,1,10,0.0238,0.02193
36,248,117,5,111,132,15,113,107,12,4,100,19,10,3,1,11,0.0264,0.02016
37,255,125,5,123,127,16,107,113,13,4,110,20,12,3,1,13,0.0254,0.01961
38,276,132,6,128,142,16,118,120,13,5,114,24,12,3,1,14,0.0284,0.02174
39,285,140,8,134,143,18,120,128,15,5,120,23,12,3,3,14,0.0286,0.02807
40,300,151,9,146,145,16,123,136,14,6,130,22,15,2,3,16,0.029,0.03
41,315,161,12,155,148,12,125,146,10,9,139,23,15,2,3,16,0.0296,0.0381
42,332,175,12,168,152,15,126,156,12,9,149,26,19,3,3,19,0.0304,0.03614
43,342,187,13,183,146,17,117,166,13,10,162,29,21,4,3,21,0.0292,0.03801
44,362,203,14,198,150,15,110,178,11,11,177,40,25,4,3,21,0.03,0.03867
45,382,210,15,214,153,15,107,184,10,12,191,46,26,5,3,23,0.0306,0.03927
46,399,223,16,230,153,14,104,194,11,12,204,49,29,3,4,26,0.0306,0.0401
47,410,230,17,246,147,11,98,197,10,13,215,49,33,1,4,31,0.0294,0.04146
48,428,233,17,261,150,17,91,200,16,13,226,59,33,1,4,35,0.03,0.03972
49,447,248,17,271,159,18,98,212,16,13,232,61,36,2,4,39,0.0318,0.03803
50,471,257,19,285,167,16,98,218,11,15,243,69,39,5,4,42,0.0334,0.04034
51,504,269,19,304,181,15,101,227,8,15,255,80,42,7,4,49,0.0362,0.0377
52,524,284,19,320,185,17,95,232,8,15,268,90,52,9,4,52,0.037,0.03626
53,559,302,20,335,204,19,100,239,10,16,280,104,63,9,4,55,0.0408,0.03578
54,579,315,20,349,210,20,100,244,12,16,289,110,71,8,4,60,0.042,0.03454
55,609,325,20,363,226,24,107,251,14,16,298,119,74,10,4,65,0.0452,0.03284
56,635,347,20,383,232,24,107,264,12,16,310,125,83,12,4,73,0.0464,0.0315
57,655,362,20,395,240,24,113,270,12,16,314,127,92,12,4,81,0.048,0.03053
58,684,378,21,416,247,26,120,279,13,16,324,127,99,13,5,92,0.0494,0.0307
59,721,395,21,427,273,28,130,288,13,16,330,143,107,15,5,97,0.0546,0.02913
60,740,413,21,455,264,30,127,297,12,16,344,137,116,18,5,111,0.0528,0.02838
61,767,426,21,478,268,30,126,306,12,16,355,142,120,18,5,123,0.0536,0.02738
62,809,444,21,503,285,31,137,315,13,16,363,148,129,18,5,140,0.057,0.02596
63,840,464,23,541,276,29,134,326,16,16,381,142,138,13,7,160,0.0552,0.02738
64,867,488,24,565,278,28,138,339,17,16,393,140,149,11,8,172,0.0556,0.02768
65,888,502,27,588,273,29,136,348,15,18,405,137,154,14,9,183,0.0546,0.03041
66,930,521,27,604,299,31,146,356,19,18,414,153,165,12,9,190,0.0598,0.02903
67,958,544,28,631,299,34,143,367,18,19,429,156,177,16,9,202,0.0598,0.02923
68,977,570,28,653,296,39,146,376,22,19,440,150,194,17,9,213,0.0592,0.02866
69,1010,591,31,677,302,37,155,384,19,21,451,147,207,18,10,226,0.0604,0.03069
70,1043,607,32,709,302,35,156,390,19,21,467,146,217,16,11,242,0.0604,0.03068
71,1079,626,34,740,305,30,165,401,17,21,483,140,225,13,13,257,0.061,0.03151
72,1113,640,35,770,308,27,166,408,15,21,499,142,232,12,14,271,0.0616,0.03145
73,1151,663,35,798,318,23,178,425,12,21,514,140,238,11,14,284,0.0636,0.03041
74,1177,684,35,824,318,28,179,438,14,21,527,139,246,14,14,297,0.0636,0.02974
75,1213,702,35,862,316,31,184,445,16,21,544,132,257,15,14,318,0.0632,0.02885
76,1247,729,35,895,317,32,182,463,19,21,561,135,266,13,14,334,0.0634,0.02807
77,1279,748,35,914,330,34,194,476,20,21,568,136,272,14,14,346,0.066,0.02737
78,1313,776,35,948,330,34,194,495,18,21,589,136,281,16,14,359,0.066,0.02666
79,1337,804,36,977,324,37,187,513,21,22,607,137,291,16,14,370,0.0648,0.02693
80,1363,823,36,1011,316,35,181,524,21,22,627,135,299,14,14,384,0.0632,0.02641
81,1384,843,37,1047,300,35,174,534,20,22,646,126,309,15,15,401,0.06,0.02673
82,1420,872,40,1077,303,33,169,549,18,25,666,134,323,15,15,411,0.0606,0.02817
83,1447,899,40,1104,303,38,168,566,21,25,685,135,333,17,15,419,0.0606,0.02764
84,1472,920,41,1136,295,38,166,582,21,26,698,129,338,17,15,438,0.059,0.02785
85,1494,933,42,1167,285,32,156,588,15,27,717,129,345,17,15,450,0.057,0.02811
86,1523,949,43,1200,280,34,156,597,16,27,735,124,352,18,16,465,0.056,0.02823
87,1544,967,44,1233,267,32,147,606,16,27,756,120,361,16,17,477,0.0534,0.0285
88,1559,981,47,1263,249,26,138,613,13,28,773,111,368,13,19,490,0.0498,0.03015
89,1584,997,48,1296,240,18,131,622,9,29,792,109,375,9,19,504,0.048,0.0303
90,1603,1014,48,1321,234,19,134,629,12,29,805,100,385,7,19,516,0.0468,0.02994
91,1619,1032,48,1346,225,16,132,640,9,29,821,93,392,7,19,525,0.045,0.02965
92,1634,1046,49,1372,213,13,126,650,6,30,837,87,396,7,19,535,0.0426,0.02999
93,1646,1064,49,1391,206,11,121,661,6,30,848,85,403,5,19,543,0.0412,0.02977
94,1666,1081,49,1416,201,16,122,670,8,30,861,79,411,8,19,555,0.0402,0.02941
95,1684,1093,49,1443,192,16,120,676,8,30,873,72,417,8,19,570,0.0384,0.0291
96,1707,1108,49,1464,194,18,118,681,8,30,889,76,427,10,19,575,0.0388,0.02871
97,1725,1121,51,1490,184,12,113,688,4,32,903,71,433,8,19,587,0.0368,0.02957
98,1740,1132,51,1512,177,14,108,695,4,32,915,69,437,10,19,597,0.0354,0.02931
99,1753,1144,51,1534,168,13,102,699,4,32,927,66,445,9,19,607,0.0336,0.02909
100,1769,1155,52,1552,165,17,97,705,7,33,939,68,450,10,19,613,0.033,0.0294
101,1784,1172,52,1566,166,18,97,717,8,33,949,69,455,10,19,617,0.0332,0.02915
102,1801,1179,53,1580,168,21,91,722,12,33,959,77,457,9,20,621,0.0336,0.02943
103,1821,1193,54,1596,171,22,95,729,13,34,970,76,464,9,20,626,0.0342,0.02965
104,1836,1206,54,1612,170,20,98,737,13,34,976,72,469,7,20,636,0.034,0.02941
105,1848,1216,55,1627,166,19,93,742,11,35,985,73,474,8,20,642,0.0332,0.02976
106,1862,1224,55,1642,165,14,102,746,9,35,991,63,478,5,20,651,0.033,0.02954
107,1875,1237,56,1659,160,12,96,753,7,36,1003,64,484,5,20,656,0.032,0.02987
108,1886,1248,56,1679,151,10,95,763,6,36,1014,56,485,4,20,665,0.0302,0.02969
109,1902,1259,58,1699,145,7,94,769,6,36,1027,51,490,1,22,672,0.029,0.03049
110,1917,1267,58,1711,148,10,99,774,8,36,1033,49,493,2,22,678,0.0296,0.03026
111,1930,1275,58,1727,145,12,99,780,10,36,1041,46,495,2,22,686,0.029,0.03005
112,1940,1291,58,1747,135,13,89,792,10,36,1057,46,499,3,22,690,0.027,0.0299
113,1949,1299,58,1756,135,15,90,796,10,36,1059,45,503,5,22,697,0.027,0.02976
114,1957,1306,60,1771,126,15,84,801,9,38,1067,42,505,6,22,704,0.0252,0.03066
115,1961,1319,60,1784,117,17,78,810,10,38,1077,39,509,7,22,707,0.0234,0.0306
116,1966,1324,62,1799,105,13,69,812,7,40,1086,36,512,6,22,713,0.021,0.03154
117,1977,1331,62,1815,100,11,67,817,6,40,1096,33,514,5,22,719,0.02,0.03136
118,1982,1336,62,1831,89,8,56,821,4,40,1109,33,515,4,22,722,0.0178,0.03128
119,1990,1341,65,1845,80,6,50,824,3,41,1120,30,517,3,24,725,0.016,0.03266
120,2000,1351,65,1856,79,7,48,832,4,41,1127,31,519,3,24,729,0.0158,0.0325
121,2003,1357,65,1868,70,8,37,837,5,41,1138,33,520,3,24,730,0.014,0.03245
122,2012,1361,65,1875,72,8,37,839,5,41,1141,35,522,3,24,734,0.0144,0.03231
123,2017,1366,66,1885,66,7,32,842,6,41,1148,34,524,1,25,737,0.0132,0.03272
124,2019,1368,68,1891,60,5,27,843,3,43,1152,33,525,2,25,739,0.012,0.03368
125,2025,1370,68,1898,59,5,27,843,4,43,1155,32,527,1,25,743,0.0118,0.03358
126,2028,1375,68,1903,57,7,26,847,5,43,1159,31,528,2,25,744,0.0114,0.03353
127,2033,1379,68,1907,58,12,24,849,6,43,1162,34,530,6,25,745,0.0116,0.03345
128,2038,1386,68,1914,56,12,21,851,6,43,1166,35,535,6,25,748,0.0112,0.03337
129,2044,1388,68,1925,51,11,16,853,4,43,1173,35,535,7,25,752,0.0102,0.03327
130,2044,1393,68,1930,46,10,15,855,4,43,1174,31,538,6,25,756,0.0092,0.03327
131,2045,1396,69,1939,37,7,14,855,4,43,1175,23,541,3,26,764,0.0074,0.03374
132,2047,1397,70,1944,33,4,12,855,3,44,1177,21,542,1,26,767,0.0066,0.0342
