Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0.0,0.001,0.0,0.0,0.0,0.0
2,4,0,0,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0.0,0.00133,0.0,0.0,0.0,0.0
3,4,0,0,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0.0,0.00133,0.0,0.0,0.0,0.0
4,5,0,0,0,5,0,0,4,0,0,0,0,1,0,0,0,0,0.0,0.00167,0.0,0.0,0.0,0.0
5,6,0,0,0,6,0,0,5,0,0,0,0,1,0,0,0,0,0.0,0.002,0.0,0.0,0.0,0.0
6,8,0,0,0,8,0,0,5,0,0,0,0,3,0,0,0,0,0.0,0.00267,0.0,0.0,0.0,0.0
7,10,0,0,0,10,0,0,6,0,0,0,0,4,0,0,0,0,0.0,0.00333,0.0,0.0,0.0,0.0
8,13,1,0,0,13,1,0,6,0,0,0,0,7,1,0,0,0,0.00033,0.00433,0.0,0.0,0.0,0.0
9,16,1,0,1,15,1,0,6,0,0,0,0,9,1,0,0,1,0.00033,0.005,0.00033,0.0,0.0,0.0
10,18,2,0,2,16,2,0,5,0,0,0,1,11,2,0,0,1,0.00067,0.00533,0.00067,0.0,0.0,0.0
11,21,3,0,2,19,3,0,6,0,0,0,1,13,3,0,0,1,0.001,0.00633,0.00067,0.0,0.0,0.0
12,24,6,0,4,20,5,0,6,2,0,0,2,14,4,0,0,2,0.00167,0.00667,0.00133,0.0,0.0,0.0
13,26,6,0,5,21,4,2,7,2,0,0,3,14,4,2,0,2,0.00133,0.007,0.00167,0.0,0.0,0.0
14,28,9,0,5,23,7,2,8,3,0,0,3,15,6,2,0,2,0.00233,0.00767,0.00167,0.0,0.0,0.0
15,31,9,0,6,25,6,3,7,3,0,0,4,18,6,3,0,2,0.002,0.00833,0.002,0.0,0.0,0.0
16,35,12,0,10,25,7,4,4,4,0,0,6,21,8,4,0,4,0.00233,0.00833,0.00333,0.0,0.0,0.0
17,42,12,0,12,30,7,4,5,4,0,0,6,25,8,4,0,6,0.00233,0.01,0.004,0.0,0.0,0.0
18,45,12,0,12,33,7,5,5,4,0,0,6,28,8,5,0,6,0.00233,0.011,0.004,0.0,0.0,0.0
19,53,14,1,13,39,7,4,6,5,0,0,6,33,9,4,1,7,0.00233,0.013,0.00433,0.01887,0.0,0.0
20,58,15,1,17,40,5,2,6,5,0,0,6,34,10,2,1,11,0.00167,0.01334,0.00567,0.01724,0.0,0.0
21,63,15,1,20,42,4,2,6,5,0,0,7,36,10,2,1,13,0.00133,0.014,0.00667,0.01587,0.0,0.0
22,71,15,1,22,48,3,1,7,5,0,0,7,41,10,1,1,15,0.001,0.01601,0.00734,0.01408,0.0,0.0
23,79,15,1,23,55,2,0,11,5,0,0,7,44,10,0,1,16,0.00067,0.01834,0.00767,0.01266,0.0,0.0
24,86,15,1,24,61,2,0,13,5,0,0,7,48,10,0,1,17,0.00067,0.02034,0.008,0.01163,0.0,0.0
25,98,17,1,31,66,3,1,13,7,0,0,10,53,10,1,1,21,0.001,0.02201,0.01034,0.0102,0.0,0.0
26,107,19,1,33,73,4,1,15,7,0,0,11,58,12,1,1,22,0.00133,0.02434,0.011,0.00935,0.0,0.0
27,114,20,1,37,76,5,2,14,7,0,0,12,62,13,2,1,25,0.00167,0.02534,0.01234,0.00877,0.0,0.0
28,126,23,1,43,82,7,4,17,7,0,0,12,65,16,4,1,31,0.00233,0.02734,0.01434,0.00794,0.0,0.0
29,132,26,1,46,85,9,6,19,7,1,0,12,66,19,5,1,34,0.003,0.02834,0.01534,0.00758,0.0,0.0
30,145,29,1,50,94,10,7,23,8,2,0,13,71,21,5,1,37,0.00333,0.03134,0.01667,0.0069,0.0,0.0
31,160,33,1,60,99,12,11,24,11,4,0,15,75,22,7,1,45,0.004,0.03301,0.02001,0.00625,0.0,0.0
32,177,37,2,66,109,14,11,31,13,5,0,17,78,24,6,2,49,0.00467,0.03636,0.02201,0.0113,0.0,0.0
33,194,41,2,77,115,15,9,34,15,4,0,21,81,26,5,2,56,0.005,0.03836,0.02568,0.01031,0.0,0.0
34,216,44,2,86,128,14,9,41,15,3,0,24,87,29,6,2,62,0.00467,0.0427,0.02869,0.00926,0.0,0.0
35,240,46,5,90,145,10,7,42,16,3,1,24,103,30,4,4,66,0.00334,0.04841,0.03005,0.02083,0.0,0.0
36,265,50,5,97,163,11,8,48,18,3,1,26,115,32,5,4,71,0.00367,0.05442,0.03239,0.01887,0.0,0.0
37,287,55,5,104,178,13,8,53,18,4,1,28,125,37,4,4,76,0.00434,0.05943,0.03472,0.01742,0.0,0.0
38,318,61,5,113,200,14,10,60,21,4,1,31,140,40,6,4,82,0.00467,0.06678,0.03773,0.01572,0.0,0.0
39,348,68,5,123,220,20,11,69,24,4,1,31,151,44,7,4,92,0.00668,0.07346,0.04107,0.01437,0.0,0.0
40,380,73,5,139,236,20,12,71,26,4,1,34,165,47,8,4,105,0.00668,0.0788,0.04641,0.01316,0.0,0.0
41,410,76,5,155,250,18,13,74,26,4,1,41,176,50,9,4,114,0.00601,0.08347,0.05175,0.0122,0.0,0.0
42,438,82,5,167,266,23,19,82,29,4,1,44,184,53,15,4,123,0.00768,0.08881,0.05576,0.01142,0.0,0.0
43,468,94,5,186,277,31,23,89,32,5,1,50,188,62,18,4,136,0.01035,0.09249,0.0621,0.01068,0.0,0.0
44,498,102,7,206,285,28,20,88,33,4,2,57,197,69,16,5,149,0.00936,0.09522,0.06883,0.01406,0.0,0.0
45,534,109,7,223,304,33,24,90,34,4,2,63,214,75,20,5,160,0.01103,0.10157,0.07451,0.01311,0.0,0.0
46,574,119,7,254,313,35,23,91,36,3,2,73,222,83,20,5,181,0.01169,0.10458,0.08486,0.0122,0.0,0.0
47,619,122,7,273,339,32,27,90,36,4,2,78,249,86,23,5,195,0.01069,0.11326,0.09121,0.01131,0.0,0.0
48,663,135,8,294,361,40,27,105,38,4,2,81,256,97,23,6,213,0.01337,0.12066,0.09826,0.01207,0.0,0.0
49,718,139,8,317,393,34,29,118,39,5,2,87,275,100,24,6,230,0.01136,0.13135,0.10595,0.01114,0.0,0.0
50,767,152,9,348,410,39,27,122,40,5,2,96,288,112,22,7,252,0.01304,0.13708,0.11635,0.01173,0.0,0.0
51,805,156,9,377,419,38,29,128,40,7,2,107,291,116,22,7,270,0.0127,0.14009,0.12604,0.01118,0.0,0.0
52,848,165,9,407,432,43,30,129,46,8,2,115,303,119,22,7,292,0.01438,0.14443,0.13607,0.01061,0.0,0.0
53,897,174,10,442,445,41,31,131,49,8,2,126,314,125,23,8,316,0.01371,0.14883,0.14783,0.01115,0.0,0.0
54,942,187,10,477,455,41,34,140,52,10,2,138,315,135,24,8,339,0.01371,0.15217,0.15953,0.01062,0.0,0.0
55,1007,208,10,509,488,52,40,156,58,13,2,148,332,150,27,8,361,0.01739,0.16321,0.17023,0.00993,0.0,0.0
