Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
4,4,1,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0.00133,0.0
5,6,2,0,0,6,0,6,2,0,0,0,0,0,0,0,0,0.002,0.0
6,10,3,0,0,10,0,10,3,0,0,0,0,0,0,0,0,0.00333,0.0
7,13,3,0,0,13,0,13,3,0,0,0,0,0,0,0,0,0.00433,0.0
8,15,3,0,0,15,0,15,3,0,0,0,0,0,0,0,0,0.005,0.0
9,20,3,0,1,19,0,18,3,0,0,1,1,0,0,0,0,0.00633,0.0
10,23,4,0,2,21,0,17,4,0,0,1,4,0,0,0,1,0.007,0.0
11,25,6,0,2,23,0,19,6,0,0,1,4,0,0,0,1,0.00767,0.0
12,29,6,0,2,27,0,22,6,0,0,1,5,0,0,0,1,0.009,0.0
13,33,7,0,2,31,1,25,7,1,0,1,6,0,0,0,1,0.01033,0.0
14,35,9,0,4,31,3,25,8,3,0,2,6,1,0,0,2,0.01033,0.0
15,43,11,0,5,38,4,29,10,4,0,2,9,1,0,0,3,0.01267,0.0
16,50,13,0,8,42,3,29,12,3,0,4,13,1,0,0,4,0.014,0.0
17,63,16,0,10,53,3,35,13,3,0,5,18,3,0,0,5,0.01767,0.0
18,71,17,0,14,57,3,38,13,3,0,8,19,4,0,0,6,0.019,0.0
19,80,20,0,17,63,2,40,15,2,0,11,23,5,0,0,6,0.021,0.0
20,94,21,0,21,73,0,47,16,0,0,14,26,5,0,0,7,0.02433,0.0
21,103,23,0,24,79,2,48,16,1,0,17,31,7,1,0,7,0.02633,0.0
22,116,28,0,25,91,4,60,20,3,0,18,31,8,1,0,7,0.03033,0.0
23,133,33,0,28,105,4,71,23,3,0,19,34,10,1,0,9,0.035,0.0
24,150,38,1,33,116,5,77,26,4,1,22,39,12,1,0,11,0.03867,0.00667
25,171,46,1,38,132,6,88,32,5,1,25,44,14,1,0,13,0.044,0.00585
26,200,55,1,45,154,6,103,41,5,1,28,51,14,1,0,17,0.05133,0.005
27,224,62,1,56,167,7,110,45,5,1,36,57,17,2,0,20,0.05567,0.00446
28,245,74,1,66,178,10,122,55,6,1,40,56,19,4,0,26,0.05933,0.00408
29,281,86,1,78,202,13,141,60,8,1,49,61,26,5,0,29,0.06733,0.00356
30,326,96,1,91,234,13,164,65,8,1,57,70,31,5,0,34,0.078,0.00307
31,377,106,2,102,273,12,189,72,6,2,64,84,34,6,0,38,0.091,0.00531
32,413,121,3,113,297,15,199,82,7,3,74,98,39,8,0,39,0.099,0.00726
33,460,141,3,127,330,18,215,96,8,3,84,115,45,10,0,43,0.11,0.00652
34,526,160,3,143,380,18,253,109,9,3,91,127,51,9,0,52,0.12667,0.0057
35,547,186,3,163,381,17,257,126,11,3,103,124,60,6,0,60,0.127,0.00548
36,561,202,4,187,370,20,246,138,13,3,119,124,64,7,1,68,0.12333,0.00713
37,584,223,4,203,377,24,249,154,14,3,129,128,69,10,1,74,0.12567,0.00685
38,605,245,5,234,366,23,241,165,15,3,147,125,80,8,2,87,0.122,0.00826
39,626,269,5,262,359,27,233,183,18,3,167,126,86,9,2,95,0.11967,0.00799
40,650,286,5,301,344,27,223,195,17,3,190,121,91,10,2,111,0.11467,0.00769
41,673,307,5,342,326,26,210,205,13,3,221,116,102,13,2,121,0.10867,0.00743
42,690,323,5,380,305,23,197,214,12,3,244,108,109,11,2,136,0.10167,0.00725
43,710,333,5,412,293,25,185,222,13,3,268,108,111,12,2,144,0.09767,0.00704
44,732,343,6,449,277,25,169,225,14,3,295,108,118,11,3,154,0.09233,0.0082
45,750,357,7,476,267,24,164,236,14,4,311,103,121,10,3,165,0.089,0.00933
46,758,367,8,502,248,20,152,241,12,4,326,96,126,8,4,176,0.08267,0.01055
47,768,389,8,531,229,19,135,256,10,4,345,94,133,9,4,186,0.07633,0.01042
48,773,398,8,557,208,16,122,263,8,4,360,86,135,8,4,197,0.06933,0.01035
49,781,408,8,589,184,10,108,266,5,4,379,76,142,5,4,210,0.06133,0.01024
50,787,416,8,611,168,10,95,272,6,4,394,73,144,4,4,217,0.056,0.01017
51,797,420,8,637,152,7,83,274,4,4,410,69,146,3,4,227,0.05067,0.01004
52,804,427,8,659,137,8,80,278,4,4,419,57,149,4,4,240,0.04567,0.00995
53,812,435,8,681,123,7,69,280,3,4,435,54,155,4,4,246,0.041,0.00985
