Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
4,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.00067,0.0
5,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.00067,0.0
6,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.00067,0.0
7,2,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0.00033,0.0
8,2,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0.00033,0.0
9,4,1,0,1,3,0,3,1,0,0,1,0,0,0,0,0,0.001,0.0
10,7,2,0,1,6,0,6,2,0,0,1,0,0,0,0,0,0.002,0.0
11,7,2,0,1,6,0,6,2,0,0,1,0,0,0,0,0,0.002,0.0
12,9,2,0,1,8,0,8,2,0,0,1,0,0,0,0,0,0.00267,0.0
13,12,2,0,1,11,1,11,2,1,0,1,0,0,0,0,0,0.00367,0.0
14,15,3,0,1,14,1,13,3,1,0,1,1,0,0,0,0,0.00467,0.0
15,16,3,0,2,14,0,12,3,0,0,2,2,0,0,0,0,0.00467,0.0
16,17,3,0,2,15,0,12,3,0,0,2,3,0,0,0,0,0.005,0.0
17,19,5,0,4,15,1,12,5,0,0,4,3,0,1,0,0,0.005,0.0
18,21,6,0,5,16,1,13,5,0,0,5,3,1,1,0,0,0.00533,0.0
19,26,7,0,5,21,1,13,6,0,0,5,8,1,1,0,0,0.007,0.0
20,32,8,0,5,27,1,16,6,0,0,5,11,2,1,0,0,0.009,0.0
21,34,11,0,7,27,2,14,8,1,0,7,13,3,1,0,0,0.009,0.0
22,36,13,0,9,27,2,13,10,1,0,8,14,3,1,0,1,0.009,0.0
23,39,13,0,9,30,2,13,10,1,0,8,17,3,1,0,1,0.01,0.0
24,46,15,1,11,34,1,11,11,1,0,10,23,4,0,1,1,0.01133,0.02174
25,51,18,1,13,37,1,13,13,1,0,11,24,5,0,1,2,0.01233,0.01961
26,56,21,1,13,42,1,14,13,1,0,11,28,8,0,1,2,0.014,0.01786
27,58,28,1,16,41,1,14,15,1,0,11,27,13,0,1,5,0.01367,0.01724
28,63,29,1,21,41,2,13,15,1,0,14,28,14,1,1,7,0.01367,0.01587
29,71,31,1,24,46,3,13,15,1,0,17,33,16,2,1,7,0.01533,0.01408
30,76,35,1,26,49,5,13,15,1,0,17,36,20,4,1,9,0.01633,0.01316
31,83,36,1,29,53,4,14,15,0,0,18,39,21,4,1,11,0.01767,0.01205
32,99,38,1,31,67,3,14,15,0,0,19,53,23,3,1,12,0.02233,0.0101
33,116,43,1,36,79,3,11,15,0,0,22,68,28,3,1,14,0.02633,0.00862
34,127,48,1,37,89,4,12,15,0,0,22,77,33,4,1,15,0.02967,0.00787
35,139,50,1,39,99,6,17,16,0,0,22,82,34,6,1,17,0.033,0.00719
36,152,55,1,47,104,5,17,16,0,0,23,87,39,5,1,24,0.03467,0.00658
37,165,62,1,51,113,7,18,17,0,0,25,95,45,7,1,26,0.03767,0.00606
38,177,69,1,64,112,7,15,20,0,0,28,97,49,7,1,36,0.03733,0.00565
39,196,78,1,71,124,7,19,21,0,0,30,105,57,7,1,41,0.04133,0.0051
40,216,78,2,72,142,6,28,21,0,0,30,114,57,6,2,42,0.04733,0.00926
41,234,82,2,79,153,9,33,21,0,0,32,120,61,9,2,47,0.051,0.00855
42,258,91,2,89,167,9,41,23,0,0,33,126,68,9,2,56,0.05567,0.00775
43,273,99,2,100,171,11,49,25,1,0,35,122,74,10,2,65,0.057,0.00733
44,307,112,2,108,197,12,62,28,1,0,37,135,84,11,2,71,0.06567,0.00651
45,333,120,2,119,212,14,70,28,2,0,39,142,92,12,2,80,0.07067,0.00601
46,349,127,4,130,215,12,76,31,2,0,41,139,96,10,4,89,0.07167,0.01146
47,370,134,4,140,226,15,81,33,4,0,41,145,101,11,4,99,0.07533,0.01081
48,391,148,5,163,223,15,87,38,6,0,49,136,110,9,5,114,0.07433,0.01279
49,410,158,5,173,232,20,90,41,6,0,54,142,117,14,5,119,0.07733,0.0122
50,442,173,5,194,243,20,103,46,7,0,59,140,127,13,5,135,0.081,0.01131
51,468,192,5,209,254,19,115,54,7,0,65,139,138,12,5,144,0.08467,0.01068
52,499,203,5,228,266,17,122,59,7,0,72,144,144,10,5,156,0.08867,0.01002
53,537,216,5,244,288,17,143,66,5,0,79,145,150,12,5,165,0.096,0.00931
