Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
4,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0.00067,0.0
5,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0.00067,0.0
6,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0.00067,0.0
7,3,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0.001,0.0
8,3,1,0,0,3,1,2,1,1,0,0,1,0,0,0,0,0.001,0.0
9,5,2,0,0,5,1,4,2,1,0,0,1,0,0,0,0,0.00167,0.0
10,8,2,0,0,8,1,7,2,1,0,0,1,0,0,0,0,0.00267,0.0
11,10,4,0,1,9,1,9,3,1,0,0,0,1,0,0,1,0.003,0.0
12,13,5,0,1,12,1,12,4,1,0,0,0,1,0,0,1,0.004,0.0
13,18,5,0,1,17,1,16,4,1,0,0,1,1,0,0,1,0.00567,0.0
14,25,6,0,1,24,1,22,5,1,0,0,2,1,0,0,1,0.008,0.0
15,31,10,0,1,30,1,27,7,1,0,0,3,3,0,0,1,0.01,0.0
16,43,10,0,1,42,2,39,7,2,0,0,3,3,0,0,1,0.014,0.0
17,65,14,0,3,62,3,58,11,3,0,2,4,3,0,0,1,0.02067,0.0
18,88,17,0,3,85,3,78,14,3,0,2,7,3,0,0,1,0.02833,0.0
19,130,28,0,5,125,5,117,24,5,0,4,8,4,0,0,1,0.04167,0.0
20,173,35,0,7,166,6,155,31,6,0,6,11,4,0,0,1,0.05533,0.0
21,228,40,0,9,219,8,202,35,7,0,8,17,5,1,0,1,0.073,0.0
22,291,55,0,15,276,10,253,49,8,0,13,23,6,2,0,2,0.092,0.0
23,370,69,0,19,351,11,320,63,9,0,17,31,6,2,0,2,0.117,0.0
24,474,86,0,27,447,26,400,77,22,0,25,47,9,4,0,2,0.149,0.0
25,591,119,0,41,550,34,480,108,30,0,38,70,11,4,0,3,0.18333,0.0
26,714,148,0,54,660,48,568,135,44,0,49,92,13,4,0,5,0.22,0.0
27,872,198,0,69,803,53,669,179,48,0,62,134,19,5,0,7,0.26767,0.0
28,1060,246,0,90,970,68,788,221,62,0,79,182,25,6,0,11,0.32333,0.0
29,1246,304,1,123,1122,75,867,270,69,1,105,255,34,6,0,18,0.374,0.0008
30,1449,364,2,168,1279,82,952,319,71,2,143,327,45,11,0,25,0.42633,0.00138
31,1630,438,2,216,1412,98,987,371,80,2,184,425,67,18,0,32,0.47067,0.00123
32,1821,541,2,275,1544,130,1037,441,101,2,233,507,100,29,0,42,0.51467,0.0011
33,2028,628,2,355,1671,155,1046,499,107,2,300,625,129,48,0,55,0.557,0.00099
34,2217,737,2,442,1773,170,1045,561,111,2,364,728,176,59,0,78,0.591,0.0009
35,2380,829,2,524,1854,183,1006,612,108,2,430,848,217,75,0,94,0.618,0.00084
36,2503,951,2,645,1856,198,928,677,115,2,513,928,274,83,0,132,0.61867,0.0008
37,2623,1069,3,792,1828,198,847,734,110,3,607,981,335,88,0,185,0.60933,0.00114
38,2721,1174,7,946,1768,198,774,776,107,5,704,994,398,91,2,242,0.58933,0.00257
39,2800,1268,8,1108,1684,187,688,818,100,6,810,996,450,87,2,298,0.56133,0.00286
40,2851,1351,9,1263,1579,187,622,848,97,7,896,957,503,90,2,367,0.52633,0.00316
41,2897,1425,10,1414,1473,191,562,887,88,8,978,911,538,103,2,436,0.491,0.00345
42,2927,1493,10,1582,1335,174,497,906,76,8,1060,838,587,98,2,522,0.445,0.00342
43,2942,1570,11,1757,1174,172,420,929,66,8,1147,754,641,106,3,610,0.39133,0.00374
44,2954,1631,14,1918,1022,154,358,947,53,10,1221,664,684,101,4,697,0.34067,0.00474
45,2962,1679,16,2068,878,139,294,964,48,11,1290,584,715,91,5,778,0.29267,0.0054
