Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
2,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.00067,0.0
3,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.00067,0.0
4,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.00067,0.0
5,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.00067,0.0
6,4,1,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0.00133,0.0
7,5,2,0,1,4,0,4,2,0,0,1,0,0,0,0,0,0.00133,0.0
8,5,2,0,1,4,0,4,2,0,0,1,0,0,0,0,0,0.00133,0.0
9,5,2,0,1,4,0,4,2,0,0,1,0,0,0,0,0,0.00133,0.0
10,5,2,0,1,4,0,4,2,0,0,1,0,0,0,0,0,0.00133,0.0
11,7,2,0,1,6,0,6,2,0,0,1,0,0,0,0,0,0.002,0.0
12,7,2,0,2,5,0,5,2,0,0,2,0,0,0,0,0,0.00167,0.0
13,8,2,0,2,6,0,6,2,0,0,2,0,0,0,0,0,0.002,0.0
14,11,3,0,2,9,0,9,3,0,0,2,0,0,0,0,0,0.003,0.0
15,16,4,0,2,14,0,14,4,0,0,2,0,0,0,0,0,0.00467,0.0
16,23,4,0,2,21,0,21,4,0,0,2,0,0,0,0,0,0.007,0.0
17,28,5,0,2,26,0,26,5,0,0,2,0,0,0,0,0,0.00867,0.0
18,31,8,0,3,28,0,28,8,0,0,3,0,0,0,0,0,0.00933,0.0
19,33,10,0,3,30,0,28,10,0,0,3,2,0,0,0,0,0.01,0.0
20,37,11,0,3,34,1,31,11,1,0,3,3,0,0,0,0,0.01133,0.0
21,45,16,0,6,39,1,35,15,1,0,6,4,1,0,0,0,0.013,0.0
