Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
7,3,1,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0.001,0.0
8,8,1,0,0,8,0,8,1,0,0,0,0,0,0,0,0,0.00267,0.0
9,8,1,0,0,8,0,8,1,0,0,0,0,0,0,0,0,0.00267,0.0
10,8,1,0,0,8,0,8,1,0,0,0,0,0,0,0,0,0.00267,0.0
11,11,2,0,0,11,1,11,2,1,0,0,0,0,0,0,0,0.00367,0.0
12,21,3,0,1,20,1,20,3,1,0,1,0,0,0,0,0,0.00667,0.0
13,25,5,0,1,24,1,24,5,1,0,1,0,0,0,0,0,0.008,0.0
14,33,5,0,2,31,1,31,5,1,0,2,0,0,0,0,0,0.01033,0.0
15,44,7,0,3,41,0,40,7,0,0,3,1,0,0,0,0,0.01367,0.0
16,52,9,0,4,48,1,47,9,1,0,4,1,0,0,0,0,0.016,0.0
17,64,11,0,5,59,2,54,10,2,0,5,5,1,0,0,0,0.01967,0.0
18,89,15,0,7,82,8,74,13,7,0,7,8,2,1,0,0,0.02733,0.0
19,127,22,0,7,120,9,104,19,8,0,7,16,3,1,0,0,0.04,0.0
20,165,26,0,10,155,11,132,23,10,0,10,23,3,1,0,0,0.05167,0.0
21,214,32,0,11,203,13,168,29,12,0,10,35,3,1,0,1,0.06767,0.0
22,275,43,0,17,258,16,215,40,16,0,13,43,3,0,0,4,0.086,0.0
23,361,61,1,23,337,16,274,56,15,1,17,63,5,1,0,6,0.11233,0.00277
24,464,84,1,28,435,27,357,72,23,1,21,78,12,4,0,7,0.145,0.00216
25,586,113,1,38,547,27,449,98,23,1,29,98,15,4,0,9,0.18233,0.00171
26,632,142,2,58,572,39,463,121,33,2,46,109,21,6,0,12,0.19067,0.00316
27,676,184,2,76,598,51,481,155,43,2,61,117,29,8,0,15,0.19933,0.00296
28,725,227,2,93,630,61,503,193,53,2,74,127,34,8,0,19,0.21,0.00276
29,778,273,2,128,648,58,515,230,51,2,104,133,43,7,0,24,0.216,0.00257
30,839,305,2,162,675,64,529,254,55,2,134,146,51,9,0,28,0.225,0.00238
31,906,357,2,214,690,69,538,296,59,2,171,152,61,10,0,43,0.23,0.00221
32,968,400,2,265,701,71,544,328,60,2,210,157,72,11,0,55,0.23367,0.00207
33,1021,442,2,318,701,74,540,360,62,2,253,161,82,12,0,65,0.23367,0.00196
34,1066,475,3,378,685,72,522,388,61,2,303,163,87,11,1,75,0.22833,0.00281
35,1108,510,3,434,671,73,508,413,61,2,347,163,97,12,1,87,0.22367,0.00271
36,1150,544,3,509,638,72,478,435,58,2,408,160,109,14,1,101,0.21267,0.00261
37,1194,574,4,582,608,74,444,456,58,3,462,164,118,16,1,120,0.20267,0.00335
38,1239,610,5,650,584,66,416,478,53,3,517,168,132,13,2,133,0.19467,0.00404
39,1284,649,6,707,571,63,395,507,48,4,568,176,142,15,2,139,0.19033,0.00467
40,1326,675,6,771,549,59,375,524,45,4,610,174,151,14,2,161,0.183,0.00452
41,1359,701,7,824,528,56,348,542,43,5,652,180,159,13,2,172,0.176,0.00515
42,1390,731,7,879,504,62,324,558,47,5,690,180,173,15,2,189,0.168,0.00504
43,1427,754,7,935,485,63,303,572,43,5,730,182,182,20,2,205,0.16167,0.00491
44,1462,775,8,993,461,53,276,585,37,6,769,185,190,16,2,224,0.15367,0.00547
45,1491,796,9,1052,430,54,244,601,34,6,809,186,195,20,3,243,0.14333,0.00604
46,1512,818,11,1102,399,56,222,613,34,8,839,177,205,22,3,263,0.133,0.00728
47,1540,845,13,1131,396,55,221,624,30,8,858,175,221,25,5,273,0.132,0.00844
48,1574,873,15,1174,385,52,197,639,23,10,892,188,234,29,5,282,0.12833,0.00953
49,1593,889,16,1213,364,56,179,645,23,11,916,185,244,33,5,297,0.12133,0.01004
50,1615,907,16,1258,341,55,161,653,23,11,945,180,254,32,5,313,0.11367,0.00991
51,1639,938,16,1294,329,50,151,667,24,11,963,178,271,26,5,331,0.10967,0.00976
52,1659,955,17,1331,311,43,137,676,20,12,983,174,279,23,5,348,0.10367,0.01025
53,1680,970,17,1367,296,39,126,683,17,12,1002,170,287,22,5,365,0.09867,0.01012
54,1760,981,20,1395,345,37,137,688,16,12,1016,208,293,21,8,379,0.115,0.01136
