Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.001,0.0,0.0,0.0,0.0
2,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0016,0.0,0.0,0.0,0.0
3,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0016,0.0,0.0,0.0,0.0
4,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0016,0.0,0.0,0.0,0.0
5,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0.0,0.0
6,15,0,0,1,14,0,0,14,0,0,0,1,0,0,0,0,0,0.0,0.0028,0.0002,0.0,0.0,0.0
7,17,0,0,1,16,0,0,15,0,0,0,1,1,0,0,0,0,0.0,0.0032,0.0002,0.0,0.0,0.0
8,20,0,0,2,18,0,0,17,0,0,0,2,1,0,0,0,0,0.0,0.0036,0.0004,0.0,0.0,0.0
9,24,0,0,2,22,0,0,20,0,0,0,2,2,0,0,0,0,0.0,0.0044,0.0004,0.0,0.0,0.0
10,26,0,0,3,23,0,0,21,0,0,0,3,2,0,0,0,0,0.0,0.0046,0.0006,0.0,0.0,0.0
11,28,0,0,3,25,0,1,23,0,1,0,3,2,0,0,0,0,0.0,0.005,0.0006,0.0,0.0,0.0
12,32,2,0,5,27,2,1,24,2,1,0,4,3,0,0,0,1,0.0004,0.0054,0.001,0.0,0.0,0.0
13,34,4,0,6,28,4,3,25,4,3,0,5,3,0,0,0,1,0.0008,0.0056,0.0012,0.0,0.0,0.0
14,36,6,0,9,27,5,5,22,6,5,0,6,5,0,0,0,3,0.001,0.0054,0.0018,0.0,0.0,0.0
15,38,7,0,9,29,6,5,22,7,5,0,6,7,0,0,0,3,0.0012,0.0058,0.0018,0.0,0.0,0.0
16,40,7,0,12,28,6,5,21,7,5,0,9,7,0,0,0,3,0.0012,0.0056,0.0024,0.0,0.0,0.0
17,41,7,0,13,28,5,5,20,7,5,0,10,8,0,0,0,3,0.001,0.0056,0.0026,0.0,0.0,0.0
18,47,8,0,16,31,4,6,22,8,6,0,12,9,0,0,0,4,0.0008,0.0062,0.0032,0.0,0.0,0.0
19,58,10,0,21,37,4,4,24,10,4,0,16,13,0,0,0,5,0.0008,0.0074,0.0042,0.0,0.0,0.0
20,65,10,0,23,42,3,3,26,10,3,0,18,16,0,0,0,5,0.0006,0.0084,0.0046,0.0,0.0,0.0
21,70,11,1,25,44,3,4,28,10,3,1,18,16,1,1,0,7,0.0006,0.0088,0.005,0.01429,0.0,0.0
22,77,15,1,30,46,5,2,29,12,1,1,23,17,3,1,0,7,0.001,0.0092,0.006,0.01299,0.0,0.0
23,86,15,1,31,54,4,3,35,12,1,1,23,19,3,2,0,8,0.0008,0.0108,0.0062,0.01163,0.0,0.0
24,92,18,1,36,55,6,4,34,14,1,1,27,21,4,3,0,9,0.0012,0.011,0.0072,0.01087,0.0,0.0
25,97,19,2,38,57,6,4,32,15,2,1,29,25,4,2,1,9,0.0012,0.0114,0.0076,0.02062,0.0,0.0
26,108,20,2,40,66,7,4,37,16,2,1,29,29,4,2,1,11,0.0014,0.01321,0.008,0.01852,0.0,0.0
27,117,21,2,44,71,8,5,38,17,3,1,31,33,4,2,1,13,0.0016,0.01421,0.0088,0.01709,0.0,0.0
28,132,23,3,46,83,8,3,46,17,2,1,32,37,6,1,2,14,0.0016,0.01661,0.00921,0.02273,0.0,0.0
29,149,26,4,48,97,10,2,52,19,1,2,34,45,7,1,2,14,0.002,0.01942,0.00961,0.02685,0.0,0.0
30,169,28,4,53,112,9,2,61,20,1,2,37,51,8,1,2,16,0.0018,0.02242,0.01061,0.02367,0.0,0.0
31,189,29,5,60,124,8,5,66,20,2,3,42,58,9,3,2,18,0.0016,0.02482,0.01201,0.02646,0.0,0.0
32,202,35,5,69,128,13,6,65,23,3,3,48,63,12,3,2,21,0.0026,0.02563,0.01381,0.02475,0.0,0.0
33,222,36,5,76,141,12,10,71,24,4,3,52,70,12,6,2,24,0.0024,0.02823,0.01522,0.02252,0.0,0.0
34,239,40,5,88,146,12,8,76,26,3,3,55,70,14,5,2,33,0.0024,0.02923,0.01762,0.02092,0.0,0.0
35,259,43,5,92,162,13,12,83,27,4,3,57,79,16,8,2,35,0.0026,0.03243,0.01842,0.01931,0.0,0.0
36,288,48,5,101,182,15,14,94,28,4,3,59,88,20,10,2,42,0.003,0.03644,0.02022,0.01736,0.0,0.0
37,322,56,5,110,207,21,15,106,31,5,3,64,101,25,10,2,46,0.0042,0.04144,0.02202,0.01553,0.0,0.0
38,353,60,6,127,220,20,17,105,34,6,4,76,115,26,11,2,51,0.004,0.04405,0.02543,0.017,0.0,0.0
39,380,68,7,144,229,22,15,105,38,8,4,83,124,30,7,3,61,0.00441,0.04586,0.02884,0.01842,0.0,0.0
40,417,72,7,162,248,18,12,118,41,9,4,90,130,31,3,3,72,0.00361,0.04967,0.03245,0.01679,0.0,0.0
41,452,75,8,170,274,19,12,134,42,9,5,93,140,33,3,3,77,0.00381,0.05489,0.03405,0.0177,0.0,0.0
42,497,84,8,187,302,23,15,145,46,8,5,101,157,38,7,3,86,0.00461,0.0605,0.03746,0.0161,0.0,0.0
43,538,91,8,207,323,27,20,158,47,8,5,112,165,44,12,3,95,0.00541,0.0647,0.04147,0.01487,0.0,0.0
44,588,103,8,233,347,34,24,180,53,10,5,126,167,50,14,3,107,0.00681,0.06951,0.04667,0.01361,0.0,0.0
45,638,111,8,247,383,39,28,191,58,11,5,132,192,53,17,3,115,0.00781,0.07672,0.04948,0.01254,0.0,0.0
46,689,121,8,272,409,40,21,208,62,8,5,142,201,59,13,3,130,0.00801,0.08193,0.05449,0.01161,0.0,0.0
