Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0006,0.0,0.0,0.0,0.0
2,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0006,0.0,0.0,0.0,0.0
3,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0006,0.0,0.0,0.0,0.0
4,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0007,0.0,0.0,0.0,0.0
5,7,0,0,0,7,0,1,7,0,1,0,0,0,0,0,0,0,0.0,0.0007,0.0,0.0,0.0,0.0
6,8,1,0,0,8,1,1,8,1,1,0,0,0,0,0,0,0,0.0001,0.0008,0.0,0.0,0.0,0.0
7,14,1,0,0,14,1,1,14,1,1,0,0,0,0,0,0,0,0.0001,0.0014,0.0,0.0,0.0,0.0
8,16,1,0,1,15,1,1,15,1,1,0,1,0,0,0,0,0,0.0001,0.0015,0.0001,0.0,0.0,0.0
9,16,1,0,1,15,1,1,13,1,1,0,1,2,0,0,0,0,0.0001,0.0015,0.0001,0.0,0.0,0.0
10,18,1,0,2,16,1,1,14,1,1,0,2,2,0,0,0,0,0.0001,0.0016,0.0002,0.0,0.0,0.0
11,22,1,1,3,18,0,0,16,1,0,1,3,2,0,0,0,0,0.0,0.0018,0.0003,0.04545,0.0,0.0
12,26,1,1,4,21,0,2,18,1,1,1,4,3,0,1,0,0,0.0,0.0021,0.0004,0.03846,0.0,0.0
13,26,6,1,5,20,5,2,17,4,1,1,5,3,2,1,0,0,0.0005,0.002,0.0005,0.03846,0.0,0.0
14,27,6,1,5,21,5,3,18,4,2,1,5,3,2,1,0,0,0.0005,0.0021,0.0005,0.03704,0.0,0.0
15,30,9,1,6,23,8,3,20,7,2,1,6,3,2,1,0,0,0.0008,0.0023,0.0006,0.03333,0.0,0.0
16,31,9,1,6,24,8,4,21,7,3,1,6,3,2,1,0,0,0.0008,0.0024,0.0006,0.03226,0.0,0.0
17,32,9,1,8,23,7,4,20,7,3,1,8,3,2,1,0,0,0.0007,0.0023,0.0008,0.03125,0.0,0.0
18,33,9,2,11,20,4,2,18,7,2,2,10,2,2,0,0,1,0.0004,0.002,0.0011,0.06061,0.0,0.0
19,36,9,2,13,21,3,2,20,7,2,2,11,1,2,0,0,2,0.0003,0.0021,0.0013,0.05556,0.0,0.0
20,40,9,2,15,23,3,2,22,7,2,2,13,1,2,0,0,2,0.0003,0.0023,0.0015,0.05,0.0,0.0
21,43,9,2,17,24,3,2,23,7,2,2,15,1,2,0,0,2,0.0003,0.0024,0.0017,0.04651,0.0,0.0
22,44,9,2,22,20,1,2,20,7,2,2,19,0,2,0,0,3,0.0001,0.002,0.0022,0.04545,0.0,0.0
23,50,10,2,22,26,2,3,26,8,3,2,19,0,2,0,0,3,0.0002,0.0026,0.0022,0.04,0.0,0.0
24,53,11,3,23,27,2,2,27,9,2,3,20,0,2,0,0,3,0.0002,0.0027,0.0023,0.0566,0.0,0.0
25,61,12,3,26,32,2,2,32,10,2,3,23,0,2,0,0,3,0.0002,0.0032,0.0026,0.04918,0.0,0.0
26,64,13,3,27,34,3,2,34,11,2,3,24,0,2,0,0,3,0.0003,0.0034,0.0027,0.04688,0.0,0.0
27,66,13,3,29,34,3,4,34,11,4,3,26,0,2,0,0,3,0.0003,0.0034,0.0029,0.04545,0.0,0.0
28,69,15,3,33,33,3,4,33,13,4,3,30,0,2,0,0,3,0.0003,0.0033,0.0033,0.04348,0.0,0.0
29,73,16,3,36,34,3,3,34,14,3,3,33,0,2,0,0,3,0.0003,0.0034,0.0036,0.0411,0.0,0.0
30,75,19,3,38,34,6,4,34,17,4,3,35,0,2,0,0,3,0.0006,0.0034,0.0038,0.04,0.0,0.0
31,78,25,3,42,33,10,4,33,23,4,3,39,0,2,0,0,3,0.001,0.0033,0.0042,0.03846,0.0,0.0
32,83,26,3,43,37,10,3,37,24,3,3,40,0,2,0,0,3,0.001,0.0037,0.0043,0.03614,0.0,0.0
33,86,26,3,46,37,9,3,36,24,3,3,43,1,2,0,0,3,0.0009,0.0037,0.0046,0.03488,0.0,0.0
34,89,29,3,52,34,9,1,33,27,1,3,49,1,2,0,0,3,0.0009,0.0034,0.0052,0.03371,0.0,0.0
35,90,29,4,56,30,5,0,29,27,0,4,53,1,2,0,0,3,0.0005,0.003,0.0056,0.04444,0.0,0.0
36,95,29,4,59,32,5,3,32,27,3,4,55,0,2,0,0,4,0.0005,0.0032,0.0059,0.04211,0.0,0.0
37,100,34,4,62,34,8,4,34,32,4,4,58,0,2,0,0,4,0.0008,0.0034,0.0062,0.04,0.0,0.0
38,107,34,4,66,37,6,3,35,32,3,4,62,2,2,0,0,4,0.0006,0.0037,0.0066,0.03738,0.0,0.0
39,114,35,4,69,41,6,3,38,33,3,4,65,3,2,0,0,4,0.0006,0.0041,0.0069,0.03509,0.0,0.0
40,118,36,4,74,40,4,2,37,34,2,4,70,3,2,0,0,4,0.0004,0.004,0.0074,0.0339,0.0,0.0
41,128,36,4,75,49,3,2,45,34,1,4,71,4,2,1,0,4,0.0003,0.0049,0.0075,0.03125,0.0,0.0
42,131,40,4,81,46,6,2,43,36,1,4,76,3,4,1,0,5,0.0006,0.0046,0.0081,0.03053,0.0,0.0
43,135,43,4,84,47,8,4,44,39,2,4,79,3,4,2,0,5,0.0008,0.0047,0.0084,0.02963,0.0,0.0
44,141,44,4,89,48,6,5,45,40,3,4,84,3,4,2,0,5,0.0006,0.0048,0.0089,0.02837,0.0,0.0
45,145,45,4,94,47,5,6,45,41,5,4,88,2,4,1,0,6,0.0005,0.0047,0.0094,0.02759,0.0,0.0
46,155,48,4,95,56,7,6,55,44,6,4,88,1,4,0,0,7,0.0007,0.0056,0.0095,0.02581,0.0,0.0
47,163,49,4,97,62,7,6,61,45,6,4,90,1,4,0,0,7,0.0007,0.0062,0.0097,0.02454,0.0,0.0
48,167,52,4,101,62,9,5,61,48,5,4,94,1,4,0,0,7,0.0009,0.0062,0.0101,0.02395,0.0,0.0
49,170,52,4,106,60,9,6,59,48,6,4,99,1,4,0,0,7,0.0009,0.006,0.0106,0.02353,0.0,0.0
50,178,55,5,111,62,8,4,60,51,4,5,104,2,4,0,0,7,0.0008,0.0062,0.01111,0.02809,0.0,0.0
51,181,57,5,116,60,8,7,57,53,7,5,109,3,4,0,0,7,0.0008,0.006,0.01161,0.02762,0.0,0.0
52,184,61,5,123,56,9,10,54,57,9,5,115,2,4,1,0,8,0.0009,0.0056,0.01231,0.02717,0.0,0.0
53,192,70,5,127,60,18,11,58,64,10,5,119,2,6,1,0,8,0.0018,0.006,0.01271,0.02604,0.0,0.0
54,193,71,5,133,55,16,10,53,65,9,5,125,2,6,1,0,8,0.0016,0.0055,0.01331,0.02591,0.0,0.0
55,196,71,5,135,56,15,10,54,65,9,5,127,2,6,1,0,8,0.0015,0.0056,0.01351,0.02551,0.0,0.0
56,202,75,5,143,54,15,7,52,69,6,5,135,2,6,1,0,8,0.0015,0.0054,0.01431,0.02475,0.0,0.0
57,203,77,5,151,47,13,5,46,71,5,5,142,1,6,0,0,9,0.0013,0.0047,0.01511,0.02463,0.0,0.0
58,206,80,6,153,47,14,4,46,74,4,6,144,1,6,0,0,9,0.0014,0.0047,0.01531,0.02913,0.0,0.0
59,206,81,6,156,44,14,4,41,75,4,6,147,3,6,0,0,9,0.0014,0.0044,0.01561,0.02913,0.0,0.0
60,206,81,6,166,34,13,4,31,75,4,6,157,3,6,0,0,9,0.0013,0.0034,0.01661,0.02913,0.0,0.0
61,206,81,6,170,30,9,4,28,75,4,6,160,2,6,0,0,10,0.0009,0.003,0.01701,0.02913,0.0,0.0
62,208,84,7,170,31,11,3,29,78,3,7,160,2,6,0,0,10,0.0011,0.0031,0.01701,0.03365,0.0,0.0
63,212,84,7,173,32,8,2,31,78,2,7,162,1,6,0,0,11,0.0008,0.0032,0.01731,0.03302,0.0,0.0
64,213,84,7,178,28,5,2,27,78,2,7,167,1,6,0,0,11,0.0005,0.0028,0.01781,0.03286,0.0,0.0
65,214,85,7,182,25,6,3,24,79,3,7,171,1,6,0,0,11,0.0006,0.0025,0.01821,0.03271,0.0,0.0
66,214,87,8,184,22,6,3,21,81,3,8,173,1,6,0,0,11,0.0006,0.0022,0.01841,0.03738,0.0,0.0
67,215,88,8,191,16,5,2,15,82,2,8,180,1,6,0,0,11,0.0005,0.0016,0.01912,0.03721,0.0,0.0
68,216,90,8,193,15,5,2,15,84,2,8,181,0,6,0,0,12,0.0005,0.0015,0.01932,0.03704,0.0,0.0
69,217,91,8,194,15,5,2,15,85,2,8,182,0,6,0,0,12,0.0005,0.0015,0.01942,0.03687,0.0,0.0
70,219,91,8,198,13,2,1,13,85,1,8,186,0,6,0,0,12,0.0002,0.0013,0.01982,0.03653,0.0,0.0
71,219,91,8,199,12,1,2,12,85,2,8,187,0,6,0,0,12,0.0001,0.0012,0.01992,0.03653,0.0,0.0
72,219,94,8,200,11,4,2,11,88,2,8,188,0,6,0,0,12,0.0004,0.0011,0.02002,0.03653,0.0,0.0
73,220,94,8,202,10,4,2,10,88,2,8,190,0,6,0,0,12,0.0004,0.001,0.02022,0.03636,0.0,0.0
74,220,94,8,204,8,3,2,8,88,2,8,192,0,6,0,0,12,0.0003,0.0008,0.02042,0.03636,0.0,0.0
75,221,94,8,205,8,3,2,8,88,2,8,193,0,6,0,0,12,0.0003,0.0008,0.02052,0.0362,0.0,0.0
76,222,94,8,205,9,3,2,9,88,2,8,193,0,6,0,0,12,0.0003,0.0009,0.02052,0.03604,0.0,0.0
77,223,94,8,205,10,3,2,10,88,2,8,193,0,6,0,0,12,0.0003,0.001,0.02052,0.03587,0.0,0.0
78,223,94,8,206,9,2,1,7,88,1,8,194,2,6,0,0,12,0.0002,0.0009,0.02062,0.03587,0.0,0.0
79,224,94,8,207,9,1,0,7,88,0,8,195,2,6,0,0,12,0.0001,0.0009,0.02072,0.03571,0.0,0.0
80,224,94,8,209,7,0,0,5,88,0,8,197,2,6,0,0,12,0.0,0.0007,0.02092,0.03571,0.0,0.0
81,226,94,8,210,8,0,1,5,88,0,8,198,3,6,1,0,12,0.0,0.0008,0.02102,0.0354,0.0,0.0
82,227,96,8,211,8,2,1,5,88,0,8,199,3,8,1,0,12,0.0002,0.0008,0.02112,0.03524,0.0,0.0
83,227,96,8,213,6,1,1,4,88,0,8,200,2,8,1,0,13,0.0001,0.0006,0.02132,0.03524,0.0,0.0
84,228,96,8,213,7,1,1,4,88,0,8,200,3,8,1,0,13,0.0001,0.0007,0.02132,0.03509,0.0,0.0
85,230,96,8,213,9,1,1,6,88,0,8,200,3,8,1,0,13,0.0001,0.0009,0.02132,0.03478,0.0,0.0
86,230,96,8,213,9,1,1,6,88,0,8,200,3,8,1,0,13,0.0001,0.0009,0.02132,0.03478,0.0,0.0
87,231,96,8,213,10,1,1,7,88,0,8,200,3,8,1,0,13,0.0001,0.001,0.02132,0.03463,0.0,0.0
88,232,96,8,213,11,1,1,7,88,0,8,200,4,8,1,0,13,0.0001,0.0011,0.02132,0.03448,0.0,0.0
