Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.00167,0.0,0.0,0.0,0.0
2,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.00167,0.0,0.0,0.0,0.0
3,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.00167,0.0,0.0,0.0,0.0
4,6,0,0,0,6,0,1,4,0,1,0,0,2,0,0,0,0,0.0,0.002,0.0,0.0,0.0,0.0
5,7,1,0,0,7,1,1,4,1,1,0,0,3,0,0,0,0,0.00033,0.00233,0.0,0.0,0.0,0.0
6,7,1,0,0,7,1,1,4,1,1,0,0,3,0,0,0,0,0.00033,0.00233,0.0,0.0,0.0,0.0
7,7,1,0,2,5,1,1,3,1,1,0,1,2,0,0,0,1,0.00033,0.00167,0.00067,0.0,0.0,0.0
8,8,1,0,3,5,1,1,3,1,1,0,2,2,0,0,0,1,0.00033,0.00167,0.001,0.0,0.0,0.0
9,8,1,0,3,5,1,1,3,1,1,0,2,2,0,0,0,1,0.00033,0.00167,0.001,0.0,0.0,0.0
10,9,1,0,3,6,1,1,3,1,1,0,2,3,0,0,0,1,0.00033,0.002,0.001,0.0,0.0,0.0
11,9,1,0,3,6,1,1,3,1,1,0,2,3,0,0,0,1,0.00033,0.002,0.001,0.0,0.0,0.0
12,9,1,0,4,5,1,1,3,1,1,0,2,2,0,0,0,2,0.00033,0.00167,0.00133,0.0,0.0,0.0
13,12,1,1,4,7,0,0,2,1,0,1,2,5,0,0,0,2,0.0,0.00233,0.00133,0.08333,0.0,0.0
14,14,2,1,5,8,1,0,2,2,0,1,2,6,0,0,0,3,0.00033,0.00267,0.00167,0.07143,0.0,0.0
15,14,2,1,6,7,1,0,2,2,0,1,3,5,0,0,0,3,0.00033,0.00233,0.002,0.07143,0.0,0.0
16,14,2,1,6,7,1,1,2,2,1,1,3,5,0,0,0,3,0.00033,0.00233,0.002,0.07143,0.0,0.0
17,14,3,1,6,7,2,1,2,3,1,1,3,5,0,0,0,3,0.00067,0.00233,0.002,0.07143,0.0,0.0
18,14,3,1,7,6,2,1,2,3,1,1,3,4,0,0,0,4,0.00067,0.002,0.00233,0.07143,0.0,0.0
19,15,3,1,8,6,1,1,1,3,1,1,4,5,0,0,0,4,0.00033,0.002,0.00267,0.06667,0.0,0.0
20,15,3,1,9,5,0,1,0,3,0,1,5,5,0,1,0,4,0.0,0.00167,0.003,0.06667,0.0,0.0
21,17,4,1,9,7,1,1,0,3,0,1,5,7,1,1,0,4,0.00033,0.00233,0.003,0.05882,0.0,0.0
22,17,4,1,10,6,1,1,0,3,0,1,5,6,1,1,0,5,0.00033,0.002,0.00333,0.05882,0.0,0.0
23,17,4,2,10,5,0,0,0,3,0,1,5,5,1,0,1,5,0.0,0.00167,0.00334,0.11765,0.0,0.0
24,17,4,2,11,4,0,1,0,3,0,1,5,4,1,1,1,6,0.0,0.00133,0.00367,0.11765,0.0,0.0
25,18,5,2,11,5,1,1,0,3,0,1,5,5,2,1,1,6,0.00033,0.00167,0.00367,0.11111,0.0,0.0
26,18,5,2,11,5,1,1,0,3,0,1,5,5,2,1,1,6,0.00033,0.00167,0.00367,0.11111,0.0,0.0
27,19,5,2,13,4,1,1,0,3,0,1,5,4,2,1,1,8,0.00033,0.00133,0.00434,0.10526,0.0,0.0
28,19,5,2,14,3,0,0,0,3,0,1,5,3,2,0,1,9,0.0,0.001,0.00467,0.10526,0.0,0.0
29,21,6,2,14,5,1,0,0,3,0,1,5,5,3,0,1,9,0.00033,0.00167,0.00467,0.09524,0.0,0.0
30,21,6,2,14,5,1,0,0,3,0,1,5,5,3,0,1,9,0.00033,0.00167,0.00467,0.09524,0.0,0.0
31,23,6,2,14,7,1,0,0,3,0,1,5,7,3,0,1,9,0.00033,0.00233,0.00467,0.08696,0.0,0.0
32,23,6,2,14,7,1,0,0,3,0,1,5,7,3,0,1,9,0.00033,0.00233,0.00467,0.08696,0.0,0.0
33,25,7,2,15,8,2,0,0,3,0,1,5,8,4,0,1,10,0.00067,0.00267,0.005,0.08,0.0,0.0
34,26,7,2,15,9,2,0,0,3,0,1,5,9,4,0,1,10,0.00067,0.003,0.005,0.07692,0.0,0.0
35,28,7,2,16,10,1,0,0,3,0,1,5,10,4,0,1,11,0.00033,0.00334,0.00534,0.07143,0.0,0.0
36,31,7,2,17,12,1,0,0,3,0,1,5,12,4,0,1,12,0.00033,0.004,0.00567,0.06452,0.0,0.0
37,32,7,2,17,13,1,0,0,3,0,1,5,13,4,0,1,12,0.00033,0.00434,0.00567,0.0625,0.0,0.0
38,34,7,2,17,15,1,0,0,3,0,1,5,15,4,0,1,12,0.00033,0.005,0.00567,0.05882,0.0,0.0
39,34,7,2,18,14,1,0,0,3,0,1,5,14,4,0,1,13,0.00033,0.00467,0.006,0.05882,0.0,0.0
40,34,7,2,20,12,0,0,0,3,0,1,6,12,4,0,1,14,0.0,0.004,0.00667,0.05882,0.0,0.0
41,35,7,2,22,11,0,1,0,3,0,1,6,11,4,1,1,16,0.0,0.00367,0.00734,0.05714,0.0,0.0
42,36,8,2,23,11,1,2,0,3,0,1,6,11,5,2,1,17,0.00033,0.00367,0.00767,0.05556,0.0,0.0
43,41,10,2,24,15,3,2,0,3,0,1,6,15,7,2,1,18,0.001,0.005,0.00801,0.04878,0.0,0.0
44,43,11,3,25,15,3,1,0,3,0,1,6,15,8,1,2,19,0.001,0.00501,0.00834,0.06977,0.0,0.0
45,45,11,3,26,16,3,2,0,3,0,1,6,16,8,2,2,20,0.001,0.00534,0.00868,0.06667,0.0,0.0
46,47,12,3,27,17,3,1,0,3,0,1,6,17,9,1,2,21,0.001,0.00567,0.00901,0.06383,0.0,0.0
47,51,12,3,27,21,3,1,0,3,0,1,6,21,9,1,2,21,0.001,0.00701,0.00901,0.05882,0.0,0.0
48,52,13,3,29,20,2,2,0,3,0,1,6,20,10,2,2,23,0.00067,0.00667,0.00968,0.05769,0.0,0.0
49,55,15,3,30,22,3,3,0,3,0,1,6,22,12,3,2,24,0.001,0.00734,0.01001,0.05455,0.0,0.0
50,58,16,3,32,23,4,3,5,3,0,1,6,18,13,3,2,26,0.00133,0.00767,0.01068,0.05172,0.0,0.0
51,58,16,3,33,22,4,4,4,3,0,1,7,18,13,4,2,26,0.00133,0.00734,0.01101,0.05172,0.0,0.0
52,61,17,3,35,23,3,3,5,3,0,1,7,18,14,3,2,28,0.001,0.00767,0.01168,0.04918,0.0,0.0
53,62,17,3,37,22,2,3,5,3,0,1,8,17,14,3,2,29,0.00067,0.00734,0.01235,0.04839,0.0,0.0
54,66,18,3,39,24,3,3,5,3,0,1,8,19,15,3,2,31,0.001,0.00801,0.01301,0.04545,0.0,0.0
