Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
4,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
5,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.001,0.0
6,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.001,0.0
7,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0.00133,0.0
8,5,0,0,1,4,0,3,0,0,0,0,1,0,0,0,1,0.00133,0.0
9,8,0,0,1,7,0,4,0,0,0,0,3,0,0,0,1,0.00233,0.0
10,10,0,0,2,8,0,5,0,0,0,1,3,0,0,0,1,0.00267,0.0
11,12,0,0,2,10,0,6,0,0,0,1,4,0,0,0,1,0.00333,0.0
12,13,0,0,2,11,0,6,0,0,0,1,5,0,0,0,1,0.00367,0.0
13,14,0,0,2,12,0,7,0,0,0,1,5,0,0,0,1,0.004,0.0
14,18,2,0,3,15,1,9,1,1,0,1,6,1,0,0,2,0.005,0.0
15,26,5,0,3,23,1,17,4,1,0,1,6,1,0,0,2,0.00767,0.0
16,35,7,0,3,32,1,25,6,1,0,1,7,1,0,0,2,0.01067,0.0
17,52,9,0,4,48,2,39,8,1,0,1,9,1,1,0,3,0.016,0.0
18,67,14,0,4,63,4,52,12,2,0,1,11,2,2,0,3,0.021,0.0
19,72,20,0,6,66,4,54,16,2,0,3,12,4,2,0,3,0.022,0.0
20,83,22,1,7,75,5,59,18,1,1,4,16,4,4,0,3,0.025,0.01205
21,95,29,1,9,85,6,66,22,2,1,6,19,7,4,0,3,0.02833,0.01053
22,105,36,1,11,93,8,70,28,4,1,8,23,8,4,0,3,0.031,0.00952
23,119,44,1,16,102,8,74,35,5,1,11,28,9,3,0,5,0.034,0.0084
24,134,50,2,21,111,7,79,40,5,2,12,32,10,2,0,9,0.037,0.01493
25,152,55,3,26,123,9,87,45,7,2,17,36,10,2,1,9,0.041,0.01974
26,168,64,3,37,128,8,93,51,7,2,25,35,13,1,1,12,0.04267,0.01786
27,185,70,4,41,140,9,99,56,7,3,27,41,14,2,1,14,0.04667,0.02162
28,197,80,4,49,144,12,98,62,10,3,33,46,18,2,1,16,0.048,0.0203
29,214,86,5,61,148,14,102,65,11,4,40,46,21,3,1,21,0.04933,0.02336
30,233,94,5,67,161,18,106,71,13,4,45,55,23,5,1,22,0.05367,0.02146
31,249,100,5,77,167,18,105,73,13,4,53,62,27,5,1,24,0.05567,0.02008
32,266,108,5,91,170,19,104,77,13,4,65,66,31,6,1,26,0.05667,0.0188
33,290,121,5,106,179,21,105,85,15,4,77,74,36,6,1,29,0.05967,0.01724
34,314,137,6,119,189,21,111,93,16,4,84,78,44,5,2,35,0.063,0.01911
35,335,149,7,136,192,24,113,102,17,5,94,79,47,7,2,42,0.064,0.0209
36,365,160,7,153,205,20,121,109,15,5,104,84,51,5,2,49,0.06833,0.01918
37,393,173,7,164,222,23,130,118,17,5,111,92,55,6,2,53,0.074,0.01781
38,422,187,7,177,238,26,137,127,18,5,118,101,60,8,2,59,0.07933,0.01659
39,453,198,7,194,252,27,143,132,19,5,128,109,66,8,2,66,0.084,0.01545
40,482,212,8,210,264,25,149,142,18,5,138,115,70,7,3,72,0.088,0.0166
41,511,223,10,222,279,33,157,146,22,7,146,122,77,11,3,76,0.093,0.01957
42,551,253,10,240,301,32,166,165,23,7,155,135,88,9,3,85,0.10033,0.01815
43,586,270,10,270,306,37,170,176,26,7,171,136,94,11,3,99,0.102,0.01706
44,620,286,11,289,320,34,181,183,23,7,183,139,103,11,4,106,0.10667,0.01774
45,651,303,11,308,332,40,185,189,25,7,193,147,114,15,4,115,0.11067,0.0169
46,689,327,12,330,347,42,193,204,26,8,203,154,123,16,4,127,0.11567,0.01742
47,734,345,14,357,363,32,195,216,20,9,221,168,129,12,5,136,0.121,0.01907
