Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0002,0.0
2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0002,0.0
3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0004,0.0
4,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0004,0.0
5,2,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0.0004,0.0
6,2,1,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0.0004,0.0
7,2,1,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0.0004,0.0
8,4,1,0,0,4,1,4,1,1,0,0,0,0,0,0,0,0.0008,0.0
9,6,1,0,0,6,1,6,1,1,0,0,0,0,0,0,0,0.0012,0.0
10,6,2,0,1,5,2,5,2,2,0,1,0,0,0,0,0,0.001,0.0
11,7,3,0,1,6,2,6,3,2,0,1,0,0,0,0,0,0.0012,0.0
12,9,3,0,1,8,3,7,3,3,0,1,1,0,0,0,0,0.0016,0.0
13,12,5,0,1,11,3,10,5,3,0,1,1,0,0,0,0,0.0022,0.0
14,18,5,1,1,16,2,15,5,2,1,1,1,0,0,0,0,0.0032,0.05556
15,23,6,1,1,21,3,20,6,3,1,1,1,0,0,0,0,0.0042,0.04348
16,24,7,1,2,21,2,20,7,2,1,2,1,0,0,0,0,0.0042,0.04167
17,27,9,1,4,22,2,21,8,2,1,4,1,1,0,0,0,0.0044,0.03704
18,36,10,2,5,29,2,27,9,2,2,5,2,1,0,0,0,0.0058,0.05556
19,45,13,2,7,36,1,33,12,1,2,7,3,1,0,0,0,0.0072,0.04444
20,56,17,2,9,45,1,41,15,1,2,8,4,2,0,0,1,0.009,0.03571
21,64,19,2,11,51,1,46,17,1,2,10,5,2,0,0,1,0.0102,0.03125
22,78,24,2,12,64,2,59,22,2,2,11,5,2,0,0,1,0.0128,0.02564
23,88,27,2,13,73,3,67,25,3,2,12,6,2,0,0,1,0.0146,0.02273
24,101,33,2,14,85,5,76,30,5,2,13,9,3,0,0,1,0.017,0.0198
25,114,37,2,20,92,7,82,33,7,2,19,10,4,0,0,1,0.0184,0.01754
26,134,45,2,23,109,10,98,40,9,2,22,11,5,1,0,1,0.0218,0.01493
27,160,57,2,27,131,12,113,50,11,2,25,18,7,1,0,2,0.0262,0.0125
28,189,68,2,33,154,15,129,60,13,2,31,25,8,2,0,2,0.0308,0.01058
29,234,76,3,39,192,15,159,68,13,3,37,33,8,2,0,2,0.0384,0.01282
30,271,89,4,46,221,18,187,78,15,4,43,34,11,3,0,3,0.0442,0.01476
31,324,103,5,55,264,25,222,90,20,5,52,42,13,5,0,3,0.0528,0.01543
32,376,119,6,66,304,26,255,105,20,6,60,49,14,6,0,6,0.0608,0.01596
33,437,133,6,83,348,27,290,117,21,6,75,58,16,6,0,8,0.0696,0.01373
34,504,155,6,92,406,34,341,135,27,6,81,65,20,7,0,11,0.0812,0.0119
35,587,177,7,112,468,33,384,154,26,7,100,84,23,7,0,12,0.0936,0.01193
36,664,203,7,133,524,39,419,174,30,7,116,105,29,9,0,17,0.1048,0.01054
37,743,240,8,159,576,42,454,203,34,8,132,122,37,8,0,27,0.1152,0.01077
38,841,287,8,192,641,52,484,237,38,8,161,157,50,14,0,31,0.1282,0.00951
39,943,337,8,215,720,62,537,279,47,8,176,183,58,15,0,39,0.144,0.00848
40,1056,392,9,255,792,67,583,319,48,9,207,209,73,19,0,48,0.1584,0.00852
41,1195,435,9,303,883,77,643,351,53,9,245,240,84,24,0,58,0.1766,0.00753
42,1354,490,9,344,1001,84,723,386,54,9,279,278,104,30,0,65,0.2002,0.00665
43,1509,545,10,392,1107,95,768,419,58,10,319,339,126,37,0,73,0.2214,0.00663
44,1639,610,11,457,1171,101,808,468,62,11,367,363,142,39,0,90,0.2342,0.00671
45,1831,694,11,521,1299,121,869,522,76,11,419,430,172,45,0,102,0.2598,0.00601
46,2020,787,12,598,1410,124,927,584,76,11,475,483,203,48,1,123,0.282,0.00594
47,2198,882,13,682,1503,138,963,640,83,11,539,540,242,55,2,143,0.3006,0.00591
48,2361,984,14,769,1578,155,989,702,93,12,601,589,282,62,2,168,0.3156,0.00593
49,2542,1084,16,867,1659,164,1022,755,101,12,665,637,329,63,4,202,0.3318,0.00629
50,2753,1194,17,974,1762,163,1040,826,99,13,737,722,368,64,4,237,0.3524,0.00618
51,2959,1304,18,1107,1834,167,1070,888,100,13,812,764,416,67,5,295,0.3668,0.00608
52,3128,1426,20,1243,1865,178,1068,961,104,15,902,797,465,74,5,341,0.373,0.00639
53,3308,1525,21,1383,1904,195,1037,1014,108,16,1003,867,511,87,5,380,0.3808,0.00635
54,3455,1656,21,1533,1901,202,1007,1087,111,16,1091,894,569,91,5,442,0.3802,0.00608
55,3599,1777,24,1685,1890,207,957,1158,114,18,1186,933,619,93,6,499,0.378,0.00667
56,3738,1889,27,1854,1857,216,906,1226,113,21,1280,951,663,103,6,574,0.3714,0.00722
57,3853,2013,27,2033,1793,213,846,1283,112,21,1382,947,730,101,6,651,0.3586,0.00701
58,3957,2130,28,2217,1712,210,798,1348,109,22,1469,914,782,101,6,748,0.3424,0.00708
59,4046,2235,30,2375,1641,209,752,1389,114,22,1553,889,846,95,8,822,0.3282,0.00741
60,4137,2337,32,2526,1579,211,715,1432,107,23,1625,864,905,104,9,901,0.3158,0.00774
61,4206,2443,36,2693,1477,205,663,1481,97,25,1714,814,962,108,11,979,0.2954,0.00856
62,4275,2529,37,2876,1362,199,592,1511,92,25,1810,770,1018,107,12,1066,0.2724,0.00865
63,4334,2623,38,3039,1257,189,519,1544,82,26,1891,738,1079,107,12,1148,0.2514,0.00877
64,4381,2698,39,3210,1132,180,458,1578,81,26,1976,674,1120,99,13,1234,0.2264,0.0089
65,4437,2776,40,3370,1027,172,411,1616,78,27,2040,616,1160,94,13,1330,0.2054,0.00902
66,4482,2843,41,3501,940,145,374,1646,65,28,2094,566,1197,80,13,1407,0.188,0.00915
67,4510,2885,43,3631,836,130,329,1661,55,28,2153,507,1224,75,15,1478,0.1672,0.00953
68,4535,2927,43,3749,743,107,299,1678,46,28,2192,444,1249,61,15,1557,0.1486,0.00948
69,4552,2955,45,3857,650,92,255,1690,40,29,2239,395,1265,52,16,1618,0.13,0.00989
70,4569,2984,45,3949,575,83,226,1699,39,29,2277,349,1285,44,16,1672,0.115,0.00985
71,4583,3015,46,4047,490,72,186,1708,37,30,2325,304,1307,35,16,1722,0.098,0.01004
72,4598,3045,46,4123,429,66,168,1727,32,30,2353,261,1318,34,16,1770,0.0858,0.01
73,4609,3066,49,4197,363,51,140,1734,22,33,2378,223,1332,29,16,1819,0.0726,0.01063
74,4622,3085,50,4258,314,44,118,1740,16,34,2406,196,1345,28,16,1852,0.0628,0.01082
75,4629,3099,51,4299,279,40,105,1746,15,35,2422,174,1353,25,16,1877,0.0558,0.01102
76,4634,3114,51,4350,233,35,90,1748,12,35,2439,143,1366,23,16,1911,0.0466,0.01101
77,4638,3123,51,4385,202,32,81,1751,11,35,2448,121,1372,21,16,1937,0.0404,0.011
78,4643,3132,52,4430,161,22,68,1754,7,36,2464,93,1378,15,16,1966,0.0322,0.0112
79,4646,3138,52,4454,140,18,58,1757,8,36,2477,82,1381,10,16,1977,0.028,0.01119
80,4649,3141,54,4479,116,19,50,1758,8,38,2484,66,1383,11,16,1995,0.0232,0.01162
81,4649,3151,55,4502,92,13,38,1765,6,39,2495,54,1386,7,16,2007,0.0184,0.01183
82,4652,3157,56,4521,75,8,31,1766,4,40,2501,44,1391,4,16,2020,0.015,0.01204
83,4653,3160,56,4532,65,8,28,1769,4,40,2505,37,1391,4,16,2027,0.013,0.01204
84,4654,3163,57,4546,51,7,21,1769,3,41,2511,30,1394,4,16,2035,0.0102,0.01225
85,4654,3164,58,4552,44,5,18,1770,1,42,2514,26,1394,4,16,2038,0.0088,0.01246
86,4654,3167,58,4557,39,4,17,1772,1,42,2515,22,1395,3,16,2042,0.0078,0.01246
87,4654,3168,59,4566,29,3,13,1772,1,42,2519,16,1396,2,17,2047,0.0058,0.01268
88,4654,3170,59,4574,21,2,7,1773,0,42,2525,14,1397,2,17,2049,0.0042,0.01268
89,4654,3171,59,4578,17,2,7,1773,0,42,2525,10,1398,2,17,2053,0.0034,0.01268
