Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.001,0.0,0.0,0,0
2,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0016,0.0,0.0,0,0
3,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0,0
4,11,1,0,0,11,1,0,11,1,0,0,0,0,0,0,0,0,0.0002,0.0022,0.0,0.0,0,0
5,13,1,0,0,13,1,0,13,1,0,0,0,0,0,0,0,0,0.0002,0.0026,0.0,0.0,0,0
6,19,1,0,0,19,1,0,19,1,0,0,0,0,0,0,0,0,0.0002,0.0038,0.0,0.0,0,0
7,22,1,0,0,22,1,0,22,1,0,0,0,0,0,0,0,0,0.0002,0.0044,0.0,0.0,0,0
8,25,2,0,0,25,2,0,25,2,0,0,0,0,0,0,0,0,0.0004,0.005,0.0,0.0,0,0
9,30,4,0,2,28,4,0,28,4,0,0,2,0,0,0,0,0,0.0008,0.0056,0.0004,0.0,0,0
10,32,4,0,4,28,2,1,28,4,1,0,4,0,0,0,0,0,0.0004,0.0056,0.0008,0.0,0,0
11,34,6,0,5,29,4,1,29,6,1,0,5,0,0,0,0,0,0.0008,0.0058,0.001,0.0,0,0
12,39,6,0,7,32,4,3,32,6,3,0,7,0,0,0,0,0,0.0008,0.0064,0.0014,0.0,0,0
13,43,7,0,7,36,5,6,35,7,6,0,7,1,0,0,0,0,0.001,0.0072,0.0014,0.0,0,0
14,51,13,0,8,43,11,7,39,13,6,0,7,4,0,1,0,1,0.0022,0.0086,0.0016,0.0,0,0
15,53,15,1,9,43,11,6,37,13,5,1,8,6,2,1,0,1,0.0022,0.0086,0.0018,0.01887,0,0
16,59,15,3,14,42,7,5,36,13,4,3,12,6,2,1,0,2,0.0014,0.00841,0.0028,0.05085,0,0
17,65,18,3,19,43,9,5,34,16,4,3,17,9,2,1,0,2,0.0018,0.00861,0.0038,0.04615,0,0
18,69,18,3,22,44,7,5,36,16,5,3,19,8,2,0,0,3,0.0014,0.00881,0.0044,0.04348,0,0
19,78,21,3,24,51,10,5,44,19,5,3,20,7,2,0,0,4,0.002,0.01021,0.0048,0.03846,0,0
20,84,21,3,29,52,9,7,45,19,6,3,24,7,2,1,0,5,0.0018,0.01041,0.0058,0.03571,0,0
21,92,26,3,30,59,14,7,49,23,6,3,25,10,3,1,0,5,0.0028,0.01181,0.006,0.03261,0,0
22,96,26,3,36,57,11,5,47,23,4,3,31,10,3,1,0,5,0.0022,0.01141,0.0072,0.03125,0,0
23,104,26,5,39,60,6,1,50,23,1,5,33,10,3,0,0,6,0.0012,0.01201,0.00781,0.04808,0,0
24,114,31,5,46,63,10,1,53,28,1,5,38,10,3,0,0,8,0.002,0.01261,0.00921,0.04386,0,0
25,121,33,5,52,64,11,2,51,30,2,5,44,13,3,0,0,8,0.0022,0.01281,0.01041,0.04132,0,0
26,133,33,5,57,71,9,3,57,30,3,5,48,14,3,0,0,9,0.0018,0.01421,0.01141,0.03759,0,0
27,137,34,5,59,73,10,4,59,31,4,5,50,14,3,0,0,9,0.002,0.01461,0.01181,0.0365,0,0
28,146,36,5,63,78,11,4,62,33,4,5,53,16,3,0,0,10,0.0022,0.01562,0.01261,0.03425,0,0
29,165,40,6,69,90,13,4,66,35,4,6,58,24,5,0,0,11,0.0026,0.01802,0.01382,0.03636,0,0
30,174,44,6,75,93,14,7,69,39,7,6,62,24,5,0,0,13,0.0028,0.01862,0.01502,0.03448,0,0
31,188,54,6,81,101,23,9,77,49,8,6,66,24,5,1,0,15,0.00461,0.02022,0.01622,0.03191,0,0
32,197,59,6,85,106,27,9,80,54,8,6,69,26,5,1,0,16,0.00541,0.02123,0.01702,0.03046,0,0
33,199,59,7,94,98,21,8,72,54,5,7,78,26,5,3,0,16,0.00421,0.01963,0.01883,0.03518,0,0
34,208,64,7,110,91,17,11,65,55,6,7,91,26,9,5,0,19,0.0034,0.01823,0.02203,0.03365,0,0
35,214,75,7,115,92,28,13,67,61,8,7,94,25,14,5,0,21,0.00561,0.01843,0.02303,0.03271,0,0
36,221,87,9,117,95,36,13,67,73,8,9,96,28,14,5,0,21,0.00721,0.01903,0.02344,0.04072,0,0
37,225,88,9,126,90,34,12,66,74,8,9,100,24,14,4,0,26,0.00681,0.01803,0.02525,0.04,0,0
38,228,89,10,134,84,31,10,64,75,7,9,105,20,14,3,1,29,0.00621,0.01683,0.02685,0.04386,0,0
39,232,90,10,143,79,28,11,59,76,7,9,114,20,14,4,1,29,0.00561,0.01583,0.02866,0.0431,0,0
40,234,92,10,157,67,23,8,49,78,5,9,125,18,14,3,1,32,0.00461,0.01343,0.03146,0.04274,0,0
