Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.001,0.0
2,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0.00133,0.0
3,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0.00133,0.0
4,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0.00133,0.0
5,4,0,0,0,4,1,4,0,1,0,0,0,0,0,0,0,0.00133,0.0
6,4,1,0,0,4,1,4,1,1,0,0,0,0,0,0,0,0.00133,0.0
7,6,1,0,0,6,1,6,1,1,0,0,0,0,0,0,0,0.002,0.0
8,6,1,0,2,4,2,4,1,2,0,2,0,0,0,0,0,0.00133,0.0
9,9,2,0,2,7,2,7,2,2,0,2,0,0,0,0,0,0.00233,0.0
10,10,3,0,3,7,1,7,3,1,0,3,0,0,0,0,0,0.00233,0.0
11,10,3,0,3,7,1,5,3,1,0,3,2,0,0,0,0,0.00233,0.0
12,10,3,0,3,7,1,5,3,1,0,3,2,0,0,0,0,0.00233,0.0
13,10,3,0,5,5,0,4,3,0,0,4,1,0,0,0,1,0.00167,0.0
14,10,3,0,5,5,0,4,3,0,0,4,1,0,0,0,1,0.00167,0.0
15,10,5,0,5,5,0,4,4,0,0,4,1,1,0,0,1,0.00167,0.0
16,11,5,0,5,6,0,5,4,0,0,4,1,1,0,0,1,0.002,0.0
17,12,5,0,5,7,0,7,4,0,0,4,0,1,0,0,1,0.00233,0.0
18,13,5,0,6,7,0,7,4,0,0,5,0,1,0,0,1,0.00233,0.0
19,14,5,0,7,7,0,6,4,0,0,6,1,1,0,0,1,0.00233,0.0
20,14,5,0,7,7,0,6,4,0,0,6,1,1,0,0,1,0.00233,0.0
21,17,6,0,7,10,0,8,5,0,0,6,2,1,0,0,1,0.00333,0.0
22,20,6,0,8,12,0,10,5,0,0,7,2,1,0,0,1,0.004,0.0
23,20,7,0,8,12,0,10,5,0,0,7,2,2,0,0,1,0.004,0.0
24,21,8,0,10,11,0,9,6,0,0,9,2,2,0,0,1,0.00367,0.0
25,23,9,0,11,12,0,11,7,0,0,9,1,2,0,0,2,0.004,0.0
26,24,9,0,12,12,0,11,7,0,0,10,1,2,0,0,2,0.004,0.0
27,25,10,0,12,13,0,12,8,0,0,10,1,2,0,0,2,0.00433,0.0
28,28,12,0,12,16,0,14,10,0,0,10,2,2,0,0,2,0.00533,0.0
29,32,13,0,14,18,0,15,11,0,0,12,3,2,0,0,2,0.006,0.0
30,36,13,0,14,22,0,18,11,0,0,12,4,2,0,0,2,0.00733,0.0
31,40,15,0,14,26,0,23,13,0,0,12,3,2,0,0,2,0.00867,0.0
32,42,15,0,16,26,1,23,13,1,0,14,3,2,0,0,2,0.00867,0.0
33,43,17,0,18,25,1,24,14,1,0,16,1,3,0,0,2,0.00833,0.0
34,45,18,0,19,26,1,25,15,1,0,17,1,3,0,0,2,0.00867,0.0
35,50,19,0,22,28,1,26,16,1,0,20,2,3,0,0,2,0.00933,0.0
36,52,20,0,22,30,1,28,17,1,0,20,2,3,0,0,2,0.01,0.0
37,55,21,0,23,32,1,31,18,1,0,20,1,3,0,0,3,0.01067,0.0
38,58,21,0,26,32,1,32,18,1,0,22,0,3,0,0,4,0.01067,0.0
39,60,25,0,26,34,3,32,22,3,0,22,2,3,0,0,4,0.01133,0.0
40,70,27,0,27,43,3,41,24,3,0,22,2,3,0,0,5,0.01433,0.0
41,78,29,0,30,48,3,45,26,3,0,25,3,3,0,0,5,0.016,0.0
42,93,33,0,37,56,3,50,30,3,0,31,6,3,0,0,6,0.01867,0.0
43,105,37,0,43,62,1,54,34,1,0,36,8,3,0,0,7,0.02067,0.0
44,118,42,0,46,72,2,63,39,2,0,39,9,3,0,0,7,0.024,0.0
45,132,46,0,48,84,2,72,42,2,0,41,12,4,0,0,7,0.028,0.0
46,145,50,0,49,96,5,83,45,4,0,42,13,5,1,0,7,0.032,0.0
47,162,59,0,53,109,7,94,53,6,0,45,15,6,1,0,8,0.03633,0.0
48,179,63,0,58,121,6,103,55,5,0,50,18,8,1,0,8,0.04033,0.0
49,195,71,0,68,127,7,98,62,6,0,58,29,9,1,0,10,0.04233,0.0
50,210,81,0,72,138,8,105,70,7,0,61,33,11,1,0,11,0.046,0.0
51,229,91,0,79,150,7,112,80,6,0,67,38,11,1,0,12,0.05,0.0
52,247,98,2,91,154,7,114,85,5,2,77,40,13,2,0,14,0.05133,0.0081
53,278,104,2,102,174,5,127,88,4,2,85,47,16,1,0,17,0.058,0.00719
54,293,109,2,109,182,6,132,92,4,2,90,50,17,2,0,19,0.06067,0.00683
55,311,117,2,122,187,10,136,98,7,2,100,51,19,3,0,22,0.06233,0.00643
56,325,122,2,136,187,9,136,101,6,2,108,51,21,3,0,28,0.06233,0.00615
57,347,127,2,147,198,10,142,104,8,2,114,56,23,2,0,33,0.066,0.00576
58,363,144,2,165,196,14,143,118,10,2,126,53,26,4,0,39,0.06533,0.00551
59,381,155,2,184,195,14,143,124,10,2,139,52,31,4,0,45,0.065,0.00525
60,401,165,2,198,201,14,139,132,10,2,152,62,33,4,0,46,0.067,0.00499
61,419,176,2,218,199,14,134,138,9,2,164,65,38,5,0,54,0.06633,0.00477
62,434,192,2,238,194,13,133,150,10,2,177,61,42,3,0,61,0.06467,0.00461
63,452,203,2,247,203,13,134,158,9,2,183,69,45,4,0,64,0.06767,0.00442
64,463,216,3,267,193,10,126,168,7,3,195,67,48,3,0,72,0.06433,0.00648
65,478,228,4,287,187,8,120,174,6,3,209,67,54,2,1,78,0.06233,0.00837
66,489,234,4,306,179,8,116,177,5,3,220,63,57,3,1,86,0.05967,0.00818
67,503,240,4,324,175,9,108,179,6,3,234,67,61,3,1,90,0.05833,0.00795
68,518,244,4,346,168,9,101,183,5,3,248,67,61,4,1,98,0.056,0.00772
69,534,256,4,369,161,9,93,190,4,3,263,68,66,5,1,106,0.05367,0.00749
70,548,266,4,385,159,10,83,196,4,3,277,76,70,6,1,108,0.053,0.0073
71,559,275,4,396,159,10,80,204,5,3,282,79,71,5,1,114,0.053,0.00716
72,583,283,4,418,161,8,78,207,3,3,296,83,76,5,1,122,0.05367,0.00686
73,599,292,4,436,159,12,76,211,4,3,306,83,81,8,1,130,0.053,0.00668
74,615,303,5,452,158,14,67,216,6,3,318,91,87,8,2,134,0.05267,0.00813
75,625,313,5,465,155,15,65,218,6,3,324,90,95,9,2,141,0.05167,0.008
76,636,320,5,474,157,14,68,220,5,3,329,89,100,9,2,145,0.05233,0.00786
77,644,324,5,482,157,15,69,221,5,3,330,88,103,10,2,152,0.05233,0.00776
78,655,333,5,497,153,14,70,222,5,3,336,83,111,9,2,161,0.051,0.00763
79,668,338,5,511,152,16,69,226,5,3,343,83,112,11,2,168,0.05067,0.00749
80,682,351,5,527,150,13,65,230,4,3,352,85,121,9,2,175,0.05,0.00733
81,695,356,5,541,149,15,61,233,5,3,357,88,123,10,2,184,0.04967,0.00719
82,708,360,5,558,145,16,57,235,5,3,364,88,125,11,2,194,0.04833,0.00706
