Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,1,0,0,5,1,0,5,1,0,0,0,0,0,0,0,0,0.00033,0.00167,0.0,0.0,0.0,0.0
2,7,1,0,0,7,1,0,7,1,0,0,0,0,0,0,0,0,0.00033,0.00233,0.0,0.0,0.0,0.0
3,7,1,0,0,7,1,0,7,1,0,0,0,0,0,0,0,0,0.00033,0.00233,0.0,0.0,0.0,0.0
4,7,1,0,0,7,1,0,7,1,0,0,0,0,0,0,0,0,0.00033,0.00233,0.0,0.0,0.0,0.0
5,7,1,0,0,7,1,1,7,1,1,0,0,0,0,0,0,0,0.00033,0.00233,0.0,0.0,0.0,0.0
6,8,2,0,0,8,2,1,8,2,1,0,0,0,0,0,0,0,0.00067,0.00267,0.0,0.0,0.0,0.0
7,9,2,0,0,9,2,1,9,2,1,0,0,0,0,0,0,0,0.00067,0.003,0.0,0.0,0.0,0.0
8,9,2,0,1,8,2,1,8,2,1,0,1,0,0,0,0,0,0.00067,0.00267,0.00033,0.0,0.0,0.0
9,12,2,0,1,11,2,1,11,2,1,0,1,0,0,0,0,0,0.00067,0.00367,0.00033,0.0,0.0,0.0
10,13,2,0,1,12,2,1,12,2,1,0,1,0,0,0,0,0,0.00067,0.004,0.00033,0.0,0.0,0.0
11,15,2,0,3,12,1,1,12,2,1,0,3,0,0,0,0,0,0.00033,0.004,0.001,0.0,0.0,0.0
12,15,2,0,4,11,0,0,11,2,0,0,4,0,0,0,0,0,0.0,0.00367,0.00133,0.0,0.0,0.0
13,17,2,0,6,11,0,0,11,2,0,0,6,0,0,0,0,0,0.0,0.00367,0.002,0.0,0.0,0.0
14,19,2,0,6,13,0,1,13,2,1,0,6,0,0,0,0,0,0.0,0.00433,0.002,0.0,0.0,0.0
15,21,3,0,8,13,1,1,13,3,1,0,8,0,0,0,0,0,0.00033,0.00433,0.00267,0.0,0.0,0.0
16,23,4,0,8,15,2,1,15,4,1,0,8,0,0,0,0,0,0.00067,0.005,0.00267,0.0,0.0,0.0
17,25,4,0,8,17,2,2,17,4,2,0,8,0,0,0,0,0,0.00067,0.00567,0.00267,0.0,0.0,0.0
18,28,5,0,8,20,3,2,18,5,2,0,8,2,0,0,0,0,0.001,0.00667,0.00267,0.0,0.0,0.0
19,32,7,0,8,24,5,2,21,7,2,0,8,3,0,0,0,0,0.00167,0.008,0.00267,0.0,0.0,0.0
20,39,7,0,10,29,5,3,25,7,3,0,9,4,0,0,0,1,0.00167,0.00967,0.00333,0.0,0.0,0.0
21,42,9,1,12,29,6,2,25,9,2,1,10,4,0,0,0,2,0.002,0.00967,0.004,0.02381,0.0,0.0
