Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.001,0.0,0.0,0,0
2,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.001,0.0,0.0,0,0
3,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.001,0.0,0.0,0,0
4,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0012,0.0,0.0,0,0
5,6,1,0,0,6,1,0,6,1,0,0,0,0,0,0,0,0,0.0002,0.0012,0.0,0.0,0,0
6,6,1,0,0,6,1,0,6,1,0,0,0,0,0,0,0,0,0.0002,0.0012,0.0,0.0,0,0
7,6,1,0,1,5,1,0,5,1,0,0,1,0,0,0,0,0,0.0002,0.001,0.0002,0.0,0,0
8,6,1,0,2,4,1,0,4,1,0,0,2,0,0,0,0,0,0.0002,0.0008,0.0004,0.0,0,0
9,7,1,0,2,5,1,0,5,1,0,0,2,0,0,0,0,0,0.0002,0.001,0.0004,0.0,0,0
10,7,1,0,3,4,1,0,4,1,0,0,3,0,0,0,0,0,0.0002,0.0008,0.0006,0.0,0,0
11,7,1,0,3,4,1,0,4,1,0,0,3,0,0,0,0,0,0.0002,0.0008,0.0006,0.0,0,0
12,7,1,0,3,4,1,0,4,1,0,0,3,0,0,0,0,0,0.0002,0.0008,0.0006,0.0,0,0
13,8,1,0,4,4,0,0,4,1,0,0,4,0,0,0,0,0,0.0,0.0008,0.0008,0.0,0,0
14,8,1,0,4,4,0,0,4,1,0,0,4,0,0,0,0,0,0.0,0.0008,0.0008,0.0,0,0
15,8,1,0,4,4,0,0,4,1,0,0,4,0,0,0,0,0,0.0,0.0008,0.0008,0.0,0,0
16,8,1,0,6,2,0,0,2,1,0,0,6,0,0,0,0,0,0.0,0.0004,0.0012,0.0,0,0
17,8,1,0,6,2,0,0,2,1,0,0,6,0,0,0,0,0,0.0,0.0004,0.0012,0.0,0,0
18,8,1,0,6,2,0,0,2,1,0,0,6,0,0,0,0,0,0.0,0.0004,0.0012,0.0,0,0
19,11,1,0,6,5,0,0,5,1,0,0,6,0,0,0,0,0,0.0,0.001,0.0012,0.0,0,0
20,12,1,0,7,5,0,0,5,1,0,0,7,0,0,0,0,0,0.0,0.001,0.0014,0.0,0,0
21,12,1,0,7,5,0,0,5,1,0,0,7,0,0,0,0,0,0.0,0.001,0.0014,0.0,0,0
22,12,1,0,7,5,0,0,5,1,0,0,7,0,0,0,0,0,0.0,0.001,0.0014,0.0,0,0
23,13,1,0,7,6,0,0,6,1,0,0,7,0,0,0,0,0,0.0,0.0012,0.0014,0.0,0,0
24,13,1,0,8,5,0,0,4,1,0,0,8,1,0,0,0,0,0.0,0.001,0.0016,0.0,0,0
25,14,1,0,8,6,0,0,4,1,0,0,8,2,0,0,0,0,0.0,0.0012,0.0016,0.0,0,0
26,14,1,0,9,5,0,0,3,1,0,0,9,2,0,0,0,0,0.0,0.001,0.0018,0.0,0,0
27,14,1,0,9,5,0,0,3,1,0,0,9,2,0,0,0,0,0.0,0.001,0.0018,0.0,0,0
28,14,1,0,10,4,0,0,2,1,0,0,10,2,0,0,0,0,0.0,0.0008,0.002,0.0,0,0
29,14,1,0,10,4,0,0,2,1,0,0,10,2,0,0,0,0,0.0,0.0008,0.002,0.0,0,0
30,16,1,0,10,6,0,0,4,1,0,0,10,2,0,0,0,0,0.0,0.0012,0.002,0.0,0,0
31,17,1,0,11,6,0,0,4,1,0,0,11,2,0,0,0,0,0.0,0.0012,0.0022,0.0,0,0
32,18,1,0,12,6,0,0,3,1,0,0,12,3,0,0,0,0,0.0,0.0012,0.0024,0.0,0,0
33,19,1,0,12,7,0,0,3,1,0,0,12,4,0,0,0,0,0.0,0.0014,0.0024,0.0,0,0
34,19,1,0,12,7,0,0,3,1,0,0,12,4,0,0,0,0,0.0,0.0014,0.0024,0.0,0,0
35,21,1,0,12,9,0,0,3,1,0,0,12,6,0,0,0,0,0.0,0.0018,0.0024,0.0,0,0
36,21,1,0,13,8,0,0,3,1,0,0,12,5,0,0,0,1,0.0,0.0016,0.0026,0.0,0,0
37,21,1,0,15,6,0,1,2,1,1,0,13,4,0,0,0,2,0.0,0.0012,0.003,0.0,0,0
38,23,2,0,15,8,1,2,4,2,1,0,13,4,0,1,0,2,0.0002,0.0016,0.003,0.0,0,0
39,26,3,0,15,11,2,2,5,2,1,0,13,6,1,1,0,2,0.0004,0.0022,0.003,0.0,0,0
40,30,3,0,15,15,2,2,6,2,1,0,13,9,1,1,0,2,0.0004,0.003,0.003,0.0,0,0
41,34,4,0,15,19,3,2,7,2,1,0,13,12,2,1,0,2,0.0006,0.0038,0.003,0.0,0,0
42,34,4,0,17,17,2,1,6,2,1,0,14,11,2,0,0,3,0.0004,0.0034,0.0034,0.0,0,0
43,38,4,0,17,21,2,1,10,2,1,0,14,11,2,0,0,3,0.0004,0.0042,0.0034,0.0,0,0
44,40,4,0,17,23,2,1,11,2,1,0,14,12,2,0,0,3,0.0004,0.0046,0.0034,0.0,0,0
45,41,6,0,19,22,2,1,10,3,0,0,15,12,3,1,0,4,0.0004,0.0044,0.0038,0.0,0,0
46,47,7,0,20,27,3,1,10,3,0,0,16,17,4,1,0,4,0.0006,0.0054,0.004,0.0,0,0
47,50,8,0,21,29,4,2,12,3,0,0,17,17,5,2,0,4,0.0008,0.0058,0.0042,0.0,0,0
48,51,10,0,24,27,4,3,12,4,0,0,18,15,6,3,0,6,0.0008,0.0054,0.0048,0.0,0,0
49,54,12,0,27,27,5,4,12,4,0,0,19,15,8,4,0,8,0.001,0.0054,0.0054,0.0,0,0
50,58,13,0,30,28,5,4,11,4,0,0,21,17,9,4,0,9,0.001,0.0056,0.006,0.0,0,0
51,63,13,0,32,31,4,3,13,4,0,0,22,18,9,3,0,10,0.0008,0.0062,0.0064,0.0,0,0
52,67,13,0,33,34,4,3,14,4,0,0,23,20,9,3,0,10,0.0008,0.0068,0.0066,0.0,0,0
53,70,13,0,36,34,2,2,14,4,0,0,24,20,9,2,0,12,0.0004,0.0068,0.0072,0.0,0,0
54,76,14,0,40,36,3,2,15,4,0,0,26,21,10,2,0,14,0.0006,0.0072,0.008,0.0,0,0
55,84,14,0,41,43,3,2,20,4,0,0,26,23,10,2,0,15,0.0006,0.0086,0.0082,0.0,0,0
56,94,14,0,42,52,3,4,25,4,1,0,27,27,10,3,0,15,0.0006,0.0104,0.0084,0.0,0,0
57,104,16,0,48,56,4,4,27,5,1,0,29,29,11,3,0,19,0.0008,0.0112,0.0096,0.0,0,0
58,111,17,0,52,59,3,2,30,5,1,0,30,29,12,1,0,22,0.0006,0.0118,0.0104,0.0,0,0
59,117,17,0,53,64,3,2,31,5,1,0,31,33,12,1,0,22,0.0006,0.0128,0.0106,0.0,0,0
60,125,17,0,56,69,2,4,31,5,2,0,32,38,12,2,0,24,0.0004,0.0138,0.0112,0.0,0,0
61,131,19,0,59,72,3,5,35,6,3,0,32,37,13,2,0,27,0.0006,0.0144,0.0118,0.0,0,0
62,146,21,0,62,84,4,5,40,7,3,0,34,44,14,2,0,28,0.0008,0.0168,0.0124,0.0,0,0
63,153,22,0,68,85,5,6,42,8,3,0,38,43,14,3,0,30,0.001,0.017,0.0136,0.0,0,0
64,164,23,0,73,91,6,10,43,8,4,0,41,48,15,6,0,32,0.0012,0.0182,0.0146,0.0,0,0
65,175,28,0,84,91,10,10,43,9,4,0,47,48,19,6,0,37,0.002,0.0182,0.0168,0.0,0,0
66,185,29,1,91,93,10,13,44,9,5,0,52,49,20,8,1,39,0.002,0.0186,0.0182,0.00541,0,0
67,195,33,1,96,98,12,12,43,10,3,0,56,55,23,9,1,40,0.0024,0.0196,0.0192,0.00513,0,0
68,206,34,1,102,103,11,12,43,10,2,0,60,60,24,10,1,42,0.0022,0.0206,0.0204,0.00485,0,0
69,214,37,1,109,104,12,11,43,11,3,0,63,61,26,8,1,46,0.0024,0.0208,0.0218,0.00467,0,0
70,223,40,3,118,102,12,9,41,13,2,1,66,61,27,7,2,52,0.0024,0.02041,0.02361,0.01345,0,0
71,234,43,3,123,108,15,9,45,14,2,1,68,63,29,7,2,55,0.003,0.02161,0.02461,0.01282,0,0
72,243,43,4,127,112,12,8,46,14,3,1,69,66,29,5,3,58,0.0024,0.02242,0.02542,0.01646,0,0
73,257,44,5,135,117,9,8,48,15,3,1,73,69,29,5,4,62,0.0018,0.02342,0.02703,0.01946,0,0
74,269,46,5,151,113,7,5,47,15,2,1,82,66,31,3,4,69,0.0014,0.02262,0.03023,0.01859,0,0
75,274,48,5,160,109,7,6,43,16,2,1,87,66,32,4,4,73,0.0014,0.02182,0.03203,0.01825,0,0
76,286,53,5,173,108,9,5,45,18,2,1,92,63,35,3,4,81,0.0018,0.02162,0.03463,0.01748,0,0
77,290,56,5,180,105,12,8,39,19,3,1,97,66,37,5,4,83,0.0024,0.02102,0.03604,0.01724,0,0
78,301,60,5,188,108,14,11,38,20,4,1,99,70,40,7,4,89,0.0028,0.02162,0.03764,0.01661,0,0
79,308,65,5,198,105,14,11,38,21,4,1,101,67,44,7,4,97,0.0028,0.02102,0.03964,0.01623,0,0
80,320,67,5,214,101,13,9,34,21,3,1,108,67,46,6,4,106,0.0026,0.02022,0.04284,0.01562,0,0
81,336,68,5,224,107,13,14,35,21,4,1,114,72,47,10,4,110,0.0026,0.02142,0.04484,0.01488,0,0
82,345,75,5,237,103,14,10,32,24,3,1,119,71,51,7,4,118,0.0028,0.02062,0.04745,0.01449,0,0
83,349,76,5,247,97,14,11,33,24,3,1,120,64,52,8,4,127,0.0028,0.01942,0.04945,0.01433,0,0
84,357,80,6,256,95,16,9,36,25,2,1,124,59,55,7,5,132,0.0032,0.01902,0.05126,0.01681,0,0
85,364,81,8,264,92,11,7,37,25,3,1,126,55,56,4,7,138,0.0022,0.01843,0.05288,0.02198,0,0
86,370,84,8,270,92,13,8,35,26,3,1,131,57,58,5,7,139,0.0026,0.01843,0.05409,0.02162,0,0
87,376,87,8,281,87,15,8,34,27,3,1,135,53,60,5,7,146,0.003,0.01743,0.05629,0.02128,0,0
88,381,89,8,286,87,13,7,34,27,4,1,136,53,62,3,7,150,0.0026,0.01743,0.05729,0.021,0,0
89,384,92,9,298,77,11,7,30,30,1,2,142,47,62,6,7,156,0.0022,0.01543,0.05971,0.02344,0,0
90,387,95,9,308,70,12,6,29,30,1,2,144,41,65,5,7,164,0.0024,0.01403,0.06171,0.02326,0,0
91,391,97,9,317,65,14,6,25,31,1,2,151,40,66,5,7,166,0.00281,0.01302,0.06351,0.02302,0,0
92,393,97,9,323,61,12,8,27,31,2,2,152,34,66,6,7,171,0.0024,0.01222,0.06472,0.0229,0,0
93,395,98,10,332,53,8,6,28,31,3,2,153,25,67,3,8,179,0.0016,0.01062,0.06653,0.02532,0,0
94,402,100,10,342,50,8,6,29,32,5,2,156,21,68,1,8,186,0.0016,0.01002,0.06854,0.02488,0,0
95,408,102,10,349,49,8,6,26,34,5,2,161,23,68,1,8,188,0.0016,0.00982,0.06994,0.02451,0,0
96,410,104,10,356,44,9,5,21,35,4,2,166,23,69,1,8,190,0.0018,0.00882,0.07134,0.02439,0,0
97,410,107,10,359,41,10,5,21,37,4,2,166,20,70,1,8,193,0.002,0.00822,0.07194,0.02439,0,0
98,410,107,10,365,35,8,4,18,37,3,2,169,17,70,1,8,196,0.0016,0.00701,0.07315,0.02439,0,0
99,411,108,10,370,31,7,3,17,38,2,2,171,14,70,1,8,199,0.0014,0.00621,0.07415,0.02433,0,0
100,412,109,10,374,28,7,4,14,39,1,2,175,14,70,3,8,199,0.0014,0.00561,0.07495,0.02427,0,0
101,412,111,10,378,24,8,3,12,39,0,2,177,12,72,3,8,201,0.0016,0.00481,0.07575,0.02427,0,0
102,414,111,10,381,23,7,3,12,39,0,2,179,11,72,3,8,202,0.0014,0.00461,0.07635,0.02415,0,0
103,416,111,10,387,19,6,3,10,39,0,2,181,9,72,3,8,206,0.0012,0.00381,0.07756,0.02404,0,0
104,416,111,10,387,19,6,3,10,39,0,2,181,9,72,3,8,206,0.0012,0.00381,0.07756,0.02404,0,0
105,417,111,11,390,16,4,2,9,39,0,2,183,7,72,2,9,207,0.0008,0.00321,0.07817,0.02638,0,0
106,418,111,11,396,11,1,1,6,39,1,2,186,5,72,0,9,210,0.0002,0.0022,0.07937,0.02632,0,0
107,418,112,11,398,9,1,1,6,40,1,2,186,3,72,0,9,212,0.0002,0.0018,0.07978,0.02632,0,0
