Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0.00133,0.0
2,4,1,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0.00133,0.0
3,4,1,0,0,4,1,4,1,1,0,0,0,0,0,0,0,0.00133,0.0
4,5,2,0,0,5,1,5,2,1,0,0,0,0,0,0,0,0.00167,0.0
5,5,3,0,0,5,3,5,3,3,0,0,0,0,0,0,0,0.00167,0.0
6,5,4,0,1,4,2,4,4,2,0,1,0,0,0,0,0,0.00133,0.0
7,5,4,0,1,4,2,4,4,2,0,1,0,0,0,0,0,0.00133,0.0
8,5,4,0,2,3,2,3,4,2,0,2,0,0,0,0,0,0.001,0.0
9,5,4,0,2,3,2,3,4,2,0,2,0,0,0,0,0,0.001,0.0
10,5,4,0,3,2,1,2,4,1,0,3,0,0,0,0,0,0.00067,0.0
11,6,4,0,3,3,1,3,4,1,0,3,0,0,0,0,0,0.001,0.0
12,6,4,0,3,3,1,1,4,1,0,3,2,0,0,0,0,0.001,0.0
13,6,4,0,3,3,1,1,4,1,0,3,2,0,0,0,0,0.001,0.0
14,7,4,0,4,3,1,1,4,1,0,3,2,0,0,0,1,0.001,0.0
15,7,4,0,4,3,1,1,4,1,0,3,2,0,0,0,1,0.001,0.0
16,7,4,0,4,3,1,1,4,1,0,3,2,0,0,0,1,0.001,0.0
17,8,4,0,4,4,1,1,4,1,0,3,3,0,0,0,1,0.00133,0.0
18,9,4,1,4,4,0,0,4,0,1,3,4,0,0,0,1,0.00133,0.11111
19,10,4,1,4,5,0,0,4,0,1,3,5,0,0,0,1,0.00167,0.1
20,10,5,1,4,5,1,0,4,0,1,3,5,1,1,0,1,0.00167,0.1
21,11,6,1,4,6,1,0,4,0,1,3,6,2,1,0,1,0.002,0.09091
22,11,6,1,4,6,2,0,4,0,1,3,6,2,2,0,1,0.002,0.09091
23,12,7,1,5,6,2,0,4,0,1,3,6,3,2,0,2,0.002,0.08333
24,12,8,1,5,6,3,0,4,0,1,3,6,4,3,0,2,0.002,0.08333
25,13,8,1,5,7,3,0,4,0,1,3,7,4,3,0,2,0.00233,0.07692
26,13,8,1,5,7,3,0,4,0,1,3,7,4,3,0,2,0.00233,0.07692
27,13,9,1,5,7,3,0,4,0,1,3,7,5,3,0,2,0.00233,0.07692
28,13,9,2,6,5,2,0,4,0,1,3,5,5,2,1,3,0.00167,0.15385
29,14,10,2,6,6,2,0,4,0,1,3,6,6,2,1,3,0.002,0.14286
30,14,10,2,7,5,1,0,4,0,1,3,5,6,1,1,4,0.00167,0.14286
31,14,10,3,8,3,0,0,4,0,1,3,3,6,0,2,5,0.001,0.21429
32,14,10,3,8,3,0,0,4,0,1,3,3,6,0,2,5,0.001,0.21429
33,15,11,3,8,4,0,0,4,0,1,3,4,7,0,2,5,0.00133,0.2
34,16,11,3,8,5,0,0,4,0,1,3,5,7,0,2,5,0.00167,0.1875
35,17,11,3,8,6,0,0,4,0,1,3,6,7,0,2,5,0.002,0.17647
36,17,11,3,9,5,0,0,4,0,1,3,5,7,0,2,6,0.00167,0.17647
37,17,11,3,9,5,0,0,4,0,1,3,5,7,0,2,6,0.00167,0.17647
38,17,11,3,9,5,0,0,4,0,1,3,5,7,0,2,6,0.00167,0.17647
39,17,11,3,9,5,0,0,4,0,1,3,5,7,0,2,6,0.00167,0.17647
40,17,11,3,9,5,0,0,4,0,1,3,5,7,0,2,6,0.00167,0.17647
41,17,11,3,10,4,0,0,4,0,1,3,4,7,0,2,7,0.00133,0.17647
42,18,12,3,10,5,0,0,4,0,1,3,5,8,0,2,7,0.00167,0.16667
43,18,12,3,10,5,0,0,4,0,1,3,5,8,0,2,7,0.00167,0.16667
44,18,13,3,10,5,0,0,4,0,1,3,5,9,0,2,7,0.00167,0.16667
45,19,13,3,11,5,0,0,4,0,1,3,5,9,0,2,8,0.00167,0.15789
46,20,14,3,11,6,0,0,4,0,1,3,6,10,0,2,8,0.002,0.15
47,21,14,3,13,5,0,0,4,0,1,3,5,10,0,2,10,0.00167,0.14286
48,21,14,3,14,4,0,0,4,0,1,4,4,10,0,2,10,0.00133,0.14286
49,22,14,3,14,5,0,0,4,0,1,4,5,10,0,2,10,0.00167,0.13636
50,22,14,3,14,5,0,0,4,0,1,4,5,10,0,2,10,0.00167,0.13636
51,23,14,3,14,6,1,1,4,0,1,4,5,10,1,2,10,0.002,0.13043
52,24,17,3,14,7,1,1,4,0,1,4,6,13,1,2,10,0.00233,0.125
53,24,17,3,14,7,1,1,4,0,1,4,6,13,1,2,10,0.00233,0.125
54,24,18,3,14,7,1,1,4,0,1,4,6,14,1,2,10,0.00233,0.125
55,24,18,3,15,6,1,0,4,0,1,5,6,14,1,2,10,0.002,0.125
56,24,18,3,16,5,1,0,4,0,1,5,5,14,1,2,11,0.00167,0.125
57,24,18,3,17,4,1,0,4,0,1,5,4,14,1,2,12,0.00133,0.125
58,24,18,3,18,3,1,0,4,0,1,5,3,14,1,2,13,0.001,0.125
59,24,18,4,18,2,1,0,4,0,1,5,2,14,1,3,13,0.00067,0.16667
60,24,19,4,18,2,1,0,4,0,1,5,2,15,1,3,13,0.00067,0.16667
61,24,19,4,19,1,1,0,4,0,1,5,1,15,1,3,14,0.00033,0.16667
62,24,19,4,19,1,1,0,4,0,1,5,1,15,1,3,14,0.00033,0.16667
63,24,19,4,19,1,1,0,4,0,1,5,1,15,1,3,14,0.00033,0.16667
64,24,19,4,20,0,0,0,4,0,1,5,0,15,0,3,15,0.0,0.16667
65,24,19,4,20,0,0,0,4,0,1,5,0,15,0,3,15,0.0,0.16667
66,24,19,4,20,0,0,0,4,0,1,5,0,15,0,3,15,0.0,0.16667
67,24,19,4,20,0,0,0,4,0,1,5,0,15,0,3,15,0.0,0.16667
68,24,19,4,20,0,0,0,4,0,1,5,0,15,0,3,15,0.0,0.16667
69,24,19,4,20,0,0,0,4,0,1,5,0,15,0,3,15,0.0,0.16667
70,24,19,4,20,0,0,0,4,0,1,5,0,15,0,3,15,0.0,0.16667
71,24,19,4,20,0,0,0,4,0,1,5,0,15,0,3,15,0.0,0.16667
72,24,19,4,20,0,0,0,4,0,1,5,0,15,0,3,15,0.0,0.16667
73,24,19,4,20,0,0,0,4,0,1,5,0,15,0,3,15,0.0,0.16667
74,24,19,4,20,0,0,0,4,0,1,5,0,15,0,3,15,0.0,0.16667
75,24,19,4,20,0,0,0,4,0,1,5,0,15,0,3,15,0.0,0.16667
76,24,19,4,20,0,0,0,4,0,1,5,0,15,0,3,15,0.0,0.16667
77,24,19,4,20,0,0,0,4,0,1,5,0,15,0,3,15,0.0,0.16667
78,24,19,4,20,0,0,0,4,0,1,5,0,15,0,3,15,0.0,0.16667
79,24,19,4,20,0,0,0,4,0,1,5,0,15,0,3,15,0.0,0.16667
80,24,19,4,20,0,0,0,4,0,1,5,0,15,0,3,15,0.0,0.16667
81,24,19,4,20,0,0,0,4,0,1,5,0,15,0,3,15,0.0,0.16667
82,24,19,4,20,0,0,0,4,0,1,5,0,15,0,3,15,0.0,0.16667
83,24,19,4,20,0,0,0,4,0,1,5,0,15,0,3,15,0.0,0.16667
84,24,19,4,20,0,0,0,4,0,1,5,0,15,0,3,15,0.0,0.16667
