Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0012,0.0,0.0,0,0
2,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0012,0.0,0.0,0,0
3,6,2,0,0,6,2,0,6,2,0,0,0,0,0,0,0,0,0.0004,0.0012,0.0,0.0,0,0
4,7,2,0,0,7,2,0,7,2,0,0,0,0,0,0,0,0,0.0004,0.0014,0.0,0.0,0,0
5,9,2,0,0,9,2,0,9,2,0,0,0,0,0,0,0,0,0.0004,0.0018,0.0,0.0,0,0
6,10,2,0,0,10,2,0,10,2,0,0,0,0,0,0,0,0,0.0004,0.002,0.0,0.0,0,0
7,10,2,0,0,10,2,0,10,2,0,0,0,0,0,0,0,0,0.0004,0.002,0.0,0.0,0,0
8,11,2,0,2,9,2,0,9,2,0,0,2,0,0,0,0,0,0.0004,0.0018,0.0004,0.0,0,0
9,12,2,0,2,10,2,0,10,2,0,0,2,0,0,0,0,0,0.0004,0.002,0.0004,0.0,0,0
10,13,2,0,4,9,1,0,9,2,0,0,4,0,0,0,0,0,0.0002,0.0018,0.0008,0.0,0,0
11,15,2,0,5,10,0,0,10,2,0,0,5,0,0,0,0,0,0.0,0.002,0.001,0.0,0,0
12,15,2,0,5,10,0,0,10,2,0,0,5,0,0,0,0,0,0.0,0.002,0.001,0.0,0,0
13,15,2,0,6,9,0,0,9,2,0,0,6,0,0,0,0,0,0.0,0.0018,0.0012,0.0,0,0
14,15,2,0,6,9,0,0,8,2,0,0,6,1,0,0,0,0,0.0,0.0018,0.0012,0.0,0,0
15,16,2,0,7,9,0,0,7,2,0,0,7,2,0,0,0,0,0.0,0.0018,0.0014,0.0,0,0
16,19,2,0,7,12,0,0,9,2,0,0,7,3,0,0,0,0,0.0,0.0024,0.0014,0.0,0,0
17,20,2,0,10,10,0,0,7,2,0,0,10,3,0,0,0,0,0.0,0.002,0.002,0.0,0,0
18,21,2,0,10,11,0,0,8,2,0,0,10,3,0,0,0,0,0.0,0.0022,0.002,0.0,0,0
19,24,2,0,10,14,0,0,10,2,0,0,10,4,0,0,0,0,0.0,0.0028,0.002,0.0,0,0
20,26,2,0,12,14,0,0,9,2,0,0,12,5,0,0,0,0,0.0,0.0028,0.0024,0.0,0,0
21,29,2,0,13,16,0,0,10,2,0,0,13,6,0,0,0,0,0.0,0.0032,0.0026,0.0,0,0
