Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
7,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.001,0.0
8,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.001,0.0
9,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0.00167,0.0
10,7,1,0,0,7,0,7,1,0,0,0,0,0,0,0,0,0.00233,0.0
11,7,1,0,0,7,0,7,1,0,0,0,0,0,0,0,0,0.00233,0.0
12,10,2,0,0,10,0,10,2,0,0,0,0,0,0,0,0,0.00333,0.0
13,17,2,0,0,17,0,17,2,0,0,0,0,0,0,0,0,0.00567,0.0
14,25,4,0,0,25,0,24,4,0,0,0,1,0,0,0,0,0.00833,0.0
15,27,5,0,1,26,0,25,5,0,0,1,1,0,0,0,0,0.00867,0.0
16,29,6,0,1,28,1,25,6,1,0,1,3,0,0,0,0,0.00933,0.0
17,36,10,0,2,34,2,31,10,2,0,2,3,0,0,0,0,0.01133,0.0
18,51,14,0,3,48,3,43,14,3,0,3,5,0,0,0,0,0.016,0.0
19,71,16,0,3,68,3,62,16,3,0,3,6,0,0,0,0,0.02267,0.0
20,86,19,0,6,80,5,75,19,5,0,5,5,0,0,0,1,0.02667,0.0
21,105,21,0,8,97,6,89,21,6,0,7,8,0,0,0,1,0.03233,0.0
22,136,26,1,9,126,7,116,24,7,1,8,10,2,0,0,1,0.042,0.00735
23,164,37,1,16,147,7,136,35,7,1,14,11,2,0,0,2,0.049,0.0061
24,200,48,1,20,179,10,161,45,10,1,17,18,3,0,0,3,0.05967,0.005
25,260,57,1,26,233,12,208,53,10,1,23,25,4,2,0,3,0.07767,0.00385
26,336,70,2,34,300,17,265,62,13,2,30,35,8,4,0,4,0.1,0.00595
27,420,83,2,38,380,21,325,73,17,2,34,55,10,4,0,4,0.12667,0.00476
28,516,107,2,48,466,26,384,93,21,2,43,82,14,5,0,5,0.15533,0.00388
29,567,142,2,60,505,31,408,125,26,2,55,97,17,5,0,5,0.16833,0.00353
30,616,169,2,85,529,42,426,148,33,2,74,103,21,9,0,11,0.17633,0.00325
31,671,208,2,102,567,51,453,178,40,2,88,114,30,11,0,14,0.189,0.00298
32,726,245,2,129,595,66,465,210,55,2,107,130,35,11,0,22,0.19833,0.00275
33,790,277,2,162,626,70,480,236,57,2,133,146,41,13,0,29,0.20867,0.00253
34,858,313,3,203,652,72,488,263,57,3,167,164,50,15,0,36,0.21733,0.0035
35,932,347,3,249,680,80,500,282,67,3,201,180,65,13,0,48,0.22667,0.00322
36,1012,384,4,304,704,82,515,312,69,3,242,189,72,13,1,62,0.23467,0.00395
37,1093,423,4,348,741,88,525,339,69,3,279,216,84,19,1,69,0.247,0.00366
38,1158,474,4,410,744,94,506,372,75,3,326,238,102,19,1,84,0.248,0.00345
39,1226,519,5,481,740,81,491,400,59,4,378,249,119,22,1,103,0.24667,0.00408
40,1291,546,5,543,743,81,477,416,58,4,426,266,130,23,1,117,0.24767,0.00387
41,1366,590,5,602,759,83,478,445,59,4,465,281,145,24,1,137,0.253,0.00366
42,1423,635,6,672,745,83,452,481,55,5,517,293,154,28,1,155,0.24833,0.00422
43,1492,682,7,727,758,77,446,503,50,6,558,312,179,27,1,169,0.25267,0.00469
44,1562,715,8,789,765,77,426,520,53,6,601,339,195,24,2,188,0.255,0.00512
45,1616,756,8,862,746,77,400,544,50,6,644,346,212,27,2,218,0.24867,0.00495
46,1691,798,11,932,748,82,375,563,47,9,690,373,235,35,2,242,0.24933,0.00651
47,1755,838,12,1007,736,72,355,580,41,9,733,381,258,31,3,274,0.24533,0.00684
48,1813,877,12,1079,722,72,335,603,39,9,774,387,274,33,3,305,0.24067,0.00662
49,1869,916,13,1159,697,66,316,617,34,9,820,381,299,32,4,339,0.23233,0.00696
50,1913,954,13,1221,679,67,304,631,38,9,849,375,323,29,4,372,0.22633,0.0068
51,1948,993,13,1278,657,68,281,651,37,9,884,376,342,31,4,394,0.219,0.00667
52,1997,1030,14,1362,621,63,259,671,29,10,921,362,359,34,4,441,0.207,0.00701
53,2040,1064,14,1437,589,62,238,683,29,10,954,351,381,33,4,483,0.19633,0.00686
54,2085,1098,14,1492,579,63,233,697,31,10,973,346,401,32,4,519,0.193,0.00671
