Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0002,0.0
2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0002,0.0
3,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0002,0.0
4,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.0004,0.0
5,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.0004,0.0
6,4,1,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0.0008,0.0
7,6,1,0,0,6,0,6,1,0,0,0,0,0,0,0,0,0.0012,0.0
8,7,1,0,1,6,1,5,1,0,0,1,1,0,1,0,0,0.0012,0.0
9,10,2,0,1,9,1,6,1,0,0,1,3,1,1,0,0,0.0018,0.0
10,11,4,0,1,10,1,7,2,0,0,1,3,2,1,0,0,0.002,0.0
11,13,4,0,1,12,1,9,2,0,0,1,3,2,1,0,0,0.0024,0.0
12,14,5,0,1,13,2,9,3,1,0,1,4,2,1,0,0,0.0026,0.0
13,15,7,0,2,13,1,10,5,1,0,1,3,2,0,0,1,0.0026,0.0
14,20,7,0,2,18,2,15,5,2,0,1,3,2,0,0,1,0.0036,0.0
15,22,8,0,2,20,2,16,6,2,0,1,4,2,0,0,1,0.004,0.0
16,26,8,0,3,23,2,19,6,2,0,2,4,2,0,0,1,0.0046,0.0
17,28,9,1,3,24,1,20,7,1,1,2,4,2,0,0,1,0.0048,0.03571
18,39,9,1,5,33,1,26,7,1,1,3,7,2,0,0,2,0.0066,0.02564
19,45,9,1,6,38,0,28,7,0,1,4,10,2,0,0,2,0.0076,0.02222
20,50,13,1,6,43,1,29,10,1,1,4,14,3,0,0,2,0.0086,0.02
21,55,20,1,6,48,2,31,14,2,1,4,17,6,0,0,2,0.0096,0.01818
22,60,23,1,9,50,2,36,16,2,1,5,14,7,0,0,4,0.01,0.01667
23,68,27,1,11,56,4,41,19,3,1,7,15,8,1,0,4,0.0112,0.01471
24,78,33,1,12,65,5,47,23,4,1,7,18,10,1,0,5,0.013,0.01282
25,95,38,1,17,77,7,56,28,6,1,10,21,10,1,0,7,0.0154,0.01053
26,113,43,1,22,90,9,68,33,7,1,14,22,10,2,0,8,0.018,0.00885
27,133,48,1,27,105,10,79,37,6,1,19,26,11,4,0,8,0.021,0.00752
28,154,54,1,30,123,11,88,40,8,1,21,35,14,3,0,9,0.0246,0.00649
29,177,67,3,38,136,10,91,50,7,3,26,45,17,3,0,12,0.0272,0.01695
30,206,76,4,46,156,14,101,56,10,4,33,55,20,4,0,13,0.0312,0.01942
31,238,94,4,52,182,13,118,67,8,4,39,64,27,5,0,13,0.0364,0.01681
32,276,100,4,60,212,17,133,70,10,4,46,79,30,7,0,14,0.0424,0.01449
33,323,115,5,72,246,23,162,81,15,4,53,84,34,8,1,19,0.0492,0.01548
34,366,131,5,78,283,29,185,91,20,4,58,98,40,9,1,20,0.0566,0.01366
35,423,150,7,90,326,32,214,107,22,5,65,112,43,10,2,25,0.0652,0.01655
36,476,176,8,96,372,32,244,123,21,6,71,128,53,11,2,25,0.0744,0.01681
37,540,189,8,116,416,39,272,130,24,6,84,144,59,15,2,32,0.0832,0.01481
38,619,212,8,134,477,43,310,146,26,6,95,167,66,17,2,39,0.0954,0.01292
39,704,241,8,159,537,47,352,162,28,6,108,185,79,19,2,51,0.1074,0.01136
40,793,280,9,184,600,51,397,187,30,7,122,203,93,21,2,62,0.12,0.01135
41,893,329,9,211,673,59,438,216,34,7,142,235,113,25,2,69,0.1346,0.01008
42,1009,373,9,247,753,64,488,244,45,7,158,265,129,19,2,89,0.1506,0.00892
43,1129,430,10,290,829,72,530,284,52,7,187,299,146,20,3,103,0.1658,0.00886
44,1269,476,10,345,914,77,588,315,58,7,220,326,161,19,3,125,0.1828,0.00788
45,1399,545,11,400,988,85,624,360,64,8,258,364,185,21,3,142,0.1976,0.00786
46,1535,615,13,449,1073,108,675,401,74,10,291,398,214,34,3,158,0.2146,0.00847
47,1709,691,13,520,1176,123,726,444,82,10,338,450,247,41,3,182,0.2352,0.00761
48,1883,780,15,574,1294,138,790,504,93,12,372,504,276,45,3,202,0.2588,0.00797
49,2064,859,15,641,1408,152,841,554,97,12,419,567,305,55,3,222,0.2816,0.00727
50,2243,939,16,726,1501,157,883,594,102,12,466,618,345,55,4,260,0.3002,0.00713
51,2431,1038,17,822,1592,168,902,649,112,12,523,690,389,56,5,299,0.3184,0.00699
52,2617,1151,18,914,1685,179,916,715,120,13,582,769,436,59,5,332,0.337,0.00688
53,2797,1268,18,1026,1753,190,918,782,116,13,656,835,486,74,5,370,0.3506,0.00644
54,3002,1386,19,1147,1836,212,940,836,128,14,721,896,550,84,5,426,0.3672,0.00633
