Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0,0
2,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0,0
3,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0,0
4,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0,0
5,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0,0
6,8,0,0,0,8,0,0,7,0,0,0,0,1,0,0,0,0,0.0,0.00267,0.0,0.0,0,0
7,9,2,0,0,9,2,0,8,2,0,0,0,1,0,0,0,0,0.00067,0.003,0.0,0.0,0,0
8,9,2,0,3,6,2,0,5,2,0,0,3,1,0,0,0,0,0.00067,0.002,0.001,0.0,0,0
9,9,2,0,3,6,2,0,5,2,0,0,3,1,0,0,0,0,0.00067,0.002,0.001,0.0,0,0
10,10,2,0,5,5,2,0,4,2,0,0,3,1,0,0,0,2,0.00067,0.00167,0.00167,0.0,0,0
11,12,2,0,6,6,1,0,5,2,0,0,4,1,0,0,0,2,0.00033,0.002,0.002,0.0,0,0
12,14,2,0,8,6,0,0,5,2,0,0,6,1,0,0,0,2,0.0,0.002,0.00267,0.0,0,0
13,17,3,0,8,9,1,0,8,3,0,0,6,1,0,0,0,2,0.00033,0.003,0.00267,0.0,0,0
14,18,3,0,8,10,1,0,9,3,0,0,6,1,0,0,0,2,0.00033,0.00333,0.00267,0.0,0,0
15,21,3,0,8,13,1,0,10,3,0,0,6,3,0,0,0,2,0.00033,0.00433,0.00267,0.0,0,0
16,22,3,0,8,14,1,0,10,3,0,0,6,4,0,0,0,2,0.00033,0.00467,0.00267,0.0,0,0
17,23,3,0,9,14,1,0,10,3,0,0,7,4,0,0,0,2,0.00033,0.00467,0.003,0.0,0,0
18,25,3,0,9,16,1,0,12,3,0,0,7,4,0,0,0,2,0.00033,0.00533,0.003,0.0,0,0
19,27,6,0,9,18,4,0,14,6,0,0,7,4,0,0,0,2,0.00133,0.006,0.003,0.0,0,0
20,29,6,0,11,18,4,1,15,6,1,0,7,3,0,0,0,4,0.00133,0.006,0.00367,0.0,0,0
21,34,9,0,13,21,7,1,16,9,1,0,9,5,0,0,0,4,0.00233,0.007,0.00433,0.0,0,0
22,34,10,0,15,19,7,1,14,10,1,0,11,5,0,0,0,4,0.00233,0.00633,0.005,0.0,0,0
23,34,12,0,16,18,9,2,13,10,2,0,12,5,2,0,0,4,0.003,0.006,0.00533,0.0,0,0
24,34,12,0,17,17,8,2,13,10,2,0,13,4,2,0,0,4,0.00267,0.00567,0.00567,0.0,0,0
25,34,12,0,19,15,7,1,11,10,1,0,15,4,2,0,0,4,0.00233,0.005,0.00633,0.0,0,0
26,34,12,0,21,13,5,1,10,10,1,0,16,3,2,0,0,5,0.00167,0.00433,0.007,0.0,0,0
27,37,12,0,22,15,5,1,10,10,1,0,17,5,2,0,0,5,0.00167,0.005,0.00733,0.0,0,0
28,38,12,0,24,14,4,1,9,10,1,0,19,5,2,0,0,5,0.00133,0.00467,0.008,0.0,0,0
29,38,12,0,25,13,4,1,8,10,1,0,19,5,2,0,0,6,0.00133,0.00433,0.00833,0.0,0,0
30,39,12,0,25,14,4,1,8,10,1,0,19,6,2,0,0,6,0.00133,0.00467,0.00833,0.0,0,0
31,42,13,0,27,15,3,1,8,11,1,0,21,7,2,0,0,6,0.001,0.005,0.009,0.0,0,0
32,46,13,0,31,15,0,0,5,11,0,0,24,10,2,0,0,7,0.0,0.005,0.01033,0.0,0,0
33,47,14,0,33,14,1,0,4,11,0,0,25,10,3,0,0,8,0.00033,0.00467,0.011,0.0,0,0
34,49,16,0,33,16,3,0,4,11,0,0,25,12,5,0,0,8,0.001,0.00533,0.011,0.0,0,0
35,51,16,0,33,18,3,0,5,11,0,0,25,13,5,0,0,8,0.001,0.006,0.011,0.0,0,0
36,52,16,0,36,16,2,0,4,11,0,0,26,12,5,0,0,10,0.00067,0.00533,0.012,0.0,0,0
37,55,16,0,37,18,2,0,5,11,0,0,26,13,5,0,0,11,0.00067,0.006,0.01233,0.0,0,0
38,56,16,0,37,19,2,0,5,11,0,0,26,14,5,0,0,11,0.00067,0.00633,0.01233,0.0,0,0
39,57,18,0,37,20,4,0,4,11,0,0,26,16,7,0,0,11,0.00133,0.00667,0.01233,0.0,0,0
40,60,19,0,39,21,4,0,4,11,0,0,26,17,8,0,0,13,0.00133,0.007,0.013,0.0,0,0
41,62,21,0,42,20,6,0,4,13,0,0,26,16,8,0,0,16,0.002,0.00667,0.014,0.0,0,0
42,66,21,0,42,24,6,0,4,13,0,0,26,20,8,0,0,16,0.002,0.008,0.014,0.0,0,0
43,68,21,0,44,24,6,0,4,13,0,0,26,20,8,0,0,18,0.002,0.008,0.01467,0.0,0,0
44,71,21,0,47,24,5,0,4,13,0,0,26,20,8,0,0,21,0.00167,0.008,0.01567,0.0,0,0
45,74,21,0,49,25,4,0,4,13,0,0,26,21,8,0,0,23,0.00133,0.00833,0.01633,0.0,0,0
46,78,21,0,52,26,1,0,3,13,0,0,27,23,8,0,0,25,0.00033,0.00867,0.01733,0.0,0,0
47,78,21,0,53,25,1,2,3,13,1,0,27,22,8,1,0,26,0.00033,0.00833,0.01767,0.0,0,0
48,80,24,0,55,25,3,2,3,15,1,0,28,22,9,1,0,27,0.001,0.00833,0.01833,0.0,0,0
