Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.001,0.0,0.0,0,0
2,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0012,0.0,0.0,0,0
3,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0012,0.0,0.0,0,0
4,6,0,0,0,6,0,2,6,0,2,0,0,0,0,0,0,0,0.0,0.0012,0.0,0.0,0,0
5,7,2,0,0,7,2,3,7,2,3,0,0,0,0,0,0,0,0.0004,0.0014,0.0,0.0,0,0
6,7,3,0,0,7,3,4,6,3,4,0,0,1,0,0,0,0,0.0006,0.0014,0.0,0.0,0,0
7,8,4,0,1,7,3,3,6,4,3,0,1,1,0,0,0,0,0.0006,0.0014,0.0002,0.0,0,0
8,8,4,1,1,6,2,3,5,4,2,1,1,1,0,1,0,0,0.0004,0.0012,0.0002,0.125,0,0
9,9,5,2,1,6,2,2,5,4,1,2,1,1,1,1,0,0,0.0004,0.0012,0.0002,0.22222,0,0
10,10,5,3,1,6,1,1,5,4,0,3,1,1,1,1,0,0,0.0002,0.0012,0.0002,0.3,0,0
11,10,5,3,1,6,1,1,5,4,0,3,1,1,1,1,0,0,0.0002,0.0012,0.0002,0.3,0,0
12,10,5,3,1,6,1,1,5,4,0,3,1,1,1,1,0,0,0.0002,0.0012,0.0002,0.3,0,0
13,10,5,3,2,5,1,2,4,4,1,3,2,1,1,1,0,0,0.0002,0.001,0.0004,0.3,0,0
14,10,6,3,2,5,2,2,4,5,1,3,2,1,1,1,0,0,0.0004,0.001,0.0004,0.3,0,0
15,11,6,3,3,5,1,1,5,5,1,3,2,0,1,0,0,1,0.0002,0.001,0.0006,0.27273,0,0
16,11,6,3,3,5,1,1,5,5,1,3,2,0,1,0,0,1,0.0002,0.001,0.0006,0.27273,0,0
17,12,6,3,5,4,1,1,4,5,1,3,4,0,1,0,0,1,0.0002,0.0008,0.001,0.25,0,0
18,12,6,3,5,4,1,1,4,5,1,3,4,0,1,0,0,1,0.0002,0.0008,0.001,0.25,0,0
19,12,6,3,6,3,0,0,3,5,0,3,5,0,1,0,0,1,0.0,0.0006,0.0012,0.25,0,0
20,13,7,3,6,4,1,0,4,6,0,3,5,0,1,0,0,1,0.0002,0.0008,0.0012,0.23077,0,0
21,13,7,3,6,4,1,0,4,6,0,3,5,0,1,0,0,1,0.0002,0.0008,0.0012,0.23077,0,0
