Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.00167,0.0,0.0,0,0
2,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0,0
3,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0,0
4,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0,0
5,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0,0
6,7,0,0,0,7,0,1,6,0,1,0,0,1,0,0,0,0,0.0,0.00233,0.0,0.0,0,0
7,8,1,0,0,8,1,2,7,1,2,0,0,1,0,0,0,0,0.00033,0.00267,0.0,0.0,0,0
8,9,2,0,0,9,2,2,7,2,2,0,0,2,0,0,0,0,0.00067,0.003,0.0,0.0,0,0
9,11,2,0,0,11,2,2,9,2,2,0,0,2,0,0,0,0,0.00067,0.00367,0.0,0.0,0,0
10,12,2,0,2,10,1,1,8,2,1,0,1,2,0,0,0,1,0.00033,0.00333,0.00067,0.0,0,0
11,16,2,0,3,13,1,1,11,2,1,0,2,2,0,0,0,1,0.00033,0.00433,0.001,0.0,0,0
12,17,2,0,4,13,1,2,11,2,1,0,3,2,0,1,0,1,0.00033,0.00433,0.00133,0.0,0,0
13,19,3,0,5,14,1,1,12,2,0,0,4,2,1,1,0,1,0.00033,0.00467,0.00167,0.0,0,0
14,23,3,0,5,18,1,1,14,2,0,0,4,4,1,1,0,1,0.00033,0.006,0.00167,0.0,0,0
15,25,3,0,5,20,1,1,16,2,0,0,4,4,1,1,0,1,0.00033,0.00667,0.00167,0.0,0,0
16,28,3,0,5,23,1,2,18,2,1,0,4,5,1,1,0,1,0.00033,0.00767,0.00167,0.0,0,0
17,31,5,1,8,22,2,2,17,4,2,0,7,5,1,0,1,1,0.00067,0.00734,0.00267,0.03226,0,0
18,34,6,1,9,24,3,4,19,5,2,0,8,5,1,2,1,1,0.001,0.008,0.003,0.02941,0,0
19,37,8,1,9,27,5,5,21,5,3,0,8,6,3,2,1,1,0.00167,0.009,0.003,0.02703,0,0
20,40,10,1,12,27,5,5,20,6,2,0,11,7,4,3,1,1,0.00167,0.009,0.004,0.025,0,0
21,44,12,1,14,29,5,3,20,7,1,0,12,9,5,2,1,2,0.00167,0.00967,0.00467,0.02273,0,0
22,52,13,1,15,36,6,4,27,8,2,0,13,9,5,2,1,2,0.002,0.012,0.005,0.01923,0,0
23,62,16,1,18,43,7,3,31,10,2,0,14,12,6,1,1,4,0.00233,0.01434,0.006,0.01613,0,0
24,66,16,1,18,47,7,4,33,10,3,0,14,14,6,1,1,4,0.00233,0.01567,0.006,0.01515,0,0
25,76,17,1,22,53,6,2,37,11,2,0,17,16,6,0,1,5,0.002,0.01767,0.00734,0.01316,0,0
26,77,17,1,24,52,5,3,35,11,1,0,19,17,6,2,1,5,0.00167,0.01734,0.008,0.01299,0,0
27,84,20,1,27,56,6,6,38,12,3,0,21,18,8,3,1,6,0.002,0.01867,0.009,0.0119,0,0
28,86,24,1,30,55,8,5,35,15,2,0,24,20,9,3,1,6,0.00267,0.01834,0.01,0.01163,0,0
29,96,24,1,33,62,8,7,41,15,3,0,25,21,9,4,1,8,0.00267,0.02067,0.011,0.01042,0,0
30,99,25,1,35,63,8,7,42,15,3,0,25,21,10,4,1,10,0.00267,0.02101,0.01167,0.0101,0,0
31,108,26,2,41,65,7,5,41,15,1,1,28,24,11,4,1,13,0.00233,0.02168,0.01368,0.01852,0,0
32,124,28,2,47,75,7,4,46,15,1,1,32,29,13,3,1,15,0.00233,0.02502,0.01568,0.01613,0,0
33,132,30,2,54,76,9,4,46,16,1,1,36,30,14,3,1,18,0.003,0.02535,0.01801,0.01515,0,0
34,141,30,2,60,79,8,5,46,16,2,1,40,33,14,3,1,20,0.00267,0.02635,0.02001,0.01418,0,0
35,147,31,3,65,79,6,4,48,17,3,1,43,31,14,1,2,22,0.002,0.02636,0.02169,0.02041,0,0
36,159,32,3,73,83,6,5,51,18,4,1,48,32,14,1,2,25,0.002,0.02769,0.02436,0.01887,0,0
37,164,34,3,78,83,6,5,52,20,3,1,51,31,14,2,2,27,0.002,0.02769,0.02603,0.01829,0,0
38,175,36,3,81,91,7,4,63,20,3,1,52,28,16,1,2,29,0.00234,0.03036,0.02703,0.01714,0,0
39,184,36,3,85,96,7,5,64,20,4,1,56,32,16,1,2,29,0.00234,0.03203,0.02836,0.0163,0,0
40,195,39,3,96,96,9,11,63,22,8,1,63,33,17,3,2,33,0.003,0.03203,0.03203,0.01538,0,0
41,208,47,3,102,103,15,9,69,28,6,1,65,34,19,3,2,37,0.00501,0.03437,0.03403,0.01442,0,0
42,216,49,3,111,102,15,9,73,29,6,1,68,29,20,3,2,43,0.00501,0.03403,0.03704,0.01389,0,0
43,224,51,3,122,99,11,6,70,29,3,1,78,29,22,3,2,44,0.00367,0.03303,0.04071,0.01339,0,0
44,229,51,3,132,94,8,4,65,29,2,1,86,29,22,2,2,46,0.00267,0.03136,0.04404,0.0131,0,0
45,236,52,4,140,92,8,4,66,29,2,1,92,26,23,2,3,48,0.00267,0.03071,0.04673,0.01695,0,0
46,241,53,4,149,88,5,7,61,30,6,1,98,27,23,1,3,51,0.00167,0.02937,0.04973,0.0166,0,0
47,251,59,4,154,93,11,8,63,35,6,1,100,30,24,2,3,54,0.00367,0.03104,0.0514,0.01594,0,0
48,262,62,4,163,95,11,10,68,37,7,1,105,27,25,3,3,58,0.00367,0.03171,0.05441,0.01527,0,0
49,274,67,4,173,97,13,8,70,41,5,1,111,27,26,3,3,62,0.00434,0.03238,0.05774,0.0146,0,0
50,280,70,4,177,99,14,8,71,43,5,1,114,28,27,3,3,63,0.00467,0.03304,0.05908,0.01429,0,0
51,290,70,4,190,96,12,7,64,43,3,1,124,32,27,4,3,66,0.00401,0.03204,0.06342,0.01379,0,0
52,295,72,4,199,92,11,7,62,44,3,1,130,30,28,4,3,69,0.00367,0.03071,0.06642,0.01356,0,0
53,300,75,4,209,87,9,6,60,45,4,1,136,27,30,2,3,73,0.003,0.02904,0.06976,0.01333,0,0
54,307,78,4,223,80,9,4,51,47,3,1,147,29,31,1,3,76,0.003,0.0267,0.07443,0.01303,0,0
55,310,79,5,228,77,9,5,48,48,3,2,151,29,31,2,3,77,0.00301,0.02571,0.07613,0.01613,0,0
56,315,81,5,237,73,8,5,48,49,3,2,155,25,32,2,3,82,0.00267,0.02437,0.07913,0.01587,0,0
57,317,84,5,240,72,11,6,46,51,3,2,158,26,33,3,3,82,0.00367,0.02404,0.08013,0.01577,0,0
58,327,87,5,248,74,11,5,46,53,3,2,163,28,34,2,3,85,0.00367,0.02471,0.0828,0.01529,0,0
59,334,87,6,254,74,8,4,47,53,2,3,167,27,34,2,3,87,0.00267,0.02472,0.08484,0.01796,0,0
60,339,88,6,265,68,6,4,43,54,2,3,174,25,34,2,3,91,0.002,0.02271,0.08851,0.0177,0,0
61,342,90,6,275,61,6,3,35,54,1,3,182,26,36,2,3,93,0.002,0.02037,0.09185,0.01754,0,0
62,346,91,6,281,59,7,6,35,54,3,3,185,24,37,3,3,96,0.00234,0.01971,0.09385,0.01734,0,0
63,351,94,6,287,58,8,6,33,56,3,3,189,25,38,3,3,98,0.00267,0.01937,0.09586,0.01709,0,0
64,357,96,9,290,58,7,4,36,58,3,4,192,22,38,1,5,98,0.00234,0.01939,0.09696,0.02521,0,0
65,358,100,9,302,47,6,3,28,61,3,4,200,19,39,0,5,102,0.00201,0.01571,0.10097,0.02514,0,0
66,361,101,9,305,47,6,4,28,62,3,4,201,19,39,1,5,104,0.00201,0.01571,0.10197,0.02493,0,0
67,364,103,9,311,44,8,5,27,63,4,4,204,17,40,1,5,107,0.00267,0.01471,0.10398,0.02473,0,0
68,370,105,9,316,45,9,6,31,65,4,4,206,14,40,2,5,110,0.00301,0.01505,0.10565,0.02432,0,0
69,373,106,9,322,42,9,5,29,65,3,4,210,13,41,2,5,112,0.00301,0.01404,0.10766,0.02413,0,0
70,377,107,9,327,41,7,4,28,66,2,4,215,13,41,2,5,112,0.00234,0.01371,0.10933,0.02387,0,0
71,380,108,9,331,40,5,3,27,67,2,4,217,13,41,1,5,114,0.00167,0.01337,0.11067,0.02368,0,0
72,383,110,9,333,41,6,3,26,69,2,4,218,15,41,1,5,115,0.00201,0.01371,0.11133,0.0235,0,0
73,389,110,9,338,42,5,3,27,69,2,4,221,15,41,1,5,117,0.00167,0.01404,0.11301,0.02314,0,0
74,392,113,9,344,39,5,2,28,72,2,4,223,11,41,0,5,121,0.00167,0.01304,0.11501,0.02296,0,0
75,394,113,10,345,39,3,2,27,72,1,5,224,12,41,1,5,121,0.001,0.01304,0.11538,0.02538,0,0
76,398,114,11,348,39,3,3,27,72,2,6,226,12,42,1,5,122,0.001,0.01305,0.11643,0.02764,0,0
77,403,116,11,351,41,5,4,28,74,3,6,228,13,42,1,5,123,0.00167,0.01372,0.11743,0.0273,0,0
78,410,118,11,354,45,7,5,30,75,4,6,230,15,43,1,5,124,0.00234,0.01506,0.11843,0.02683,0,0
79,420,122,11,363,46,9,5,28,78,4,6,236,18,44,1,5,127,0.00301,0.01539,0.12145,0.02619,0,0
80,432,122,12,366,54,5,3,33,78,3,6,238,21,44,0,6,128,0.00167,0.01807,0.12249,0.02778,0,0
81,437,123,12,369,56,4,3,35,79,2,6,239,21,44,1,6,130,0.00134,0.01874,0.12349,0.02746,0,0
82,448,124,12,372,64,2,4,39,79,3,6,242,25,45,1,6,130,0.00067,0.02142,0.1245,0.02679,0,0
83,462,127,12,374,76,5,5,46,81,4,6,243,30,46,1,6,131,0.00167,0.02544,0.12517,0.02597,0,0
84,470,129,13,379,78,6,6,40,82,5,7,247,38,47,1,6,132,0.00201,0.02611,0.12688,0.02766,0,0
85,478,132,13,380,85,9,9,45,85,6,7,248,40,47,3,6,132,0.00301,0.02846,0.12722,0.0272,0,0
86,484,137,13,390,81,10,11,40,88,8,7,253,41,49,3,6,137,0.00335,0.02712,0.13057,0.02686,0,0
87,492,141,13,394,85,13,12,40,91,8,7,256,45,50,4,6,138,0.00435,0.02846,0.1319,0.02642,0,0
88,500,145,13,403,84,16,12,42,92,9,7,260,42,53,3,6,143,0.00536,0.02812,0.13492,0.026,0,0
89,502,148,13,410,79,16,12,41,95,9,7,262,38,53,3,6,148,0.00536,0.02645,0.13726,0.0259,0,0
90,510,150,13,419,78,13,12,45,95,8,7,266,33,55,4,6,153,0.00435,0.02611,0.14027,0.02549,0,0
91,520,154,14,423,83,15,12,49,96,7,8,269,34,58,5,6,154,0.00502,0.0278,0.14166,0.02692,0,0
92,526,155,15,428,83,14,12,47,96,7,8,274,36,59,5,7,154,0.00469,0.02781,0.14338,0.02852,0,0
93,530,157,15,436,79,14,13,47,97,6,8,277,32,60,7,7,159,0.00469,0.02647,0.14606,0.0283,0,0
94,537,161,17,446,74,14,9,43,99,4,9,284,31,62,5,8,162,0.00469,0.02481,0.14951,0.03166,0,0
95,543,162,17,453,73,14,9,42,99,4,9,289,31,63,5,8,164,0.00469,0.02447,0.15186,0.03131,0,0
96,548,165,17,468,63,13,7,40,101,3,9,295,23,64,4,8,173,0.00436,0.02112,0.15689,0.03102,0,0
97,550,168,17,476,57,10,4,37,104,1,9,299,20,64,3,8,177,0.00335,0.01911,0.15957,0.03091,0,0
98,553,168,17,479,57,8,4,41,104,2,9,299,16,64,2,8,180,0.00268,0.01911,0.16058,0.03074,0,0
99,559,169,17,483,59,7,4,41,105,3,9,302,18,64,1,8,181,0.00235,0.01978,0.16192,0.03041,0,0
100,564,173,17,486,61,10,5,44,107,5,9,303,17,66,0,8,183,0.00335,0.02045,0.16292,0.03014,0,0
101,571,177,17,491,63,12,6,45,109,6,9,308,18,68,0,8,183,0.00402,0.02112,0.1646,0.02977,0,0
102,577,179,17,501,59,10,6,45,111,6,9,313,14,68,0,8,188,0.00335,0.01978,0.16795,0.02946,0,0
103,580,180,17,506,57,11,7,42,112,6,9,318,15,68,1,8,188,0.00369,0.01911,0.16963,0.02931,0,0
104,583,181,17,511,55,10,6,40,112,5,9,322,15,69,1,8,189,0.00335,0.01844,0.1713,0.02916,0,0
105,585,182,17,520,48,10,6,35,113,5,9,327,13,69,1,8,193,0.00335,0.01609,0.17432,0.02906,0,0
106,586,183,17,529,40,6,4,29,114,3,9,334,11,69,1,8,195,0.00201,0.01341,0.17734,0.02901,0,0
107,587,183,18,530,39,5,5,28,114,3,10,335,11,69,2,8,195,0.00168,0.01308,0.17773,0.03066,0,0
108,591,188,18,534,39,9,7,29,118,5,10,337,10,70,2,8,197,0.00302,0.01308,0.17907,0.03046,0,0
109,598,189,18,536,44,9,6,33,119,4,10,339,11,70,2,8,197,0.00302,0.01476,0.17975,0.0301,0,0
110,600,191,18,540,42,10,5,31,121,3,10,342,11,70,2,8,198,0.00335,0.01408,0.18109,0.03,0,0
111,604,191,19,546,39,7,4,29,121,3,10,346,10,70,1,9,200,0.00235,0.01308,0.18316,0.03146,0,0
112,609,191,19,551,39,4,1,29,121,0,10,351,10,70,1,9,200,0.00134,0.01308,0.18484,0.0312,0,0
113,611,192,19,555,37,5,3,27,122,2,10,354,10,70,1,9,201,0.00168,0.01241,0.18618,0.0311,0,0
114,614,195,19,558,37,8,3,27,124,2,10,356,10,71,1,9,202,0.00268,0.01241,0.18719,0.03094,0,0
115,620,195,19,564,37,5,2,27,124,2,10,360,10,71,0,9,204,0.00168,0.01241,0.1892,0.03065,0,0
116,624,195,19,567,38,4,2,27,124,2,10,362,11,71,0,9,205,0.00134,0.01275,0.1902,0.03045,0,0
117,626,197,19,570,37,6,2,25,125,2,10,364,12,72,0,9,206,0.00201,0.01241,0.19121,0.03035,0,0
118,629,197,19,574,36,5,2,23,125,2,10,367,13,72,0,9,207,0.00168,0.01208,0.19255,0.03021,0,0
119,631,198,19,579,33,5,1,19,126,1,10,372,14,72,0,9,207,0.00168,0.01107,0.19423,0.03011,0,0
120,635,198,19,582,34,4,1,20,126,1,10,374,14,72,0,9,208,0.00134,0.01141,0.19524,0.02992,0,0
121,638,198,19,585,34,3,1,21,126,1,10,376,13,72,0,9,209,0.00101,0.01141,0.19624,0.02978,0,0
122,642,198,19,586,37,3,2,24,126,1,10,377,13,72,1,9,209,0.00101,0.01241,0.19658,0.0296,0,0
123,645,199,19,590,36,3,2,21,126,1,10,380,15,73,1,9,210,0.00101,0.01208,0.19792,0.02946,0,0
124,647,200,19,595,33,2,2,21,126,1,10,382,12,74,1,9,213,0.00067,0.01107,0.1996,0.02937,0,0
125,650,202,19,601,30,2,1,20,128,1,10,384,10,74,0,9,217,0.00067,0.01006,0.20161,0.02923,0,0
126,651,204,19,603,29,4,1,20,130,1,10,385,9,74,0,9,218,0.00134,0.00973,0.20228,0.02919,0,0
127,653,205,19,609,25,5,3,18,131,2,10,389,7,74,1,9,220,0.00168,0.00839,0.20429,0.0291,0,0
128,654,207,19,611,24,7,3,16,132,2,10,391,8,75,1,9,220,0.00235,0.00805,0.20496,0.02905,0,0
129,654,207,19,612,23,7,3,15,132,2,10,392,8,75,1,9,220,0.00235,0.00772,0.2053,0.02905,0,0
130,655,207,19,615,21,6,3,13,132,2,10,394,8,75,1,9,221,0.00201,0.00704,0.20631,0.02901,0,0
131,656,207,19,616,21,5,2,12,132,1,10,395,9,75,1,9,221,0.00168,0.00704,0.20664,0.02896,0,0
132,659,208,19,621,19,3,0,10,132,0,10,398,9,76,0,9,223,0.00101,0.00637,0.20832,0.02883,0,0
133,662,208,19,626,17,2,0,5,132,0,10,402,12,76,0,9,224,0.00067,0.0057,0.21,0.0287,0,0
134,665,208,19,629,17,1,0,4,132,0,10,404,13,76,0,9,225,0.00034,0.0057,0.211,0.02857,0,0
135,668,208,19,631,18,1,0,3,132,0,10,404,15,76,0,9,227,0.00034,0.00604,0.21167,0.02844,0,0
