Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
3,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0.0,0.0
4,2,1,0,0,2,1,0,0,0,0,0,2,1,1,0,0,0.0,0.0
5,5,1,0,0,5,2,0,0,0,0,0,5,1,2,0,0,0.0,0.0
6,5,2,0,0,5,2,0,0,0,0,0,5,2,2,0,0,0.0,0.0
7,7,2,0,0,7,2,0,0,0,0,0,7,2,2,0,0,0.0,0.0
8,11,4,0,1,10,1,0,0,0,0,0,10,4,1,0,1,0.01,0.0
9,15,4,0,1,14,2,0,0,0,0,0,14,4,2,0,1,0.01,0.0
10,17,5,0,2,15,1,0,0,0,0,0,15,5,1,0,2,0.01,0.0
11,20,5,0,2,18,1,0,0,0,0,0,18,5,1,0,2,0.01,0.0
12,25,6,0,2,23,2,0,0,0,0,0,23,6,2,0,2,0.01,0.0
13,33,10,0,2,31,2,1,0,0,0,0,30,10,2,0,2,0.02,0.0
14,37,10,0,3,34,2,2,0,0,0,0,32,10,2,0,3,0.02,0.0
15,40,11,0,6,34,1,3,0,0,0,0,31,11,1,0,6,0.02,0.0
16,43,15,0,8,35,1,5,0,1,0,0,30,15,0,0,8,0.02,0.0
17,47,17,0,10,37,3,5,1,1,0,0,32,16,2,0,10,0.02,0.0
18,51,21,0,13,38,3,5,1,1,0,0,33,20,2,0,13,0.02,0.0
19,56,24,0,16,40,3,6,1,1,0,0,34,23,2,0,16,0.02,0.0
20,60,26,0,19,41,3,7,2,1,0,1,34,24,2,0,18,0.02,0.0
21,65,29,0,23,42,3,8,2,1,0,2,34,27,2,0,21,0.02,0.0
22,67,32,0,27,40,3,7,3,1,0,3,33,29,2,0,24,0.02,0.0
23,73,33,0,30,43,4,8,4,1,0,4,35,29,3,0,26,0.02,0.0
24,80,36,1,32,47,2,9,5,0,0,5,38,31,2,1,27,0.02,0.01
25,90,39,2,40,48,2,8,6,1,0,6,40,33,1,2,34,0.02,0.02
26,98,42,2,41,55,2,9,6,1,0,6,46,36,1,2,35,0.03,0.02
27,105,45,2,43,60,4,10,6,1,0,7,50,39,3,2,36,0.03,0.02
28,114,48,2,50,62,5,10,7,1,0,9,52,41,4,2,41,0.03,0.02
29,125,51,3,52,70,4,12,7,0,1,9,58,44,4,2,43,0.04,0.02
30,135,53,3,55,77,6,15,7,0,1,9,62,46,6,2,46,0.04,0.02
31,151,60,3,60,88,7,20,8,1,1,11,68,52,6,2,49,0.04,0.02
32,166,63,3,64,99,7,27,10,1,1,12,72,53,6,2,52,0.05,0.02
33,183,70,4,68,111,5,33,13,1,1,12,78,57,4,3,56,0.06,0.02
34,204,75,4,73,127,4,39,15,2,1,12,88,60,2,3,61,0.06,0.02
35,226,84,5,82,139,4,46,19,2,1,15,93,65,2,4,67,0.07,0.02
36,244,94,5,88,151,6,48,22,3,1,16,103,72,3,4,72,0.08,0.02
37,258,111,5,95,158,7,49,26,3,1,18,109,85,4,4,77,0.08,0.02
38,281,117,5,103,173,6,52,28,2,1,21,121,89,4,4,82,0.09,0.02
39,312,126,5,111,196,8,62,28,3,1,22,134,98,5,4,89,0.1,0.02
40,347,137,5,123,219,7,78,32,3,1,24,141,105,4,4,99,0.11,0.01
41,374,154,5,138,231,8,87,40,3,1,29,144,114,5,4,109,0.12,0.01
42,455,165,5,154,296,11,120,45,4,1,36,176,120,7,4,118,0.15,0.01
43,553,181,5,170,378,15,153,52,5,1,42,225,129,10,4,128,0.19,0.01
44,665,201,6,179,480,22,200,60,8,2,43,280,141,14,4,136,0.24,0.01
45,769,230,6,200,563,23,239,69,9,2,54,324,161,14,4,146,0.28,0.01
46,877,256,6,224,647,32,277,81,14,2,62,370,175,18,4,162,0.32,0.01
47,990,296,6,242,742,41,331,101,16,2,68,411,195,25,4,174,0.37,0.01
48,1131,340,6,270,855,51,413,121,24,2,77,442,219,27,4,193,0.43,0.01
49,1243,398,6,311,926,69,468,151,35,2,89,458,247,34,4,222,0.46,0.0
50,1374,454,6,351,1017,76,513,170,39,2,114,504,284,37,4,237,0.51,0.0
51,1500,520,6,394,1100,85,563,206,39,2,140,537,314,46,4,254,0.55,0.0
52,1621,586,6,458,1157,91,613,243,41,2,170,544,343,50,4,288,0.58,0.0
53,1719,645,6,525,1188,104,643,274,50,2,201,545,371,54,4,324,0.59,0.0
54,1786,715,8,610,1168,112,659,316,60,3,234,509,399,52,5,376,0.58,0.0
55,1841,784,8,693,1140,114,652,363,62,3,280,488,421,52,5,413,0.57,0.0
56,1881,849,8,793,1080,121,630,392,66,3,327,450,457,55,5,466,0.54,0.0
57,1911,908,8,898,1005,127,577,427,68,3,386,428,481,59,5,512,0.5,0.0
58,1931,976,9,998,924,128,547,465,72,3,440,377,511,56,6,558,0.46,0.0
59,1946,1021,9,1112,825,130,493,493,72,3,507,332,528,58,6,605,0.41,0.0
60,1966,1074,10,1208,748,126,451,522,68,3,570,297,552,58,7,638,0.37,0.01
61,1974,1113,11,1325,638,108,400,550,65,3,622,238,563,43,8,703,0.32,0.01
62,1979,1134,13,1428,538,88,340,565,52,4,682,198,569,36,9,746,0.27,0.01
63,1982,1157,14,1527,441,79,286,580,50,5,739,155,577,29,9,788,0.22,0.01
64,1983,1175,16,1604,363,64,243,591,40,6,783,120,584,24,10,821,0.18,0.01
65,1985,1190,17,1683,285,50,200,602,33,6,827,85,588,17,11,856,0.14,0.01
66,1986,1196,17,1748,221,38,154,606,24,6,875,67,590,14,11,873,0.11,0.01
67,1986,1201,17,1805,164,34,118,610,24,6,910,46,591,10,11,895,0.08,0.01
68,1986,1210,20,1844,122,22,87,617,15,8,940,35,593,7,12,904,0.06,0.01
69,1987,1214,21,1874,92,14,69,620,10,9,957,23,594,4,12,917,0.05,0.01
70,1988,1214,22,1896,70,15,52,620,12,9,973,18,594,3,13,923,0.04,0.01
71,1988,1217,24,1911,53,9,41,623,9,10,983,12,594,0,14,928,0.03,0.01
72,1988,1221,25,1921,42,7,32,626,7,11,990,10,595,0,14,931,0.02,0.01
73,1989,1222,26,1933,30,6,23,627,6,12,998,7,595,0,14,935,0.01,0.01
