Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
3,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.00067,0.0
4,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.00067,0.0
5,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.00067,0.0
6,3,1,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0.001,0.0
7,3,1,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0.001,0.0
8,4,1,0,0,4,0,2,1,0,0,0,2,0,0,0,0,0.00133,0.0
9,4,1,0,0,4,0,2,1,0,0,0,2,0,0,0,0,0.00133,0.0
10,6,1,0,0,6,0,3,1,0,0,0,3,0,0,0,0,0.002,0.0
11,6,1,0,0,6,0,3,1,0,0,0,3,0,0,0,0,0.002,0.0
12,7,1,0,0,7,0,4,1,0,0,0,3,0,0,0,0,0.00233,0.0
13,7,1,0,1,6,0,3,1,0,0,0,3,0,0,0,1,0.002,0.0
14,8,1,0,2,6,0,4,1,0,0,1,2,0,0,0,1,0.002,0.0
15,9,1,0,2,7,0,4,1,0,0,1,3,0,0,0,1,0.00233,0.0
16,11,1,0,2,9,0,5,1,0,0,1,4,0,0,0,1,0.003,0.0
17,11,1,0,3,8,0,4,1,0,0,2,4,0,0,0,1,0.00267,0.0
18,12,1,0,3,9,0,4,1,0,0,2,5,0,0,0,1,0.003,0.0
19,12,2,0,4,8,0,4,1,0,0,2,4,1,0,0,2,0.00267,0.0
20,13,2,0,4,9,0,5,1,0,0,2,4,1,0,0,2,0.003,0.0
21,15,4,0,4,11,0,6,1,0,0,2,5,3,0,0,2,0.00367,0.0
22,18,4,0,4,14,0,9,1,0,0,2,5,3,0,0,2,0.00467,0.0
23,20,4,0,4,16,1,11,1,1,0,2,5,3,0,0,2,0.00533,0.0
24,21,7,0,6,15,1,10,3,1,0,4,5,4,0,0,2,0.005,0.0
25,23,7,0,6,17,1,11,3,1,0,4,6,4,0,0,2,0.00567,0.0
26,25,7,0,7,18,1,13,3,1,0,4,5,4,0,0,3,0.006,0.0
27,30,7,0,10,20,1,17,3,1,0,5,3,4,0,0,5,0.00667,0.0
28,33,7,1,10,22,1,19,3,0,1,5,3,4,1,0,5,0.00733,0.0303
29,36,8,1,10,25,3,20,4,1,1,5,5,4,2,0,5,0.00833,0.02778
30,38,11,1,12,25,3,19,5,1,1,7,6,6,2,0,5,0.00833,0.02632
31,41,13,1,12,28,4,20,6,2,1,7,8,7,2,0,5,0.00933,0.02439
32,53,14,1,15,37,5,26,7,2,1,9,11,7,3,0,6,0.01233,0.01887
33,66,15,1,16,49,5,32,8,2,1,10,17,7,3,0,6,0.01633,0.01515
34,80,17,2,18,60,4,39,10,2,1,12,21,7,2,1,6,0.02,0.025
35,100,17,2,20,78,4,52,10,3,1,12,26,7,1,1,8,0.026,0.02
36,110,25,2,22,86,4,58,15,3,1,14,28,10,1,1,8,0.02867,0.01818
37,123,32,2,27,94,3,68,21,2,1,16,26,11,1,1,11,0.03133,0.01626
38,140,38,3,32,105,4,77,25,3,2,19,28,13,1,1,13,0.035,0.02143
39,152,50,3,35,114,3,88,35,3,2,20,26,15,0,1,15,0.038,0.01974
40,180,55,3,38,139,5,112,40,3,2,22,27,15,2,1,16,0.04633,0.01667
41,208,66,3,45,160,6,129,48,4,2,28,31,18,2,1,17,0.05333,0.01442
42,234,70,3,50,181,9,143,51,7,2,31,38,19,2,1,19,0.06033,0.01282
43,261,76,3,58,200,9,156,57,7,2,39,44,19,2,1,19,0.06667,0.01149
44,294,89,3,71,220,9,171,68,7,2,47,49,21,2,1,24,0.07333,0.0102
45,331,100,3,81,247,8,192,76,6,2,56,55,24,2,1,25,0.08233,0.00906
46,338,109,3,90,245,11,192,82,9,2,63,53,27,2,1,27,0.08167,0.00888
47,344,122,3,107,234,12,179,93,9,2,76,55,29,3,1,31,0.078,0.00872
48,362,131,3,133,226,13,172,100,11,2,96,54,31,2,1,37,0.07533,0.00829
49,381,147,3,144,234,13,178,114,12,2,103,56,33,1,1,41,0.078,0.00787
50,391,157,3,170,218,13,166,123,11,2,122,52,34,2,1,48,0.07267,0.00767
51,407,167,3,189,215,11,166,130,10,2,135,49,37,1,1,54,0.07167,0.00737
52,416,176,3,207,206,10,159,138,9,2,150,47,38,1,1,57,0.06867,0.00721
53,427,189,3,234,190,11,144,148,10,2,171,46,41,1,1,63,0.06333,0.00703
