Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
4,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
5,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
6,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
7,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
8,2,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0.00067,0.0
9,3,1,0,0,3,1,3,1,1,0,0,0,0,0,0,0,0.001,0.0
10,3,1,0,0,3,1,3,1,1,0,0,0,0,0,0,0,0.001,0.0
11,3,1,0,0,3,1,3,1,1,0,0,0,0,0,0,0,0.001,0.0
12,6,2,0,0,6,1,6,2,1,0,0,0,0,0,0,0,0.002,0.0
13,11,2,0,1,10,1,10,2,1,0,1,0,0,0,0,0,0.00333,0.0
14,20,2,0,1,19,1,19,2,1,0,1,0,0,0,0,0,0.00633,0.0
15,31,3,1,1,29,0,27,3,0,1,1,2,0,0,0,0,0.00967,0.03226
16,46,4,1,1,44,1,42,4,1,1,1,2,0,0,0,0,0.01467,0.02174
17,58,5,1,1,56,2,54,5,2,1,1,2,0,0,0,0,0.01867,0.01724
18,69,8,1,3,65,3,62,8,3,1,3,3,0,0,0,0,0.02167,0.01449
19,88,14,1,3,84,5,81,14,5,1,3,3,0,0,0,0,0.028,0.01136
20,96,22,1,4,91,8,88,21,7,1,3,3,1,1,0,1,0.03033,0.01042
21,104,28,1,6,97,8,91,26,7,1,5,6,2,1,0,1,0.03233,0.00962
22,114,34,1,10,103,12,95,31,11,1,9,8,3,1,0,1,0.03433,0.00877
23,133,43,1,19,113,13,104,40,12,1,18,9,3,1,0,1,0.03767,0.00752
24,153,48,1,24,128,14,118,45,13,1,22,10,3,1,0,2,0.04267,0.00654
25,171,55,1,30,140,13,128,51,12,1,27,12,4,1,0,3,0.04667,0.00585
26,196,62,1,38,157,16,145,56,15,1,34,12,6,1,0,4,0.05233,0.0051
27,217,68,1,49,167,17,151,62,15,1,44,16,6,2,0,5,0.05567,0.00461
28,254,77,2,65,187,20,170,68,17,2,58,17,9,3,0,7,0.06233,0.00787
29,290,88,2,78,210,22,187,77,19,2,70,23,11,3,0,8,0.07,0.0069
30,319,95,4,90,225,20,201,84,18,4,81,24,11,2,0,9,0.075,0.01254
31,353,108,5,100,248,27,222,95,24,5,90,26,13,3,0,10,0.08267,0.01416
32,393,125,6,111,276,26,244,110,24,6,99,32,15,2,0,12,0.092,0.01527
33,430,144,6,128,296,26,261,127,25,6,113,35,17,1,0,15,0.09867,0.01395
34,464,162,7,144,313,30,277,145,29,7,124,36,17,1,0,20,0.10433,0.01509
35,503,187,7,156,340,35,298,169,33,7,135,42,18,2,0,21,0.11333,0.01392
36,546,202,7,173,366,35,313,182,33,7,150,53,20,2,0,23,0.122,0.01282
37,583,219,8,197,378,34,321,197,31,8,170,57,22,3,0,27,0.126,0.01372
38,635,242,8,217,410,35,337,216,30,8,186,73,26,5,0,31,0.13667,0.0126
39,682,264,9,246,427,37,350,235,33,9,207,77,29,4,0,39,0.14233,0.0132
40,731,285,9,279,443,36,361,253,30,9,238,82,32,6,0,41,0.14767,0.01231
41,781,306,9,306,466,40,380,269,34,9,257,86,37,6,0,49,0.15533,0.01152
42,831,327,9,346,476,44,390,288,39,9,285,86,39,5,0,61,0.15867,0.01083
43,884,356,11,376,497,39,401,313,35,11,308,96,43,4,0,68,0.16567,0.01244
44,934,370,12,422,500,43,393,320,37,12,349,107,50,6,0,73,0.16667,0.01285
45,981,401,12,459,510,40,392,339,34,12,380,118,62,6,0,79,0.17,0.01223
46,1027,427,13,506,508,41,379,362,33,13,417,129,65,8,0,89,0.16933,0.01266
47,1065,447,13,536,516,42,372,376,34,13,441,144,71,8,0,95,0.172,0.01221
48,1111,480,13,579,519,51,366,401,39,13,469,153,79,12,0,110,0.173,0.0117
49,1155,507,14,624,517,59,354,417,40,14,502,163,90,19,0,122,0.17233,0.01212
50,1216,540,15,680,521,57,347,436,37,15,541,174,104,20,0,139,0.17367,0.01234
51,1267,568,16,729,522,55,334,459,36,16,583,188,109,19,0,146,0.174,0.01263
52,1307,593,16,771,520,63,324,479,40,16,616,196,114,23,0,155,0.17333,0.01224
