Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,8,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0.0016,0.0
2,10,1,0,0,10,0,10,1,0,0,0,0,0,0,0,0,0.002,0.0
3,11,1,0,0,11,0,10,1,0,0,0,1,0,0,0,0,0.0022,0.0
4,12,1,0,0,12,0,11,1,0,0,0,1,0,0,0,0,0.0024,0.0
5,15,3,0,0,15,0,14,3,0,0,0,1,0,0,0,0,0.003,0.0
6,15,4,0,0,15,0,14,4,0,0,0,1,0,0,0,0,0.003,0.0
7,15,5,0,0,15,0,14,5,0,0,0,1,0,0,0,0,0.003,0.0
8,16,6,0,0,16,1,15,6,1,0,0,1,0,0,0,0,0.0032,0.0
9,18,7,0,0,18,2,17,7,2,0,0,1,0,0,0,0,0.0036,0.0
10,20,8,0,1,19,2,17,8,2,0,1,2,0,0,0,0,0.0038,0.0
11,24,8,0,3,21,2,19,8,2,0,3,2,0,0,0,0,0.0042,0.0
12,28,11,0,6,22,2,20,10,2,0,5,2,1,0,0,1,0.0044,0.0
13,29,13,0,12,17,2,15,11,2,0,11,2,2,0,0,1,0.0034,0.0
14,31,13,0,13,18,1,16,11,1,0,12,2,2,0,0,1,0.0036,0.0
15,33,13,0,14,19,1,17,11,1,0,13,2,2,0,0,1,0.0038,0.0
16,38,14,0,14,24,1,21,12,1,0,13,3,2,0,0,1,0.0048,0.0
17,41,14,0,14,27,3,24,12,3,0,13,3,2,0,0,1,0.0054,0.0
18,47,19,0,15,32,3,26,16,3,0,14,6,3,0,0,1,0.0064,0.0
19,51,20,0,17,34,3,27,17,3,0,16,7,3,0,0,1,0.0068,0.0
20,54,21,0,20,34,2,27,17,2,0,18,7,4,0,0,2,0.0068,0.0
21,58,21,0,23,35,1,28,17,1,0,20,7,4,0,0,3,0.007,0.0
22,67,24,0,25,42,2,33,20,2,0,22,9,4,0,0,3,0.0084,0.0
23,71,28,0,30,41,4,32,24,4,0,25,9,4,0,0,5,0.0082,0.0
24,76,33,0,31,45,4,35,27,4,0,26,10,6,0,0,5,0.009,0.0
25,82,37,0,36,46,5,37,31,4,0,29,9,6,1,0,7,0.0092,0.0
26,88,41,0,41,47,5,35,34,4,0,34,12,7,1,0,7,0.0094,0.0
27,94,42,1,43,50,4,35,35,3,1,35,15,7,1,0,8,0.01,0.01064
28,99,44,1,46,52,4,37,37,3,1,36,15,7,1,0,10,0.0104,0.0101
