Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0012,0.0,0.0,0,0
2,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0012,0.0,0.0,0,0
3,8,0,0,0,8,0,0,6,0,0,0,0,2,0,0,0,0,0.0,0.0016,0.0,0.0,0,0
4,12,0,0,0,12,0,0,9,0,0,0,0,3,0,0,0,0,0.0,0.0024,0.0,0.0,0,0
5,12,0,0,0,12,0,1,9,0,0,0,0,3,0,1,0,0,0.0,0.0024,0.0,0.0,0,0
6,16,1,0,0,16,1,1,12,0,0,0,0,4,1,1,0,0,0.0002,0.0032,0.0,0.0,0,0
7,18,1,0,0,18,1,3,13,0,1,0,0,5,1,2,0,0,0.0002,0.0036,0.0,0.0,0,0
8,22,3,0,1,21,3,3,15,1,1,0,1,6,2,2,0,0,0.0006,0.0042,0.0002,0.0,0,0
9,24,3,0,3,21,3,5,16,1,2,0,3,5,2,3,0,0,0.0006,0.0042,0.0006,0.0,0,0
10,33,5,0,5,28,5,5,18,2,2,0,5,10,3,3,0,0,0.001,0.0056,0.001,0.0,0,0
11,36,5,1,5,30,4,4,20,2,2,0,5,10,3,2,1,0,0.0008,0.006,0.001,0.02778,0,0
12,39,5,3,5,31,2,2,21,2,1,1,5,10,3,1,2,0,0.0004,0.0062,0.001,0.07692,0,0
13,41,6,3,7,31,2,2,20,2,1,1,7,11,4,1,2,0,0.0004,0.0062,0.0014,0.07317,0,0
14,44,8,4,8,32,3,3,21,3,3,1,8,11,5,0,3,0,0.0006,0.00641,0.0016,0.09091,0,0
15,50,10,4,9,37,5,6,25,5,4,1,9,12,5,2,3,0,0.001,0.00741,0.0018,0.08,0,0
16,53,12,4,9,40,7,7,28,6,5,1,9,12,6,2,3,0,0.0014,0.00801,0.0018,0.07547,0,0
17,58,13,4,11,43,7,6,29,7,4,1,11,14,6,2,3,0,0.0014,0.00861,0.0022,0.06897,0,0
18,61,14,4,14,43,7,6,30,7,5,1,12,13,7,1,3,2,0.0014,0.00861,0.0028,0.06557,0,0
19,66,16,4,21,41,7,7,29,8,6,1,16,12,8,1,3,5,0.0014,0.00821,0.0042,0.06061,0,0
20,69,18,5,23,41,8,7,28,10,7,1,18,13,8,0,4,5,0.0016,0.00821,0.0046,0.07246,0,0
21,74,19,5,26,43,7,7,31,11,6,1,19,12,8,1,4,7,0.0014,0.00861,0.00521,0.06757,0,0
