Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0012,0.0,0.0,0,0
2,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0014,0.0,0.0,0,0
3,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0016,0.0,0.0,0,0
4,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0016,0.0,0.0,0,0
5,8,0,0,0,8,0,1,8,0,1,0,0,0,0,0,0,0,0.0,0.0016,0.0,0.0,0,0
6,12,1,0,0,12,1,1,9,1,1,0,0,3,0,0,0,0,0.0002,0.0024,0.0,0.0,0,0
7,13,1,0,0,13,1,1,10,1,1,0,0,3,0,0,0,0,0.0002,0.0026,0.0,0.0,0,0
8,13,1,0,0,13,1,1,10,1,1,0,0,3,0,0,0,0,0.0002,0.0026,0.0,0.0,0,0
9,18,1,0,0,18,1,2,13,1,2,0,0,5,0,0,0,0,0.0002,0.0036,0.0,0.0,0,0
10,19,2,0,3,16,2,4,11,2,4,0,2,5,0,0,0,1,0.0004,0.0032,0.0006,0.0,0,0
11,20,5,0,3,17,5,5,11,5,5,0,2,6,0,0,0,1,0.001,0.0034,0.0006,0.0,0,0
12,24,6,0,4,20,6,5,12,6,5,0,3,8,0,0,0,1,0.0012,0.004,0.0008,0.0,0,0
13,26,6,0,7,19,4,4,11,6,4,0,6,8,0,0,0,1,0.0008,0.0038,0.0014,0.0,0,0
14,28,7,0,8,20,5,4,13,7,4,0,6,7,0,0,0,2,0.001,0.004,0.0016,0.0,0,0
15,29,7,0,10,19,4,3,12,7,3,0,8,7,0,0,0,2,0.0008,0.0038,0.002,0.0,0,0
16,33,7,0,12,21,2,3,14,7,2,0,10,7,0,1,0,2,0.0004,0.0042,0.0024,0.0,0,0
17,35,9,0,12,23,4,4,18,8,3,0,10,5,1,1,0,2,0.0008,0.0046,0.0024,0.0,0,0
