Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.001,0.0
4,5,1,0,0,5,0,5,1,0,0,0,0,0,0,0,0,0.00167,0.0
5,8,1,0,0,8,0,8,1,0,0,0,0,0,0,0,0,0.00267,0.0
6,11,2,0,0,11,0,11,2,0,0,0,0,0,0,0,0,0.00367,0.0
7,12,5,0,1,11,0,11,5,0,0,1,0,0,0,0,0,0.00367,0.0
8,14,5,0,1,13,0,13,5,0,0,1,0,0,0,0,0,0.00433,0.0
9,22,6,0,1,21,1,19,6,1,0,1,2,0,0,0,0,0.007,0.0
10,29,9,0,2,27,1,24,8,1,0,2,3,1,0,0,0,0.009,0.0
11,36,11,0,2,34,1,29,9,1,0,2,5,2,0,0,0,0.01133,0.0
12,45,14,0,4,41,2,37,12,2,0,3,4,2,0,0,1,0.01367,0.0
13,62,15,0,6,56,2,51,13,2,0,4,5,2,0,0,2,0.01867,0.0
14,76,15,0,7,69,2,63,13,2,0,5,6,2,0,0,2,0.023,0.0
15,92,18,0,8,84,3,76,16,3,0,6,8,2,0,0,2,0.028,0.0
16,109,26,0,8,101,7,92,23,7,0,6,9,3,0,0,2,0.03367,0.0
17,139,37,0,11,128,8,116,34,7,0,9,12,3,1,0,2,0.04267,0.0
18,165,45,0,17,148,9,134,40,8,0,15,14,5,1,0,2,0.04933,0.0
19,201,53,0,22,179,12,156,48,11,0,19,23,5,1,0,3,0.05967,0.0
20,249,66,0,31,218,16,187,59,16,0,27,31,7,0,0,4,0.07267,0.0
21,301,76,0,35,266,19,227,69,19,0,30,39,7,0,0,5,0.08867,0.0
22,363,95,0,48,315,22,263,84,22,0,42,52,11,0,0,6,0.105,0.0
23,461,116,1,59,401,22,340,102,22,1,51,61,14,0,0,8,0.13367,0.00217
24,550,137,1,79,470,26,391,120,26,1,68,79,17,0,0,11,0.15667,0.00182
25,651,175,1,93,557,38,451,154,35,1,81,106,21,3,0,12,0.18567,0.00154
26,764,215,2,119,643,38,511,190,34,2,102,132,25,4,0,17,0.21433,0.00262
27,894,252,2,143,749,44,579,217,37,2,119,170,35,7,0,24,0.24967,0.00224
28,1023,292,3,175,845,47,629,247,36,3,145,216,45,11,0,30,0.28167,0.00293
29,1155,349,3,210,942,49,683,289,38,3,174,259,60,11,0,36,0.314,0.0026
30,1286,402,4,250,1032,63,721,328,45,4,208,311,74,18,0,42,0.344,0.00311
31,1437,474,4,295,1138,82,758,377,61,4,244,380,97,21,0,51,0.37933,0.00278
32,1585,545,4,343,1238,102,783,421,72,4,282,455,124,30,0,61,0.41267,0.00252
33,1751,626,4,409,1338,112,803,472,78,4,334,535,154,34,0,75,0.446,0.00228
34,1912,694,5,490,1417,119,813,513,78,5,394,604,181,41,0,96,0.47233,0.00262
35,2048,762,5,581,1462,134,800,550,89,5,460,662,212,45,0,121,0.48733,0.00244
36,2184,844,5,689,1490,144,776,594,93,5,533,714,250,51,0,156,0.49667,0.00229
37,2298,928,6,798,1494,159,748,642,94,5,605,746,286,65,1,193,0.498,0.00261
38,2402,1020,7,915,1480,174,712,683,96,6,678,768,337,78,1,237,0.49333,0.00291
39,2503,1094,8,1029,1466,173,678,717,92,7,742,788,377,81,1,287,0.48867,0.0032
40,2611,1187,8,1160,1443,177,620,758,87,7,818,823,429,90,1,342,0.481,0.00306
41,2685,1265,13,1309,1363,179,550,791,81,11,903,813,474,98,2,406,0.45433,0.00484
42,2741,1350,14,1441,1286,171,495,824,73,11,972,791,526,98,3,469,0.42867,0.00511
43,2792,1424,17,1583,1192,162,442,843,71,11,1036,750,581,91,6,547,0.39733,0.00609
44,2821,1497,20,1716,1085,149,379,868,65,13,1099,706,629,84,7,617,0.36167,0.00709
45,2858,1549,21,1853,984,142,333,887,60,13,1159,651,662,82,8,694,0.328,0.00735
