Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0002,0.0
2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0002,0.0
3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0004,0.0
4,2,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0.0004,0.0
5,3,1,0,0,3,1,3,1,1,0,0,0,0,0,0,0,0.0006,0.0
6,5,1,0,1,4,0,4,1,0,0,1,0,0,0,0,0,0.0008,0.0
7,6,3,0,1,5,0,5,3,0,0,1,0,0,0,0,0,0.001,0.0
8,6,3,0,1,5,0,5,3,0,0,1,0,0,0,0,0,0.001,0.0
9,6,3,0,1,5,0,5,3,0,0,1,0,0,0,0,0,0.001,0.0
10,6,3,0,1,5,0,5,3,0,0,1,0,0,0,0,0,0.001,0.0
11,6,4,0,1,5,1,5,4,1,0,1,0,0,0,0,0,0.001,0.0
12,8,5,0,1,7,1,7,5,1,0,1,0,0,0,0,0,0.0014,0.0
13,8,5,0,2,6,1,6,5,1,0,2,0,0,0,0,0,0.0012,0.0
14,9,5,0,2,7,1,7,5,1,0,2,0,0,0,0,0,0.0014,0.0
15,9,5,0,3,6,0,6,5,0,0,3,0,0,0,0,0,0.0012,0.0
16,9,5,0,3,6,0,6,5,0,0,3,0,0,0,0,0,0.0012,0.0
17,9,5,0,3,6,0,6,5,0,0,3,0,0,0,0,0,0.0012,0.0
18,9,6,0,6,3,0,3,6,0,0,6,0,0,0,0,0,0.0006,0.0
19,9,6,0,7,2,0,2,6,0,0,7,0,0,0,0,0,0.0004,0.0
20,10,7,0,7,3,0,3,7,0,0,7,0,0,0,0,0,0.0006,0.0
21,11,7,0,7,4,0,4,7,0,0,7,0,0,0,0,0,0.0008,0.0
22,11,7,0,8,3,0,3,7,0,0,8,0,0,0,0,0,0.0006,0.0
23,13,8,0,8,5,0,5,8,0,0,8,0,0,0,0,0,0.001,0.0
24,13,8,0,9,4,1,4,8,1,0,9,0,0,0,0,0,0.0008,0.0
25,17,9,0,9,8,1,8,9,1,0,9,0,0,0,0,0,0.0016,0.0
26,18,9,0,9,9,1,9,9,1,0,9,0,0,0,0,0,0.0018,0.0
27,21,9,0,10,11,1,11,9,1,0,10,0,0,0,0,0,0.0022,0.0
28,23,11,0,10,13,2,13,11,2,0,10,0,0,0,0,0,0.0026,0.0
29,26,13,0,11,15,1,15,13,1,0,11,0,0,0,0,0,0.003,0.0
30,31,16,0,11,20,1,19,15,1,0,11,1,1,0,0,0,0.004,0.0
31,35,17,0,11,24,2,22,16,2,0,11,2,1,0,0,0,0.0048,0.0
32,40,18,0,13,27,1,25,17,1,0,13,2,1,0,0,0,0.0054,0.0
33,45,19,1,13,31,1,29,18,1,1,13,2,1,0,0,0,0.0062,0.02222
34,53,21,1,14,38,2,36,20,2,1,14,2,1,0,0,0,0.0076,0.01887
35,58,23,1,15,42,3,40,22,3,1,15,2,1,0,0,0,0.0084,0.01724
36,66,26,1,17,48,5,45,24,5,1,17,3,2,0,0,0,0.0096,0.01515
37,77,31,1,22,54,6,50,29,5,1,22,4,2,1,0,0,0.0108,0.01299
38,91,35,1,24,66,6,60,32,5,1,24,6,3,1,0,0,0.0132,0.01099
39,98,39,2,27,69,6,62,36,5,2,26,7,3,1,0,1,0.0138,0.02041
40,105,41,2,30,73,11,65,38,10,2,28,8,3,1,0,2,0.0146,0.01905
41,119,51,2,32,85,12,75,47,11,2,30,10,4,1,0,2,0.017,0.01681
42,132,57,2,38,92,11,83,53,11,2,33,9,4,0,0,5,0.0184,0.01515
43,149,63,3,43,103,11,88,56,11,3,38,15,7,0,0,5,0.0206,0.02013
44,171,67,4,50,117,11,100,59,11,4,44,17,8,0,0,6,0.0234,0.02339
45,192,77,4,55,133,12,113,69,11,4,49,20,8,1,0,6,0.0266,0.02083
46,214,87,4,62,148,17,126,77,15,4,54,22,10,2,0,8,0.0296,0.01869
47,242,102,5,72,165,17,138,89,15,5,64,27,13,2,0,8,0.033,0.02066
48,277,111,6,80,191,14,157,98,12,6,71,34,13,2,0,9,0.0382,0.02166
49,304,124,6,88,210,18,168,109,16,6,79,42,15,2,0,9,0.042,0.01974
50,341,136,6,98,237,22,189,120,21,6,86,48,16,1,0,12,0.0474,0.0176
51,390,149,6,108,276,23,219,132,23,6,93,57,17,0,0,15,0.0552,0.01538
52,440,168,7,121,312,25,242,150,24,7,103,70,18,1,0,18,0.0624,0.01591
53,466,187,7,138,321,31,253,162,28,7,115,68,25,3,0,23,0.0642,0.01502
54,488,219,7,152,329,41,257,188,38,7,126,72,31,3,0,26,0.0658,0.01434
55,508,242,7,172,329,42,256,210,38,7,143,73,32,4,0,29,0.0658,0.01378
56,531,264,7,197,327,50,252,225,43,7,161,75,39,7,0,36,0.0654,0.01318
57,556,289,8,225,323,53,250,245,45,8,183,73,44,8,0,42,0.0646,0.01439
58,579,311,9,247,323,50,245,262,42,9,203,78,49,8,0,44,0.0646,0.01554
59,606,334,10,272,324,47,251,276,37,10,220,73,58,10,0,52,0.0648,0.0165
60,621,350,13,307,301,40,228,287,30,13,251,73,63,10,0,56,0.0602,0.02093
61,647,373,14,340,293,40,227,308,31,14,273,66,65,9,0,67,0.0586,0.02164
62,668,396,15,371,282,41,219,323,35,14,295,63,73,6,1,76,0.0564,0.02246
63,684,410,16,398,270,42,210,334,36,15,317,60,76,6,1,81,0.054,0.02339
64,702,424,17,434,251,37,202,345,34,16,342,49,79,3,1,92,0.0502,0.02422
65,725,434,19,467,239,36,191,354,32,18,370,48,80,4,1,97,0.0478,0.02621
66,737,447,19,484,234,40,187,365,34,18,383,47,82,6,1,101,0.0468,0.02578
67,749,463,20,512,217,37,171,377,30,19,406,46,86,7,1,106,0.0434,0.0267
68,757,479,20,530,207,37,162,391,28,19,422,45,88,9,1,108,0.0414,0.02642
69,769,490,22,552,195,40,151,399,32,21,437,44,91,8,1,115,0.039,0.02861
70,789,506,24,574,191,34,152,414,28,22,452,39,92,6,2,122,0.0382,0.03042
71,806,516,24,596,186,30,145,421,24,22,471,41,95,6,2,125,0.0372,0.02978
72,830,522,24,610,196,34,154,425,27,22,482,42,97,7,2,128,0.0392,0.02892
73,839,541,24,624,191,37,151,440,29,22,493,40,101,8,2,131,0.0382,0.02861
74,858,556,27,643,188,33,149,452,25,25,508,39,104,8,2,135,0.0376,0.03147
75,879,565,27,662,190,33,150,459,25,25,521,40,106,8,2,141,0.038,0.03072
76,893,572,27,676,190,34,153,464,26,25,531,37,108,8,2,145,0.038,0.03024
77,917,591,27,695,195,31,153,478,24,25,547,42,113,7,2,148,0.039,0.02944
78,927,603,27,713,187,28,143,489,22,25,564,44,114,6,2,149,0.0374,0.02913
79,946,621,27,737,182,23,137,503,18,25,584,45,118,5,2,153,0.0364,0.02854
80,954,635,29,749,176,22,130,516,17,27,591,46,119,5,2,158,0.0352,0.0304
81,987,644,31,761,195,16,142,522,13,27,600,53,122,3,4,161,0.039,0.03141
82,1012,650,31,780,201,13,141,526,9,27,617,60,124,4,4,163,0.0402,0.03063
83,1040,661,32,793,215,12,147,533,8,28,627,68,128,4,4,166,0.043,0.03077
84,1067,675,32,813,222,13,145,542,10,28,639,77,133,3,4,174,0.0444,0.02999
85,1094,688,33,825,236,18,155,551,15,29,645,81,137,3,4,180,0.0472,0.03016
86,1131,709,33,839,259,26,164,567,21,29,655,95,142,5,4,184,0.0518,0.02918
87,1170,727,33,858,279,27,173,576,23,29,669,106,151,4,4,189,0.0558,0.02821
88,1219,744,33,879,307,32,180,589,24,29,685,127,155,8,4,194,0.0614,0.02707
89,1256,767,35,896,325,34,190,604,24,31,696,135,163,10,4,200,0.065,0.02787
90,1304,788,36,919,349,41,208,617,27,31,711,141,171,14,5,208,0.0698,0.02761
91,1336,824,37,941,358,48,215,636,32,32,724,143,188,16,5,217,0.0716,0.02769
92,1400,844,38,957,405,53,247,650,35,32,732,158,194,18,6,225,0.081,0.02714
93,1456,865,38,983,435,57,279,663,40,32,745,156,202,17,6,238,0.087,0.0261
94,1508,887,38,1006,464,54,290,676,37,32,762,174,211,17,6,244,0.0928,0.0252
95,1570,914,39,1040,491,57,308,693,38,32,782,183,221,19,7,258,0.0982,0.02484
96,1627,953,40,1066,521,60,323,718,40,33,797,198,235,20,7,269,0.1042,0.02459
