Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.00033,0.0
3,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.00033,0.0
4,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.00033,0.0
5,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.00033,0.0
6,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.00033,0.0
7,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.00067,0.0
8,2,2,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0.00067,0.0
9,2,2,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0.00067,0.0
10,2,2,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0.00067,0.0
11,4,2,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0.00133,0.0
12,4,3,0,0,4,0,4,3,0,0,0,0,0,0,0,0,0.00133,0.0
13,6,3,0,0,6,0,6,3,0,0,0,0,0,0,0,0,0.002,0.0
14,8,4,0,0,8,0,8,4,0,0,0,0,0,0,0,0,0.00267,0.0
15,10,6,0,0,10,0,10,6,0,0,0,0,0,0,0,0,0.00333,0.0
16,14,7,0,0,14,0,12,7,0,0,0,2,0,0,0,0,0.00467,0.0
17,23,9,0,1,22,0,19,9,0,0,1,3,0,0,0,0,0.00733,0.0
18,31,15,0,1,30,0,25,13,0,0,1,5,2,0,0,0,0.01,0.0
19,41,24,0,2,39,0,30,20,0,0,2,9,4,0,0,0,0.013,0.0
20,53,34,0,2,51,2,40,29,2,0,2,11,5,0,0,0,0.017,0.0
21,73,42,0,4,69,2,54,36,2,0,4,15,6,0,0,0,0.023,0.0
22,112,56,0,4,108,7,86,46,6,0,4,22,10,1,0,0,0.036,0.0
23,158,89,0,6,152,8,117,71,6,0,6,35,18,2,0,0,0.05067,0.0
24,221,116,0,9,212,13,164,94,10,0,9,48,22,3,0,0,0.07067,0.0
25,247,167,1,15,231,12,175,133,8,1,14,56,34,4,0,1,0.077,0.00405
26,275,203,1,20,254,15,193,163,10,1,17,61,40,5,0,3,0.08467,0.00364
27,302,246,1,29,272,20,207,192,14,1,23,65,54,6,0,6,0.09067,0.00331
28,341,275,1,36,304,21,231,212,14,1,28,73,63,7,0,8,0.10133,0.00293
29,379,312,1,48,330,23,245,240,16,1,37,85,72,7,0,11,0.11,0.00264
30,425,352,1,60,364,32,266,270,23,1,47,98,82,9,0,13,0.12133,0.00235
31,459,388,2,83,374,31,277,295,27,1,63,97,93,4,1,20,0.12467,0.00436
32,519,419,2,110,407,35,304,320,30,1,83,103,99,5,1,27,0.13567,0.00385
33,582,475,5,137,440,39,328,361,32,4,102,112,114,7,1,35,0.14667,0.00859
34,646,526,5,162,479,44,353,400,39,4,120,126,126,5,1,42,0.15967,0.00774
35,702,585,6,191,505,44,366,441,37,5,145,139,144,7,1,46,0.16833,0.00855
36,759,637,6,224,529,50,382,479,40,5,166,147,158,10,1,58,0.17633,0.00791
37,825,703,7,266,552,54,383,527,39,6,200,169,176,15,1,66,0.184,0.00848
38,893,766,7,303,583,57,401,566,40,6,225,182,200,17,1,78,0.19433,0.00784
39,951,831,7,341,603,58,398,608,36,6,256,205,223,22,1,85,0.201,0.00736
40,1017,883,7,381,629,60,406,637,35,6,284,223,246,25,1,97,0.20967,0.00688
41,1100,958,7,438,655,60,409,675,36,6,319,246,283,24,1,119,0.21833,0.00636
42,1177,1029,7,482,688,67,422,714,39,6,348,266,315,28,1,134,0.22933,0.00595
43,1243,1108,8,525,710,69,421,760,39,7,380,289,348,30,1,145,0.23667,0.00644
44,1311,1164,9,582,720,61,414,794,32,7,417,306,370,29,2,165,0.24,0.00686
45,1380,1244,10,633,737,61,415,833,34,7,450,322,411,27,3,183,0.24567,0.00725
46,1446,1312,10,684,752,67,400,861,38,7,487,352,451,29,3,197,0.25067,0.00692
47,1504,1378,10,741,753,81,396,894,45,7,522,357,484,36,3,219,0.251,0.00665
48,1560,1437,11,812,737,84,378,921,47,7,564,359,516,37,4,248,0.24567,0.00705
