Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
2,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0.00133,0.0
3,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0.00167,0.0
4,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0.00167,0.0
5,7,0,0,0,7,1,7,0,1,0,0,0,0,0,0,0,0.00233,0.0
6,7,1,0,0,7,1,7,1,1,0,0,0,0,0,0,0,0.00233,0.0
7,11,2,0,0,11,1,11,2,1,0,0,0,0,0,0,0,0.00367,0.0
8,16,3,0,0,16,1,16,3,1,0,0,0,0,0,0,0,0.00533,0.0
9,19,5,0,1,18,1,18,5,1,0,1,0,0,0,0,0,0.006,0.0
10,26,6,0,2,24,0,24,6,0,0,2,0,0,0,0,0,0.008,0.0
11,34,6,0,2,32,2,31,6,2,0,2,1,0,0,0,0,0.01067,0.0
12,44,10,0,3,41,2,40,10,2,0,3,1,0,0,0,0,0.01367,0.0
13,59,10,0,4,55,3,53,10,3,0,4,2,0,0,0,0,0.01833,0.0
14,77,13,0,6,71,3,67,13,3,0,6,4,0,0,0,0,0.02367,0.0
15,97,17,0,9,88,4,82,17,4,0,9,6,0,0,0,0,0.02933,0.0
16,116,21,0,11,105,6,96,21,6,0,11,9,0,0,0,0,0.035,0.0
17,151,27,0,11,140,7,128,26,7,0,11,12,1,0,0,0,0.04667,0.0
18,201,33,1,12,188,7,166,32,7,1,12,22,1,0,0,0,0.06267,0.00498
19,266,47,1,16,249,12,214,44,12,1,15,35,3,0,0,1,0.083,0.00376
20,342,60,1,18,323,17,277,56,16,1,17,46,4,1,0,1,0.10767,0.00292
21,446,81,1,26,419,21,353,74,19,1,22,66,7,2,0,4,0.13967,0.00224
22,560,108,1,40,519,28,431,96,25,1,36,88,12,3,0,4,0.173,0.00179
23,692,132,1,56,635,38,518,116,35,1,50,117,16,3,0,6,0.21167,0.00145
24,825,179,1,80,744,44,587,153,41,1,69,157,26,3,0,11,0.248,0.00121
25,873,223,3,102,768,51,593,188,43,3,86,175,35,8,0,16,0.256,0.00344
26,925,278,3,129,793,67,599,226,54,3,109,194,52,13,0,20,0.26433,0.00324
27,986,335,4,166,816,64,612,269,51,4,134,204,66,13,0,32,0.272,0.00406
28,1047,376,4,211,832,73,615,299,57,4,171,217,77,16,0,40,0.27733,0.00382
29,1113,416,5,265,843,80,616,324,61,5,213,227,92,19,0,52,0.281,0.00449
30,1169,471,5,332,832,85,601,362,66,5,263,231,109,19,0,69,0.27733,0.00428
31,1230,513,7,402,821,84,585,396,65,6,320,236,117,19,1,82,0.27367,0.00569
32,1298,561,7,496,795,83,546,427,62,6,399,249,134,21,1,97,0.265,0.00539
33,1346,595,8,579,759,80,503,450,60,6,458,256,145,20,2,121,0.253,0.00594
34,1396,636,8,653,735,86,485,475,64,6,508,250,161,22,2,145,0.245,0.00573
35,1441,677,9,734,698,82,449,504,60,6,568,249,173,22,3,166,0.23267,0.00625
36,1491,704,9,819,663,86,408,523,58,6,634,255,181,28,3,185,0.221,0.00604
37,1535,738,9,897,629,82,373,548,52,6,693,256,190,30,3,204,0.20967,0.00586
38,1574,766,11,972,591,74,341,562,41,6,741,250,204,33,5,231,0.197,0.00699
39,1604,810,12,1021,571,69,329,577,39,7,770,242,233,30,5,251,0.19033,0.00748
40,1640,845,14,1103,523,66,276,597,32,9,826,247,248,34,5,277,0.17433,0.00854
41,1679,879,14,1163,502,62,252,615,29,9,860,250,264,33,5,303,0.16733,0.00834
42,1707,920,14,1222,471,63,230,636,27,9,894,241,284,36,5,328,0.157,0.0082
43,1732,950,14,1268,450,62,211,650,29,9,918,239,300,33,5,350,0.15,0.00808
44,1764,967,15,1326,423,53,183,659,26,9,952,240,308,27,6,374,0.141,0.0085
45,1791,985,15,1377,399,53,167,664,26,9,975,232,321,27,6,402,0.133,0.00838
46,1817,1006,16,1422,379,54,155,672,24,10,998,224,334,30,6,424,0.12633,0.00881
47,1838,1031,16,1474,348,48,138,683,19,10,1025,210,348,29,6,449,0.116,0.00871
48,1859,1055,17,1510,332,41,122,691,14,10,1045,210,364,27,7,465,0.11067,0.00914
49,1886,1064,19,1550,317,38,102,692,13,11,1065,215,372,25,8,485,0.10567,0.01007
50,1914,1076,19,1584,311,38,96,695,11,11,1075,215,381,27,8,509,0.10367,0.00993
51,1932,1092,19,1613,300,31,84,699,8,11,1090,216,393,23,8,523,0.1,0.00983
52,1949,1101,19,1644,286,29,74,700,8,11,1102,212,401,21,8,542,0.09533,0.00975
53,2014,1120,20,1674,320,24,71,706,7,11,1113,249,414,17,9,561,0.10667,0.00993
54,2067,1131,22,1707,338,24,68,709,4,13,1124,270,422,20,9,583,0.11267,0.01064
55,2114,1155,22,1733,359,26,70,710,6,13,1134,289,445,20,9,599,0.11967,0.01041
56,2157,1174,22,1760,375,26,73,713,6,13,1139,302,461,20,9,621,0.125,0.0102
57,2197,1202,22,1782,393,33,67,718,8,13,1148,326,484,25,9,634,0.131,0.01001
