Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
3,4,1,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0.00133,0.0
4,5,2,0,0,5,0,5,2,0,0,0,0,0,0,0,0,0.00167,0.0
5,5,2,0,0,5,0,4,2,0,0,0,1,0,0,0,0,0.00167,0.0
6,7,2,0,0,7,0,4,2,0,0,0,3,0,0,0,0,0.00233,0.0
7,9,2,0,0,9,0,5,2,0,0,0,4,0,0,0,0,0.003,0.0
8,11,2,0,0,11,0,6,2,0,0,0,5,0,0,0,0,0.00367,0.0
9,18,4,0,1,17,1,10,3,1,0,1,7,1,0,0,0,0.00567,0.0
10,20,5,0,1,19,1,10,4,1,0,1,9,1,0,0,0,0.00633,0.0
11,24,7,0,2,22,3,12,5,3,0,1,10,2,0,0,1,0.00733,0.0
12,28,9,0,3,25,3,15,7,3,0,1,10,2,0,0,2,0.00833,0.0
13,30,9,0,4,26,3,16,7,3,0,1,10,2,0,0,3,0.00867,0.0
14,39,10,0,5,34,3,20,8,3,0,2,14,2,0,0,3,0.01133,0.0
15,50,10,0,5,45,3,29,8,3,0,2,16,2,0,0,3,0.015,0.0
16,56,12,0,7,49,3,32,9,2,0,4,17,3,1,0,3,0.01633,0.0
17,72,15,0,8,64,6,44,11,3,0,5,20,4,3,0,3,0.02133,0.0
18,86,23,0,8,78,6,53,15,3,0,5,25,8,3,0,3,0.026,0.0
19,103,27,0,15,88,6,58,18,3,0,9,30,9,3,0,6,0.02933,0.0
20,122,33,0,18,104,6,69,24,3,0,11,35,9,3,0,7,0.03467,0.0
21,145,39,0,22,123,5,80,28,2,0,14,43,11,3,0,8,0.041,0.0
22,171,47,0,23,148,8,99,34,5,0,14,49,13,3,0,9,0.04933,0.0
23,192,54,0,27,165,8,119,39,6,0,15,46,15,2,0,12,0.055,0.0
24,226,65,1,32,193,10,143,47,6,0,20,50,18,4,1,12,0.06433,0.00442
25,260,78,1,39,220,14,164,54,9,0,26,56,24,5,1,13,0.07333,0.00385
26,294,88,2,50,242,18,183,61,14,0,31,59,27,4,2,19,0.08067,0.0068
27,348,104,2,61,285,27,219,74,21,0,38,66,30,6,2,23,0.095,0.00575
28,361,124,2,76,283,31,221,89,22,0,48,62,35,9,2,28,0.09433,0.00554
29,383,140,2,89,292,33,227,98,22,0,58,65,42,11,2,31,0.09733,0.00522
30,397,156,2,108,287,38,223,107,27,0,73,64,49,11,2,35,0.09567,0.00504
31,410,174,2,128,280,41,218,122,30,0,84,62,52,11,2,44,0.09333,0.00488
32,430,194,3,152,275,44,202,139,33,1,104,73,55,11,2,48,0.09167,0.00698
33,443,209,5,171,267,38,195,150,28,2,118,72,59,10,3,53,0.089,0.01129
34,455,220,7,207,241,34,175,156,25,4,144,66,64,9,3,63,0.08033,0.01538
35,469,235,7,242,220,29,160,169,21,4,166,60,66,8,3,76,0.07333,0.01493
36,480,243,7,265,208,25,151,176,19,4,181,57,67,6,3,84,0.06933,0.01458
37,488,256,7,286,195,26,137,184,20,4,197,58,72,6,3,89,0.065,0.01434
38,496,264,7,316,173,23,123,192,18,4,217,50,72,5,3,99,0.05767,0.01411
39,506,278,10,334,162,18,113,203,14,6,232,49,75,4,4,102,0.054,0.01976
40,512,280,11,351,150,17,106,205,14,6,243,44,75,3,5,108,0.05,0.02148
41,522,286,13,379,130,11,93,211,10,7,261,37,75,1,6,118,0.04333,0.0249
42,537,293,13,399,125,12,88,216,11,7,274,37,77,1,6,125,0.04167,0.02421
43,541,301,13,416,112,15,75,222,13,7,289,37,79,2,6,127,0.03733,0.02403
44,549,310,14,429,106,15,69,226,13,8,299,37,84,2,6,130,0.03533,0.0255
45,555,314,14,436,105,16,69,230,14,8,303,36,84,2,6,133,0.035,0.02523
46,559,320,16,449,94,16,59,233,13,10,311,35,87,3,6,138,0.03133,0.02862
47,560,326,16,456,88,15,54,236,12,10,316,34,90,3,6,140,0.02933,0.02857
48,565,331,18,469,78,13,47,240,8,12,324,31,91,5,6,145,0.026,0.03186
49,567,339,19,476,72,14,42,242,7,13,330,30,97,7,6,146,0.024,0.03351
50,570,342,20,487,63,9,37,243,4,14,336,26,99,5,6,151,0.021,0.03509
51,572,348,20,498,54,5,32,247,2,14,342,22,101,3,6,156,0.018,0.03497
52,576,350,20,503,53,4,32,249,2,14,346,21,101,2,6,157,0.01767,0.03472
53,581,353,20,508,53,5,33,251,3,14,348,20,102,2,6,160,0.01767,0.03442
