Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
4,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
5,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.001,0.0
6,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0.00167,0.0
7,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0.00233,0.0
8,9,0,0,0,9,0,8,0,0,0,0,1,0,0,0,0,0.003,0.0
9,11,0,0,0,11,0,10,0,0,0,0,1,0,0,0,0,0.00367,0.0
10,16,1,0,1,15,0,14,1,0,0,1,1,0,0,0,0,0.005,0.0
11,19,2,0,1,18,3,17,2,2,0,1,1,0,1,0,0,0.006,0.0
12,26,6,0,1,25,3,23,5,2,0,1,2,1,1,0,0,0.00833,0.0
13,35,7,0,1,34,3,28,6,2,0,1,6,1,1,0,0,0.01133,0.0
14,50,10,0,1,49,3,42,8,2,0,1,7,2,1,0,0,0.01633,0.0
15,70,12,0,3,67,3,60,9,3,0,2,7,3,0,0,1,0.02233,0.0
16,94,16,0,5,89,7,77,13,6,0,4,12,3,1,0,1,0.02967,0.0
17,120,23,0,10,110,8,95,19,6,0,8,15,4,2,0,2,0.03667,0.0
18,157,29,0,12,145,8,113,23,6,0,10,32,6,2,0,2,0.04833,0.0
19,201,38,0,13,188,12,140,31,9,0,11,48,7,3,0,2,0.06267,0.0
20,264,51,0,19,245,15,178,40,11,0,16,67,11,4,0,3,0.08167,0.0
21,353,66,1,21,331,24,240,51,17,0,18,91,15,7,1,3,0.11033,0.00283
22,468,89,1,27,440,30,300,65,21,0,23,140,24,9,1,4,0.14667,0.00214
23,625,120,1,38,586,39,374,85,29,0,31,212,35,10,1,7,0.19533,0.0016
24,790,152,2,52,736,46,459,108,33,1,42,277,44,13,1,10,0.24533,0.00253
25,834,202,2,68,764,59,475,142,37,1,53,289,60,22,1,15,0.25467,0.0024
26,897,265,3,90,804,67,509,182,44,2,65,295,83,23,1,25,0.268,0.00334
27,952,314,3,118,831,80,521,211,56,2,80,310,103,24,1,38,0.277,0.00315
28,1027,363,4,166,857,86,524,245,58,3,112,333,118,28,1,54,0.28567,0.00389
29,1104,416,5,220,879,100,535,273,67,4,145,344,143,33,1,75,0.293,0.00453
30,1183,463,5,269,909,113,550,301,75,4,172,359,162,38,1,97,0.303,0.00423
31,1264,512,8,355,901,106,531,331,70,7,228,370,181,36,1,127,0.30033,0.00633
32,1338,556,8,431,899,101,529,358,63,7,271,370,198,38,1,160,0.29967,0.00598
33,1405,606,9,510,886,99,512,385,60,8,318,374,221,39,1,192,0.29533,0.00641
34,1484,642,10,595,879,102,503,405,62,9,372,376,237,40,1,223,0.293,0.00674
35,1549,687,12,688,849,89,483,429,57,10,429,366,258,32,2,259,0.283,0.00775
36,1594,719,13,769,812,96,445,445,60,10,488,367,274,36,3,281,0.27067,0.00816
37,1654,776,13,856,785,94,416,475,57,10,540,369,301,37,3,316,0.26167,0.00786
38,1705,823,13,934,758,89,387,498,52,10,585,371,325,37,3,349,0.25267,0.00762
39,1741,861,13,1010,718,86,362,526,49,10,631,356,335,37,3,379,0.23933,0.00747
40,1779,894,13,1097,669,82,334,540,48,10,672,335,354,34,3,425,0.223,0.00731
41,1811,932,13,1172,626,75,298,556,40,10,717,328,376,35,3,455,0.20867,0.00718
42,1842,968,14,1246,582,76,271,571,40,11,758,311,397,36,3,488,0.194,0.0076
43,1874,1010,14,1313,547,70,242,590,36,11,796,305,420,34,3,517,0.18233,0.00747
44,1907,1038,14,1373,520,62,226,605,30,11,826,294,433,32,3,547,0.17333,0.00734
45,1936,1061,14,1439,483,54,202,613,22,11,862,281,448,32,3,577,0.161,0.00723
46,1969,1082,15,1503,451,46,184,619,20,12,893,267,463,26,3,610,0.15033,0.00762
47,1986,1110,15,1557,414,51,165,632,25,12,918,249,478,26,3,639,0.138,0.00755
48,2004,1134,16,1616,372,48,147,645,21,12,946,225,489,27,4,670,0.124,0.00798
49,2023,1149,16,1664,343,40,129,649,18,12,972,214,500,22,4,692,0.11433,0.00791
50,2042,1168,18,1695,329,38,127,657,16,13,983,202,511,22,5,712,0.10967,0.00881
51,2050,1183,19,1737,294,35,112,660,15,13,1001,182,523,20,6,736,0.098,0.00927
52,2058,1194,20,1772,266,34,101,665,15,14,1015,165,529,19,6,757,0.08867,0.00972
53,2096,1202,21,1812,263,33,94,668,14,15,1028,169,534,19,6,784,0.08767,0.01002
