Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
2,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.001,0.0
3,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0.00167,0.0
4,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0.002,0.0
5,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0.00233,0.0
6,9,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0.003,0.0
7,9,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0.003,0.0
8,10,0,0,0,10,0,9,0,0,0,0,1,0,0,0,0,0.00333,0.0
9,13,3,0,0,13,0,11,3,0,0,0,2,0,0,0,0,0.00433,0.0
10,15,4,0,0,15,0,13,4,0,0,0,2,0,0,0,0,0.005,0.0
11,17,4,0,2,15,0,13,4,0,0,2,2,0,0,0,0,0.005,0.0
12,18,5,0,4,14,2,13,4,2,0,3,1,1,0,0,1,0.00467,0.0
13,24,7,0,4,20,2,17,6,2,0,3,3,1,0,0,1,0.00667,0.0
14,27,8,1,6,20,1,18,6,1,1,4,2,2,0,0,2,0.00667,0.03704
15,31,9,1,6,24,1,22,7,1,1,4,2,2,0,0,2,0.008,0.03226
16,34,9,1,7,26,1,23,7,1,1,5,3,2,0,0,2,0.00867,0.02941
17,45,9,1,7,37,1,32,7,1,1,5,5,2,0,0,2,0.01233,0.02222
18,52,10,1,7,44,1,37,8,1,1,5,7,2,0,0,2,0.01467,0.01923
19,61,12,1,8,52,2,43,10,2,1,6,9,2,0,0,2,0.01733,0.01639
20,66,16,1,12,53,3,43,12,3,1,9,10,4,0,0,3,0.01767,0.01515
21,77,19,1,16,60,2,47,14,2,1,13,13,5,0,0,3,0.02,0.01299
22,84,22,1,17,66,2,49,16,2,1,13,17,6,0,0,4,0.022,0.0119
23,106,23,1,22,83,2,69,17,2,1,17,14,6,0,0,5,0.02767,0.00943
24,119,32,1,27,91,2,78,25,2,1,21,13,7,0,0,6,0.03033,0.0084
25,129,38,1,32,96,1,82,31,1,1,25,14,7,0,0,7,0.032,0.00775
26,146,44,1,35,110,1,94,37,1,1,28,16,7,0,0,7,0.03667,0.00685
27,157,53,1,39,117,1,99,45,1,1,30,18,8,0,0,9,0.039,0.00637
28,160,57,1,43,116,1,98,49,1,1,34,18,8,0,0,9,0.03867,0.00625
29,164,64,1,54,109,4,92,53,3,1,42,17,11,1,0,12,0.03633,0.0061
30,168,73,1,61,106,5,90,59,4,1,48,16,14,1,0,13,0.03533,0.00595
31,180,78,1,68,111,6,95,63,4,1,52,16,15,2,0,16,0.037,0.00556
32,181,82,2,82,97,8,82,67,6,2,65,15,15,2,0,17,0.03233,0.01105
33,192,87,2,93,97,9,81,72,7,2,76,16,15,2,0,17,0.03233,0.01042
34,202,90,3,103,96,9,76,75,6,3,86,20,15,3,0,17,0.032,0.01485
35,209,93,4,113,92,7,73,76,5,3,93,19,17,2,1,20,0.03067,0.01914
36,216,95,4,127,85,7,67,78,5,3,104,18,17,2,1,23,0.02833,0.01852
37,223,97,5,140,78,6,61,80,4,4,115,17,17,2,1,25,0.026,0.02242
38,225,105,5,144,76,5,60,88,4,4,118,16,17,1,1,26,0.02533,0.02222
39,230,108,5,147,78,7,62,90,6,4,120,16,18,1,1,27,0.026,0.02174
40,235,113,5,158,72,5,54,95,4,4,130,18,18,1,1,28,0.024,0.02128
41,238,114,5,168,65,5,49,96,5,4,137,16,18,0,1,31,0.02167,0.02101
42,242,119,5,173,64,4,49,100,4,4,141,15,19,0,1,32,0.02133,0.02066
43,246,120,5,178,63,3,47,100,3,4,146,16,20,0,1,32,0.021,0.02033
44,252,121,5,185,62,3,45,101,3,4,152,17,20,0,1,33,0.02067,0.01984
45,255,121,5,190,60,4,44,101,4,4,155,16,20,0,1,35,0.02,0.01961
46,260,123,5,200,55,4,41,103,3,4,163,14,20,1,1,37,0.01833,0.01923
47,264,128,5,207,52,4,40,106,3,4,168,12,22,1,1,39,0.01733,0.01894
48,267,131,6,212,49,3,37,108,2,5,173,12,23,1,1,39,0.01633,0.02247
49,271,134,6,217,48,3,37,111,2,5,176,11,23,1,1,41,0.016,0.02214
50,271,134,6,220,45,3,34,111,2,5,179,11,23,1,1,41,0.015,0.02214
51,276,137,6,225,45,4,33,114,3,5,183,12,23,1,1,42,0.015,0.02174
52,282,144,6,229,47,5,36,120,5,5,184,11,24,0,1,45,0.01567,0.02128
53,285,147,6,236,43,5,30,122,5,5,190,13,25,0,1,46,0.01433,0.02105
54,287,147,6,239,42,5,28,122,5,5,192,14,25,0,1,47,0.014,0.02091
55,289,147,6,244,39,4,25,122,4,5,196,14,25,0,1,48,0.013,0.02076
56,291,148,6,252,33,1,19,122,1,5,202,14,26,0,1,50,0.011,0.02062
57,294,151,6,254,34,1,20,124,1,5,204,14,27,0,1,50,0.01133,0.02041
58,295,153,6,257,32,2,18,126,2,5,206,14,27,0,1,51,0.01067,0.02034
59,295,154,6,259,30,3,18,126,2,5,206,12,28,1,1,53,0.01,0.02034
60,295,157,6,262,27,3,15,127,2,5,209,12,30,1,1,53,0.009,0.02034
61,296,158,6,268,22,3,13,127,2,5,212,9,31,1,1,56,0.00733,0.02027
62,299,158,6,273,20,1,10,127,1,5,215,10,31,0,1,58,0.00667,0.02007
63,302,160,6,275,21,1,11,129,1,5,216,10,31,0,1,59,0.007,0.01987
64,303,161,6,278,19,0,11,130,0,5,217,8,31,0,1,61,0.00633,0.0198
65,303,163,6,281,16,1,9,130,1,5,219,7,33,0,1,62,0.00533,0.0198
66,303,164,6,282,15,1,8,131,1,5,220,7,33,0,1,62,0.005,0.0198
67,305,166,6,285,14,1,8,133,1,5,222,6,33,0,1,63,0.00467,0.01967
68,305,167,6,289,10,1,6,134,1,5,224,4,33,0,1,65,0.00333,0.01967
