Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,3,1,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0.001,0.0
2,3,1,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0.001,0.0
3,4,1,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0.00133,0.0
4,4,1,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0.00133,0.0
5,5,1,0,0,5,0,5,1,0,0,0,0,0,0,0,0,0.00167,0.0
6,7,1,0,0,7,0,7,1,0,0,0,0,0,0,0,0,0.00233,0.0
7,8,1,0,0,8,1,8,1,1,0,0,0,0,0,0,0,0.00267,0.0
8,10,1,0,0,10,1,10,1,1,0,0,0,0,0,0,0,0.00333,0.0
9,10,3,0,0,10,1,10,3,1,0,0,0,0,0,0,0,0.00333,0.0
10,11,3,0,0,11,1,11,3,1,0,0,0,0,0,0,0,0.00367,0.0
11,13,4,0,1,12,2,12,4,2,0,1,0,0,0,0,0,0.004,0.0
12,14,4,0,1,13,2,13,4,2,0,1,0,0,0,0,0,0.00433,0.0
13,16,4,0,2,14,2,14,4,2,0,2,0,0,0,0,0,0.00467,0.0
14,19,5,0,4,15,1,15,5,1,0,4,0,0,0,0,0,0.005,0.0
15,25,6,0,5,20,1,20,6,1,0,5,0,0,0,0,0,0.00667,0.0
16,28,6,0,7,21,0,21,6,0,0,7,0,0,0,0,0,0.007,0.0
17,30,8,0,8,22,1,21,8,1,0,8,1,0,0,0,0,0.00733,0.0
18,33,10,0,8,25,2,22,10,2,0,8,3,0,0,0,0,0.00833,0.0
19,35,14,0,11,24,2,22,13,2,0,10,2,1,0,0,1,0.008,0.0
20,42,16,0,12,30,2,29,15,2,0,11,1,1,0,0,1,0.01,0.0
21,46,18,0,17,29,2,28,17,2,0,15,1,1,0,0,2,0.00967,0.0
22,52,18,0,19,33,3,31,17,3,0,17,2,1,0,0,2,0.011,0.0
23,58,20,1,20,37,2,33,19,2,1,18,4,1,0,0,2,0.01233,0.01724
24,60,21,1,20,39,3,33,20,3,1,18,6,1,0,0,2,0.013,0.01667
25,65,23,1,22,42,5,37,21,5,1,19,5,2,0,0,3,0.014,0.01538
