Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,1,0,0,5,1,0,5,1,0,0,0,0,0,0,0,0,0.0001,0.0005,0.0,0.0,0,0
2,5,1,0,0,5,1,0,5,1,0,0,0,0,0,0,0,0,0.0001,0.0005,0.0,0.0,0,0
3,5,1,0,0,5,1,1,5,1,1,0,0,0,0,0,0,0,0.0001,0.0005,0.0,0.0,0,0
4,6,2,0,0,6,2,1,6,2,1,0,0,0,0,0,0,0,0.0002,0.0006,0.0,0.0,0,0
5,6,2,0,0,6,2,1,6,2,1,0,0,0,0,0,0,0,0.0002,0.0006,0.0,0.0,0,0
6,9,2,0,0,9,2,1,9,2,1,0,0,0,0,0,0,0,0.0002,0.0009,0.0,0.0,0,0
7,10,2,0,0,10,2,1,10,2,1,0,0,0,0,0,0,0,0.0002,0.001,0.0,0.0,0,0
8,15,2,0,1,14,1,1,14,2,1,0,1,0,0,0,0,0,0.0001,0.0014,0.0001,0.0,0,0
9,18,3,0,1,17,2,1,17,3,1,0,1,0,0,0,0,0,0.0002,0.0017,0.0001,0.0,0,0
10,21,4,0,1,20,3,1,20,4,1,0,1,0,0,0,0,0,0.0003,0.002,0.0001,0.0,0,0
11,25,4,0,2,23,3,1,23,4,1,0,2,0,0,0,0,0,0.0003,0.0023,0.0002,0.0,0,0
12,28,4,0,3,25,3,1,25,4,1,0,3,0,0,0,0,0,0.0003,0.0025,0.0003,0.0,0,0
13,30,4,0,3,27,3,1,27,4,1,0,3,0,0,0,0,0,0.0003,0.0027,0.0003,0.0,0,0
14,33,4,1,3,29,2,0,27,4,0,1,3,2,0,0,0,0,0.0002,0.0029,0.0003,0.0303,0,0
15,33,4,1,4,28,2,0,26,4,0,1,4,2,0,0,0,0,0.0002,0.0028,0.0004,0.0303,0,0
16,37,4,1,6,30,1,0,28,4,0,1,6,2,0,0,0,0,0.0001,0.003,0.0006,0.02703,0,0
17,41,5,1,9,31,2,0,28,5,0,1,9,3,0,0,0,0,0.0002,0.0031,0.0009,0.02439,0,0
18,42,5,1,13,28,1,1,26,5,1,1,12,2,0,0,0,1,0.0001,0.0028,0.0013,0.02381,0,0
19,47,6,1,14,32,2,1,28,6,1,1,13,4,0,0,0,1,0.0002,0.0032,0.0014,0.02128,0,0
20,48,6,1,16,31,2,3,25,6,2,1,14,6,0,1,0,2,0.0002,0.0031,0.0016,0.02083,0,0
21,53,8,1,17,35,4,4,26,7,3,1,15,9,1,1,0,2,0.0004,0.0035,0.0017,0.01887,0,0
22,60,9,1,20,39,5,5,30,8,4,1,17,9,1,1,0,3,0.0005,0.0039,0.002,0.01667,0,0
23,67,10,1,25,41,5,6,32,9,5,1,22,9,1,1,0,3,0.0005,0.0041,0.0025,0.01493,0,0
24,76,11,1,30,45,3,3,37,10,3,1,25,8,1,0,0,5,0.0003,0.0045,0.003,0.01316,0,0
25,84,12,1,33,50,4,4,41,11,3,1,27,9,1,1,0,6,0.0004,0.005,0.0033,0.0119,0,0
26,87,13,2,38,47,2,3,37,11,1,2,32,10,2,2,0,6,0.0002,0.0047,0.0038,0.02299,0,0
27,92,16,2,39,51,5,4,42,13,2,2,32,9,3,2,0,7,0.0005,0.0051,0.0039,0.02174,0,0
28,105,17,2,42,61,5,3,49,14,2,2,34,12,3,1,0,8,0.0005,0.0061,0.0042,0.01905,0,0
29,112,18,2,45,65,4,2,50,15,1,2,37,15,3,1,0,8,0.0004,0.0065,0.0045,0.01786,0,0
30,126,18,3,46,77,3,3,60,15,3,2,38,17,3,0,1,8,0.0003,0.0077,0.0046,0.02381,0,0
31,132,21,3,52,77,5,4,61,17,4,2,43,16,4,0,1,9,0.0005,0.0077,0.0052,0.02273,0,0
32,139,24,3,56,80,8,6,64,19,6,2,45,16,5,0,1,11,0.0008,0.008,0.0056,0.02158,0,0
33,145,29,3,60,82,12,6,63,23,6,2,49,19,6,0,1,11,0.0012,0.0082,0.006,0.02069,0,0
34,158,29,3,64,91,10,7,71,23,7,2,53,20,6,0,1,11,0.001,0.0091,0.0064,0.01899,0,0
35,171,31,3,73,95,8,6,76,25,6,2,59,19,6,0,1,14,0.0008,0.0095,0.0073,0.01754,0,0
36,184,34,3,79,102,10,6,82,28,6,2,64,20,6,0,1,15,0.001,0.0102,0.0079,0.0163,0,0
37,199,37,4,86,109,10,9,89,30,8,3,69,20,7,1,1,17,0.001,0.0109,0.0086,0.0201,0,0
38,217,41,4,95,118,12,11,100,33,10,3,75,18,8,1,1,20,0.0012,0.0118,0.0095,0.01843,0,0
39,237,44,5,101,131,13,10,111,36,9,4,80,20,8,1,1,21,0.0013,0.01311,0.01011,0.0211,0,0
40,260,45,6,110,144,12,10,121,37,9,5,88,23,8,1,1,22,0.0012,0.01441,0.01101,0.02308,0,0
41,279,47,6,123,150,10,8,129,39,8,5,95,21,8,0,1,28,0.001,0.01501,0.01231,0.02151,0,0
42,300,50,6,137,157,8,10,135,42,10,5,106,22,8,0,1,31,0.0008,0.01571,0.01371,0.02,0,0
43,324,56,6,144,174,14,13,149,48,13,5,113,25,8,0,1,31,0.0014,0.01741,0.01441,0.01852,0,0
44,349,61,6,150,193,17,15,162,53,15,5,119,31,8,0,1,31,0.0017,0.01931,0.01501,0.01719,0,0
45,381,65,7,162,212,16,15,181,57,14,6,127,31,8,1,1,35,0.0016,0.02121,0.01621,0.01837,0,0
46,411,69,7,179,225,15,13,188,60,12,6,143,37,9,1,1,36,0.0015,0.02252,0.01791,0.01703,0,0
47,435,77,7,197,231,18,13,193,68,12,6,159,38,9,1,1,38,0.0018,0.02312,0.01971,0.01609,0,0
48,470,84,8,208,254,23,14,213,75,12,7,168,41,9,2,1,40,0.0023,0.02542,0.02082,0.01702,0,0
49,512,91,8,220,284,27,15,237,81,13,7,178,47,10,2,1,42,0.0027,0.02842,0.02202,0.01562,0,0
50,548,96,8,242,298,25,17,249,85,16,7,196,49,11,1,1,46,0.0025,0.02982,0.02422,0.0146,0,0
51,596,105,10,261,325,25,20,268,93,17,9,212,57,12,3,1,49,0.0025,0.03253,0.02613,0.01678,0,0
52,635,117,11,287,337,30,22,276,101,17,10,232,61,16,5,1,55,0.003,0.03374,0.02873,0.01732,0,0
53,677,127,12,310,355,34,25,289,108,20,11,249,66,19,5,1,61,0.0034,0.03554,0.03104,0.01773,0,0
54,724,137,12,330,382,41,29,308,117,23,11,266,74,20,6,1,64,0.0041,0.03825,0.03304,0.01657,0,0
55,775,143,12,353,410,41,28,327,122,23,11,286,83,21,5,1,67,0.0041,0.04105,0.03534,0.01548,0,0
56,833,154,13,382,438,42,26,341,131,22,12,312,97,23,4,1,70,0.00421,0.04386,0.03825,0.01561,0,0
57,894,165,14,406,474,44,27,365,140,22,13,331,109,25,5,1,75,0.00441,0.04747,0.04066,0.01566,0,0
58,967,177,15,442,510,44,27,389,149,19,14,360,121,28,8,1,82,0.00441,0.05108,0.04427,0.01551,0,0
59,1044,189,16,486,542,46,33,408,157,25,15,394,134,32,8,1,92,0.00461,0.05429,0.04868,0.01533,0,0
60,1123,206,16,519,588,56,37,446,172,27,15,421,142,34,10,1,98,0.00561,0.05889,0.05198,0.01425,0,0
61,1206,220,16,559,631,60,45,479,183,35,15,447,152,37,10,1,112,0.00601,0.0632,0.05599,0.01327,0,0
62,1275,246,16,606,653,75,55,493,206,41,15,484,160,40,14,1,122,0.00751,0.0654,0.0607,0.01255,0,0
63,1367,273,17,639,711,93,66,527,223,51,15,508,184,50,15,2,131,0.00932,0.07122,0.06401,0.01244,0,0
64,1464,298,18,686,760,101,78,553,241,65,16,548,207,57,13,2,138,0.01012,0.07614,0.06872,0.0123,0,0
65,1584,324,18,733,833,104,71,610,264,59,16,582,223,60,12,2,151,0.01042,0.08345,0.07343,0.01136,0,0
66,1702,339,19,782,901,99,68,660,276,58,17,613,241,63,10,2,169,0.00992,0.09027,0.07835,0.01116,0,0
67,1832,359,19,846,967,97,65,701,292,54,17,663,266,67,11,2,183,0.00972,0.09688,0.08476,0.01037,0,0
