Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.00167,0.0,0.0,0.0,0.0
2,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.00167,0.0,0.0,0.0,0.0
3,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.00167,0.0,0.0,0.0,0.0
4,6,1,0,0,6,1,0,6,1,0,0,0,0,0,0,0,0,0.00033,0.002,0.0,0.0,0.0,0.0
5,6,2,0,0,6,2,1,6,2,1,0,0,0,0,0,0,0,0.00067,0.002,0.0,0.0,0.0,0.0
6,6,3,0,0,6,3,1,5,3,1,0,0,1,0,0,0,0,0.001,0.002,0.0,0.0,0.0,0.0
7,6,3,0,0,6,3,1,5,3,1,0,0,1,0,0,0,0,0.001,0.002,0.0,0.0,0.0,0.0
8,7,3,0,1,6,2,0,5,3,0,0,1,1,0,0,0,0,0.00067,0.002,0.00033,0.0,0.0,0.0
9,7,3,0,1,6,2,0,4,3,0,0,1,2,0,0,0,0,0.00067,0.002,0.00033,0.0,0.0,0.0
10,8,3,0,2,6,1,0,3,3,0,0,2,3,0,0,0,0,0.00033,0.002,0.00067,0.0,0.0,0.0
11,8,3,0,2,6,1,0,3,3,0,0,2,3,0,0,0,0,0.00033,0.002,0.00067,0.0,0.0,0.0
12,11,3,0,5,6,0,0,2,3,0,0,4,4,0,0,0,1,0.0,0.002,0.00167,0.0,0.0,0.0
13,12,3,0,5,7,0,0,2,3,0,0,4,5,0,0,0,1,0.0,0.00233,0.00167,0.0,0.0,0.0
14,12,3,0,5,7,0,0,2,3,0,0,4,5,0,0,0,1,0.0,0.00233,0.00167,0.0,0.0,0.0
15,13,3,0,5,8,0,0,2,3,0,0,4,6,0,0,0,1,0.0,0.00267,0.00167,0.0,0.0,0.0
16,13,3,0,5,8,0,0,2,3,0,0,4,6,0,0,0,1,0.0,0.00267,0.00167,0.0,0.0,0.0
17,13,3,0,5,8,0,1,2,3,0,0,4,6,0,1,0,1,0.0,0.00267,0.00167,0.0,0.0,0.0
18,15,4,0,5,10,1,1,4,3,0,0,4,6,1,1,0,1,0.00033,0.00333,0.00167,0.0,0.0,0.0
19,15,4,0,7,8,1,1,4,3,0,0,4,4,1,1,0,3,0.00033,0.00267,0.00233,0.0,0.0,0.0
20,16,4,0,9,7,1,1,5,3,0,0,4,2,1,1,0,5,0.00033,0.00233,0.003,0.0,0.0,0.0
21,16,4,0,11,5,0,0,4,3,0,0,5,1,1,0,0,6,0.0,0.00167,0.00367,0.0,0.0,0.0
22,17,4,0,11,6,0,0,5,3,0,0,5,1,1,0,0,6,0.0,0.002,0.00367,0.0,0.0,0.0
23,18,4,0,13,5,0,0,5,3,0,0,6,0,1,0,0,7,0.0,0.00167,0.00433,0.0,0.0,0.0
24,19,4,0,13,6,0,0,6,3,0,0,6,0,1,0,0,7,0.0,0.002,0.00433,0.0,0.0,0.0
25,19,4,0,13,6,0,0,6,3,0,0,6,0,1,0,0,7,0.0,0.002,0.00433,0.0,0.0,0.0
26,20,5,0,13,7,1,0,7,4,0,0,6,0,1,0,0,7,0.00033,0.00233,0.00433,0.0,0.0,0.0
27,21,5,0,14,7,1,0,7,4,0,0,7,0,1,0,0,7,0.00033,0.00233,0.00467,0.0,0.0,0.0
28,23,5,0,14,9,1,0,9,4,0,0,7,0,1,0,0,7,0.00033,0.003,0.00467,0.0,0.0,0.0
29,25,5,0,14,11,1,0,11,4,0,0,7,0,1,0,0,7,0.00033,0.00367,0.00467,0.0,0.0,0.0
30,27,5,0,14,13,1,0,13,4,0,0,7,0,1,0,0,7,0.00033,0.00433,0.00467,0.0,0.0,0.0
31,30,5,0,15,15,1,0,15,4,0,0,8,0,1,0,0,7,0.00033,0.005,0.005,0.0,0.0,0.0
32,31,6,0,17,14,1,0,14,5,0,0,10,0,1,0,0,7,0.00033,0.00467,0.00567,0.0,0.0,0.0
33,34,6,0,17,17,1,1,17,5,1,0,10,0,1,0,0,7,0.00033,0.00567,0.00567,0.0,0.0,0.0
34,37,9,0,19,18,4,1,17,8,1,0,12,1,1,0,0,7,0.00133,0.006,0.00633,0.0,0.0,0.0
35,37,9,0,21,16,2,2,15,8,2,0,14,1,1,0,0,7,0.00067,0.00533,0.007,0.0,0.0,0.0
36,37,10,0,21,16,3,2,14,9,2,0,14,2,1,0,0,7,0.001,0.00533,0.007,0.0,0.0,0.0
37,37,10,0,23,14,2,2,13,9,2,0,15,1,1,0,0,8,0.00067,0.00467,0.00767,0.0,0.0,0.0
38,41,10,0,23,18,2,2,17,9,2,0,15,1,1,0,0,8,0.00067,0.006,0.00767,0.0,0.0,0.0
39,46,10,0,25,21,1,1,20,9,1,0,17,1,1,0,0,8,0.00033,0.007,0.00833,0.0,0.0,0.0
40,49,10,0,28,21,1,1,20,9,1,0,20,1,1,0,0,8,0.00033,0.007,0.00933,0.0,0.0,0.0
41,56,10,0,31,25,1,1,24,9,1,0,23,1,1,0,0,8,0.00033,0.00833,0.01033,0.0,0.0,0.0
42,59,11,0,35,24,0,1,24,10,1,0,26,0,1,0,0,9,0.0,0.008,0.01167,0.0,0.0,0.0
43,60,12,0,36,24,1,1,24,11,1,0,27,0,1,0,0,9,0.00033,0.008,0.012,0.0,0.0,0.0
44,67,12,0,38,29,1,1,29,11,1,0,29,0,1,0,0,9,0.00033,0.00967,0.01267,0.0,0.0,0.0
45,72,12,0,39,33,1,1,33,11,1,0,30,0,1,0,0,9,0.00033,0.011,0.013,0.0,0.0,0.0
46,76,13,0,39,37,2,1,37,12,1,0,30,0,1,0,0,9,0.00067,0.01233,0.013,0.0,0.0,0.0
47,81,13,1,42,38,1,1,36,12,1,1,33,2,1,0,0,9,0.00033,0.01267,0.014,0.01235,0.0,0.0
48,82,14,1,44,37,2,1,33,13,1,1,34,4,1,0,0,10,0.00067,0.01234,0.01467,0.0122,0.0,0.0
49,86,15,1,45,40,3,1,34,14,1,1,35,6,1,0,0,10,0.001,0.01334,0.01501,0.01163,0.0,0.0
50,93,16,1,47,45,4,2,37,14,2,1,37,8,2,0,0,10,0.00133,0.01501,0.01567,0.01075,0.0,0.0
51,98,17,1,50,47,5,2,39,15,2,1,40,8,2,0,0,10,0.00167,0.01567,0.01667,0.0102,0.0,0.0
52,103,18,1,55,47,5,4,42,15,4,1,41,5,3,0,0,14,0.00167,0.01567,0.01834,0.00971,0.0,0.0
53,108,20,1,59,48,7,5,43,17,5,1,45,5,3,0,0,14,0.00233,0.01601,0.01967,0.00926,0.0,0.0
54,115,21,1,66,48,6,4,44,18,4,1,50,4,3,0,0,16,0.002,0.01601,0.02201,0.0087,0.0,0.0
55,118,22,1,69,48,5,4,44,19,4,1,53,4,3,0,0,16,0.00167,0.01601,0.02301,0.00847,0.0,0.0
