Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0.001,0.0
2,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0.001,0.0
3,8,1,0,0,8,1,8,1,1,0,0,0,0,0,0,0,0.0016,0.0
4,11,4,0,0,11,1,11,4,1,0,0,0,0,0,0,0,0.0022,0.0
5,12,4,0,0,12,1,12,4,1,0,0,0,0,0,0,0,0.0024,0.0
6,12,4,0,0,12,1,12,4,1,0,0,0,0,0,0,0,0.0024,0.0
7,13,4,0,0,13,1,13,4,1,0,0,0,0,0,0,0,0.0026,0.0
8,13,4,0,1,12,1,12,4,1,0,1,0,0,0,0,0,0.0024,0.0
9,14,5,1,1,12,1,12,5,1,1,1,0,0,0,0,0,0.0024,0.07143
10,17,5,1,3,13,2,13,5,2,1,3,0,0,0,0,0,0.0026,0.05882
11,21,7,1,4,16,3,16,7,3,1,4,0,0,0,0,0,0.0032,0.04762
12,25,9,1,4,20,3,20,9,3,1,4,0,0,0,0,0,0.004,0.04
13,32,11,1,6,25,3,25,11,3,1,6,0,0,0,0,0,0.005,0.03125
14,35,11,1,6,28,3,28,11,3,1,6,0,0,0,0,0,0.0056,0.02857
15,37,11,1,8,28,2,26,11,2,1,8,2,0,0,0,0,0.0056,0.02703
16,43,12,2,8,33,2,29,12,1,2,8,4,0,1,0,0,0.0066,0.04651
17,49,14,2,10,37,1,32,12,0,2,10,5,2,1,0,0,0.0074,0.04082
18,52,16,2,12,38,2,33,14,1,2,12,5,2,1,0,0,0.0076,0.03846
19,58,20,2,13,43,2,34,18,1,2,13,9,2,1,0,0,0.0086,0.03448
20,65,22,2,17,46,4,35,20,3,2,17,11,2,1,0,0,0.0092,0.03077
21,71,30,2,22,47,3,37,27,3,2,21,10,3,0,0,1,0.0094,0.02817
22,81,32,2,25,54,5,46,29,5,2,21,8,3,0,0,4,0.0108,0.02469
23,92,35,2,27,63,6,55,32,6,2,22,8,3,0,0,5,0.0126,0.02174
24,102,38,2,31,69,7,60,35,6,2,24,9,3,1,0,7,0.0138,0.01961
25,108,44,2,37,69,6,57,39,5,2,30,12,5,1,0,7,0.0138,0.01852
26,121,46,2,41,78,5,64,41,4,2,33,14,5,1,0,8,0.0156,0.01653
27,127,52,2,50,75,4,60,46,3,2,40,15,6,1,0,10,0.015,0.01575
