Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.001,0.0
5,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.001,0.0
6,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0.00133,0.0
7,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0.00167,0.0
8,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0.002,0.0
9,11,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0.00367,0.0
10,16,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0.00533,0.0
11,18,1,0,0,18,0,17,1,0,0,0,1,0,0,0,0,0.006,0.0
12,21,2,0,0,21,0,19,2,0,0,0,2,0,0,0,0,0.007,0.0
13,31,3,0,1,30,2,26,3,2,0,1,4,0,0,0,0,0.01,0.0
14,53,5,0,1,52,2,43,5,2,0,1,9,0,0,0,0,0.01733,0.0
15,68,6,0,3,65,2,54,6,2,0,3,11,0,0,0,0,0.02167,0.0
16,88,8,0,4,84,3,68,8,2,0,4,16,0,1,0,0,0.028,0.0
17,124,9,1,6,117,3,92,8,2,1,6,25,1,1,0,0,0.039,0.00806
18,158,14,1,9,148,4,113,13,3,1,8,35,1,1,0,1,0.04933,0.00633
19,182,24,1,12,169,7,125,21,5,1,9,44,3,2,0,3,0.05633,0.00549
20,208,34,1,17,190,10,145,28,8,1,12,45,6,2,0,5,0.06333,0.00481
21,237,51,1,22,214,11,159,41,8,1,17,55,10,3,0,5,0.07133,0.00422
22,275,58,1,31,243,17,181,47,11,1,23,62,11,6,0,8,0.081,0.00364
23,323,74,1,40,282,22,210,58,13,1,32,72,16,9,0,8,0.094,0.0031
24,368,91,1,55,312,28,235,71,16,1,42,77,20,12,0,13,0.104,0.00272
25,424,111,1,70,353,32,256,86,19,1,52,97,25,13,0,18,0.11767,0.00236
26,477,134,1,88,388,41,278,103,24,1,64,110,31,17,0,24,0.12933,0.0021
27,551,165,1,105,445,53,317,125,36,1,75,128,40,17,0,30,0.14833,0.00181
28,636,196,3,126,507,53,358,150,37,1,91,149,46,16,2,35,0.169,0.00472
29,710,224,3,150,557,57,383,166,41,1,108,174,58,16,2,42,0.18567,0.00423
30,816,254,4,180,632,59,423,185,39,2,132,209,69,20,2,48,0.21067,0.0049
31,907,290,4,224,679,64,446,211,44,2,165,233,79,20,2,59,0.22633,0.00441
32,998,325,5,269,724,67,467,234,46,2,195,257,91,21,3,74,0.24133,0.00501
33,1100,364,5,297,798,75,503,262,51,2,211,295,102,24,3,86,0.266,0.00455
34,1204,411,5,334,865,83,545,293,56,2,238,320,118,27,3,96,0.28833,0.00415
35,1320,463,6,379,935,92,568,327,57,3,271,367,136,35,3,108,0.31167,0.00455
36,1424,526,7,442,975,88,572,360,56,4,313,403,166,32,3,129,0.325,0.00492
37,1523,592,7,515,1001,88,585,401,53,4,356,416,191,35,3,159,0.33367,0.0046
38,1628,652,7,579,1042,98,593,435,63,4,396,449,217,35,3,183,0.34733,0.0043
39,1735,708,7,657,1071,97,596,465,62,4,439,475,243,35,3,218,0.357,0.00403
40,1817,770,9,737,1071,103,594,500,63,4,485,477,270,40,5,252,0.357,0.00495
41,1896,832,11,831,1054,116,573,534,71,6,544,481,298,45,5,287,0.35133,0.0058
42,1980,885,11,940,1029,112,548,566,65,6,604,481,319,47,5,336,0.343,0.00556
43,2059,930,11,1028,1020,110,537,589,61,6,651,483,341,49,5,377,0.34,0.00534
44,2150,975,12,1133,1005,107,533,614,54,6,710,472,361,53,6,423,0.335,0.00558
45,2213,1034,12,1235,966,98,496,647,47,6,771,470,387,51,6,464,0.322,0.00542
46,2269,1083,15,1331,923,94,472,672,45,9,822,451,411,49,6,509,0.30767,0.00661
