Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.001,0.0,0.0,0,0
2,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.001,0.0,0.0,0,0
3,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0014,0.0,0.0,0,0
4,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0014,0.0,0.0,0,0
5,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0018,0.0,0.0,0,0
6,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0.0,0.0022,0.0,0.0,0,0
7,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0.0,0.0028,0.0,0.0,0,0
8,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0.0,0.0028,0.0,0.0,0,0
9,19,0,0,1,18,0,1,13,0,1,0,1,5,0,0,0,0,0.0,0.0036,0.0002,0.0,0,0
10,28,2,0,2,26,2,1,19,2,1,0,2,7,0,0,0,0,0.0004,0.0052,0.0004,0.0,0,0
11,35,2,0,4,31,2,1,24,2,1,0,4,7,0,0,0,0,0.0004,0.0062,0.0008,0.0,0,0
12,40,4,0,5,35,3,1,27,3,1,0,5,8,1,0,0,0,0.0006,0.007,0.001,0.0,0,0
13,47,4,0,6,41,3,2,30,3,2,0,6,11,1,0,0,0,0.0006,0.0082,0.0012,0.0,0,0
14,54,7,0,8,46,5,2,34,4,2,0,7,12,3,0,0,1,0.001,0.0092,0.0016,0.0,0,0
15,61,8,0,11,50,5,2,35,4,2,0,10,15,4,0,0,1,0.001,0.01,0.0022,0.0,0,0
16,68,9,0,12,56,6,2,37,5,2,0,11,19,4,0,0,1,0.0012,0.0112,0.0024,0.0,0,0
17,76,9,0,14,62,5,4,40,5,4,0,12,22,4,0,0,2,0.001,0.0124,0.0028,0.0,0,0
18,84,11,0,17,67,5,5,42,7,5,0,14,25,4,0,0,3,0.001,0.0134,0.0034,0.0,0,0
19,97,15,0,21,76,7,5,51,9,4,0,16,25,6,1,0,5,0.0014,0.0152,0.0042,0.0,0,0
20,111,17,0,25,86,8,5,60,10,4,0,19,26,7,1,0,6,0.0016,0.0172,0.005,0.0,0,0
21,122,19,0,30,92,10,6,64,12,5,0,23,28,7,1,0,7,0.002,0.0184,0.006,0.0,0,0
22,134,22,0,39,95,10,5,64,14,4,0,29,31,8,1,0,10,0.002,0.019,0.0078,0.0,0,0
23,149,22,0,45,104,7,4,69,14,3,0,33,35,8,1,0,12,0.0014,0.0208,0.009,0.0,0,0
24,168,23,0,54,114,7,6,68,15,4,0,39,46,8,2,0,15,0.0014,0.0228,0.0108,0.0,0,0
25,189,26,0,58,131,7,6,82,17,4,0,41,49,9,2,0,17,0.0014,0.0262,0.0116,0.0,0,0
26,205,28,0,67,138,4,6,87,19,4,0,47,51,9,2,0,20,0.0008,0.0276,0.0134,0.0,0,0
27,226,34,0,78,148,8,8,91,22,5,0,55,57,12,3,0,23,0.0016,0.0296,0.0156,0.0,0,0
28,250,36,0,85,165,10,10,103,23,6,0,59,62,13,4,0,26,0.002,0.033,0.017,0.0,0,0
29,275,40,0,92,183,12,17,111,25,10,0,63,72,15,7,0,29,0.0024,0.0366,0.0184,0.0,0,0
30,307,49,1,99,207,20,23,128,31,16,1,67,79,18,7,0,32,0.004,0.04141,0.0198,0.00326,0,0
31,337,57,1,112,224,26,26,141,39,18,1,74,83,18,8,0,38,0.0052,0.04481,0.0224,0.00297,0,0
32,369,64,1,129,239,29,27,150,43,16,1,84,89,21,11,0,45,0.0058,0.04781,0.02581,0.00271,0,0
33,408,69,1,142,265,28,26,173,43,16,1,93,92,26,10,0,49,0.0056,0.05301,0.02841,0.00245,0,0
34,450,79,1,155,294,35,26,189,51,18,1,100,105,28,8,0,55,0.007,0.05881,0.03101,0.00222,0,0
35,490,88,1,175,314,37,25,206,59,17,1,112,108,29,8,0,63,0.0074,0.06281,0.03501,0.00204,0,0
36,533,93,1,199,333,35,27,222,63,18,1,125,111,30,9,0,74,0.007,0.06661,0.03981,0.00188,0,0
37,574,108,1,219,354,45,30,234,72,22,1,136,120,36,8,0,83,0.009,0.07081,0.04381,0.00174,0,0
38,619,117,1,242,376,48,35,254,77,24,1,150,122,40,11,0,92,0.0096,0.07522,0.04841,0.00162,0,0
39,659,132,1,258,400,55,36,268,85,26,1,160,132,47,10,0,98,0.011,0.08002,0.05161,0.00152,0,0
40,716,147,2,280,434,62,35,289,98,26,2,176,145,49,9,0,104,0.0124,0.08683,0.05602,0.00279,0,0
41,778,156,2,313,463,58,36,306,105,26,2,198,157,51,10,0,115,0.0116,0.09264,0.06263,0.00257,0,0
42,827,172,2,348,477,60,34,318,114,24,2,220,159,58,10,0,128,0.012,0.09544,0.06963,0.00242,0,0
43,877,180,2,383,492,58,34,332,118,24,2,245,160,62,10,0,138,0.0116,0.09844,0.07663,0.00228,0,0
44,945,195,2,423,520,60,33,350,130,23,2,268,170,65,10,0,155,0.012,0.10404,0.08463,0.00212,0,0
45,999,204,2,462,535,58,36,361,135,22,2,295,174,69,14,0,167,0.0116,0.10704,0.09244,0.002,0,0
46,1072,217,2,498,572,58,36,389,141,19,2,322,183,76,17,0,176,0.0116,0.11445,0.09964,0.00187,0,0
47,1157,230,2,553,602,57,31,407,148,16,2,357,195,82,15,0,196,0.0114,0.12045,0.11064,0.00173,0,0
48,1218,237,3,590,625,56,40,417,153,25,3,381,208,84,15,0,209,0.01121,0.12508,0.11807,0.00246,0,0
49,1287,258,3,638,646,57,41,435,168,33,3,402,211,90,8,0,236,0.01141,0.12928,0.12768,0.00233,0,0
50,1358,282,3,685,670,69,41,458,187,33,3,434,212,95,8,0,251,0.01381,0.13408,0.13708,0.00221,0,0
51,1427,297,3,740,684,66,41,466,197,33,3,470,218,100,8,0,270,0.01321,0.13688,0.14809,0.0021,0,0
52,1492,311,3,797,692,64,50,473,207,37,3,509,219,104,13,0,288,0.01281,0.13848,0.1595,0.00201,0,0
53,1565,334,3,849,713,78,52,491,221,37,3,545,222,113,15,0,304,0.01561,0.14269,0.1699,0.00192,0,0
54,1640,352,3,910,727,79,56,497,234,42,3,586,230,118,14,0,324,0.01581,0.14549,0.18211,0.00183,0,0
55,1726,373,3,966,757,91,58,511,252,43,3,623,246,121,15,0,343,0.01821,0.15149,0.19332,0.00174,0,0
56,1802,384,3,1027,772,82,55,507,258,37,3,664,265,126,18,0,363,0.01641,0.15449,0.20552,0.00166,0,0
57,1886,403,3,1092,791,82,52,493,268,34,3,713,298,135,18,0,379,0.01641,0.15829,0.21853,0.00159,0,0
58,1962,422,5,1170,787,83,56,479,282,36,5,766,308,140,20,0,404,0.01662,0.15756,0.23423,0.00255,0,0
59,2053,450,6,1241,806,93,65,493,300,43,6,810,313,150,22,0,431,0.01862,0.16139,0.2485,0.00292,0,0
60,2125,475,8,1297,820,99,70,488,317,45,8,842,332,158,25,0,455,0.01983,0.16426,0.25982,0.00376,0,0
61,2207,495,8,1358,841,100,79,499,329,50,8,880,342,166,29,0,478,0.02003,0.16847,0.27204,0.00362,0,0
62,2276,524,9,1423,844,112,87,499,348,58,8,920,345,176,29,1,503,0.02244,0.1691,0.28511,0.00395,0,0
63,2347,550,9,1498,840,116,85,485,366,56,8,971,355,184,29,1,527,0.02324,0.1683,0.30014,0.00383,0,0
64,2413,571,10,1578,825,111,83,477,378,56,8,1019,348,193,27,2,559,0.02224,0.16533,0.31623,0.00414,0,0
65,2485,597,12,1658,815,108,75,475,395,45,10,1069,340,202,30,2,589,0.02165,0.16339,0.3324,0.00483,0,0
66,2563,616,12,1736,815,107,75,474,405,42,10,1120,341,211,33,2,616,0.02145,0.16339,0.34804,0.00468,0,0
67,2655,638,13,1818,824,100,63,472,414,33,11,1173,352,224,30,2,645,0.02005,0.16523,0.36455,0.0049,0,0
68,2724,652,14,1902,808,91,63,452,419,31,12,1223,356,233,32,2,679,0.01825,0.16205,0.38147,0.00514,0,0
69,2793,672,15,1974,804,85,58,444,429,28,13,1259,360,243,30,2,715,0.01705,0.16128,0.39599,0.00537,0,0
70,2850,693,16,2062,772,81,54,410,442,25,13,1316,362,251,29,3,746,0.01625,0.1549,0.41372,0.00561,0,0
71,2916,711,16,2142,758,80,60,400,451,29,13,1357,358,260,31,3,785,0.01605,0.15209,0.42978,0.00549,0,0
72,2974,735,17,2212,745,79,59,379,459,31,13,1399,366,276,28,4,813,0.01585,0.14951,0.44391,0.00572,0,0
73,3025,756,17,2284,724,80,59,366,472,33,13,1436,358,284,26,4,848,0.01605,0.14529,0.45836,0.00562,0,0
74,3075,778,18,2363,694,82,54,355,484,34,13,1475,339,294,20,5,888,0.01646,0.1393,0.47431,0.00585,0,0
75,3118,797,18,2431,669,84,56,330,493,36,13,1513,339,304,20,5,918,0.01686,0.13428,0.48796,0.00577,0,0
76,3174,815,18,2518,638,81,50,303,499,30,13,1564,335,316,20,5,954,0.01626,0.12806,0.50542,0.00567,0,0
77,3221,829,18,2593,610,69,44,280,506,22,13,1609,330,323,22,5,984,0.01385,0.12244,0.52047,0.00559,0,0
78,3257,845,18,2661,578,67,48,270,509,25,13,1639,308,336,23,5,1022,0.01345,0.11602,0.53412,0.00553,0,0
79,3296,866,18,2711,567,76,54,262,520,28,13,1668,305,346,26,5,1043,0.01525,0.11381,0.54416,0.00546,0,0
80,3331,887,18,2780,533,76,49,237,532,27,13,1700,296,355,22,5,1080,0.01525,0.10699,0.55801,0.0054,0,0
81,3360,898,18,2843,499,72,45,223,540,26,13,1725,276,358,19,5,1118,0.01445,0.10016,0.57065,0.00536,0,0
82,3390,910,19,2904,467,64,39,220,544,23,14,1746,247,366,16,5,1158,0.01285,0.09376,0.58302,0.0056,0,0
83,3414,923,20,2958,436,56,35,193,550,17,15,1779,243,373,18,5,1179,0.01124,0.08755,0.59398,0.00586,0,0
84,3448,936,20,3019,409,53,29,177,553,14,15,1805,232,383,15,5,1214,0.01064,0.08213,0.60622,0.0058,0,0
85,3466,951,21,3069,376,56,25,165,560,12,15,1828,211,391,13,6,1241,0.01125,0.07552,0.61639,0.00606,0,0
86,3490,959,21,3114,355,53,24,155,565,13,15,1848,200,394,11,6,1266,0.01064,0.0713,0.62543,0.00602,0,0
87,3514,969,21,3158,335,50,20,146,573,10,15,1866,189,396,10,6,1292,0.01004,0.06728,0.63426,0.00598,0,0
88,3530,975,22,3194,314,42,24,130,574,12,16,1888,184,401,12,6,1306,0.00844,0.06308,0.64162,0.00623,0,0
89,3544,983,23,3238,283,40,22,115,580,11,17,1906,168,403,11,6,1332,0.00804,0.05686,0.65059,0.00649,0,0
90,3566,988,23,3283,260,34,22,102,584,11,17,1925,158,404,11,6,1358,0.00683,0.05224,0.65963,0.00645,0,0
91,3579,995,23,3308,248,37,23,97,587,10,17,1933,151,408,13,6,1375,0.00743,0.04983,0.66466,0.00643,0,0
92,3600,1000,23,3341,236,33,21,92,587,8,17,1945,144,413,13,6,1396,0.00663,0.04742,0.67129,0.00639,0,0
93,3612,1003,25,3368,219,27,16,86,588,5,18,1956,133,415,11,7,1412,0.00543,0.04402,0.67698,0.00692,0,0
94,3628,1012,25,3400,203,24,11,85,593,3,18,1966,118,419,8,7,1434,0.00482,0.0408,0.68342,0.00689,0,0
95,3640,1018,25,3418,197,25,12,79,595,6,18,1975,118,423,6,7,1443,0.00503,0.0396,0.68704,0.00687,0,0
96,3657,1023,25,3441,191,26,15,77,599,8,18,1980,114,424,7,7,1461,0.00523,0.03839,0.69166,0.00684,0,0
97,3664,1029,25,3467,172,27,15,69,602,8,18,1993,103,427,7,7,1474,0.00543,0.03457,0.69688,0.00682,0,0
98,3668,1030,25,3488,155,25,17,62,603,8,18,2001,93,427,9,7,1487,0.00503,0.03116,0.70111,0.00682,0,0
99,3672,1036,25,3512,135,24,18,56,606,10,18,2011,79,430,8,7,1501,0.00482,0.02714,0.70593,0.00681,0,0
100,3677,1041,26,3533,118,19,17,53,608,9,18,2019,65,433,8,8,1514,0.00382,0.02372,0.71029,0.00707,0,0
101,3680,1046,26,3549,105,18,16,42,608,8,18,2030,63,438,8,8,1519,0.00362,0.02111,0.71351,0.00707,0,0
102,3688,1050,26,3564,98,19,14,36,611,7,18,2036,62,439,7,8,1528,0.00382,0.0197,0.71653,0.00705,0,0
103,3695,1053,28,3574,93,17,12,36,612,6,19,2039,57,441,6,9,1535,0.00342,0.0187,0.71883,0.00758,0,0
