Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
5,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
6,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
7,3,1,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0.001,0.0
8,4,1,0,1,3,0,3,1,0,0,1,0,0,0,0,0,0.001,0.0
9,6,1,0,1,5,0,5,1,0,0,1,0,0,0,0,0,0.00167,0.0
10,6,1,0,1,5,0,5,1,0,0,1,0,0,0,0,0,0.00167,0.0
11,9,1,0,1,8,0,8,1,0,0,1,0,0,0,0,0,0.00267,0.0
12,16,1,0,2,14,0,14,1,0,0,2,0,0,0,0,0,0.00467,0.0
13,22,1,0,2,20,1,20,1,1,0,2,0,0,0,0,0,0.00667,0.0
14,31,2,0,3,28,1,28,2,1,0,3,0,0,0,0,0,0.00933,0.0
15,39,3,0,3,36,1,36,3,1,0,3,0,0,0,0,0,0.012,0.0
16,50,5,0,3,47,1,47,5,1,0,3,0,0,0,0,0,0.01567,0.0
17,64,9,0,4,60,2,60,9,2,0,4,0,0,0,0,0,0.02,0.0
18,81,13,0,7,74,2,68,13,2,0,7,6,0,0,0,0,0.02467,0.0
19,109,20,0,10,99,2,93,20,2,0,9,6,0,0,0,1,0.033,0.0
20,133,23,0,12,121,4,113,23,4,0,11,8,0,0,0,1,0.04033,0.0
21,167,27,0,15,152,6,138,27,6,0,14,14,0,0,0,1,0.05067,0.0
22,215,36,0,19,196,7,175,36,7,0,18,21,0,0,0,1,0.06533,0.0
23,276,47,1,24,251,7,223,47,7,1,23,28,0,0,0,1,0.08367,0.00362
24,356,62,1,29,326,15,286,61,13,1,27,40,1,2,0,2,0.10867,0.00281
25,466,86,1,41,424,18,367,79,16,1,37,57,7,2,0,4,0.14133,0.00215
26,572,119,2,52,518,23,435,108,20,2,47,83,11,3,0,5,0.17267,0.0035
27,690,149,2,69,619,32,508,133,30,2,59,111,16,2,0,10,0.20633,0.0029
28,741,182,2,85,654,44,523,162,36,2,72,131,20,8,0,13,0.218,0.0027
29,789,220,2,102,685,53,540,187,45,2,85,145,33,8,0,17,0.22833,0.00253
30,849,261,2,133,714,71,556,220,61,2,110,158,41,10,0,23,0.238,0.00236
31,916,304,2,164,750,82,572,252,66,2,137,178,52,16,0,27,0.25,0.00218
32,982,348,2,210,770,92,582,284,71,2,174,188,64,21,0,36,0.25667,0.00204
33,1031,394,3,266,762,94,572,316,71,3,217,190,78,23,0,49,0.254,0.00291
34,1104,435,4,330,770,92,560,350,69,4,266,210,85,23,0,64,0.25667,0.00362
35,1166,476,4,400,762,95,547,380,66,4,316,215,96,29,0,84,0.254,0.00343
36,1241,518,5,465,771,97,541,409,70,4,368,230,109,27,1,97,0.257,0.00403
37,1293,563,7,538,748,86,511,443,62,6,421,237,120,24,1,117,0.24933,0.00541
38,1340,595,8,611,721,85,483,467,60,7,475,238,128,25,1,136,0.24033,0.00597
39,1392,639,8,683,701,84,467,495,58,7,526,234,144,26,1,157,0.23367,0.00575
40,1442,685,9,740,693,81,451,529,57,8,567,242,156,24,1,173,0.231,0.00624
41,1495,723,11,804,680,77,429,554,50,9,614,251,169,27,2,190,0.22667,0.00736
42,1556,758,11,886,659,67,395,573,41,9,667,264,185,26,2,219,0.21967,0.00707
43,1612,783,12,947,653,61,389,586,40,9,705,264,197,21,3,242,0.21767,0.00744
44,1658,805,12,1010,636,63,370,597,40,9,746,266,208,23,3,264,0.212,0.00724
45,1699,843,12,1081,606,57,352,623,37,9,785,254,220,20,3,296,0.202,0.00706
46,1741,872,13,1146,582,62,316,640,39,10,832,266,232,23,3,314,0.194,0.00747
47,1775,910,13,1193,569,63,300,658,41,10,865,269,252,22,3,328,0.18967,0.00732
48,1811,942,13,1259,539,65,278,676,40,10,901,261,266,25,3,358,0.17967,0.00718
49,1845,975,15,1322,508,68,249,689,41,11,941,259,286,27,4,381,0.16933,0.00813
50,1877,1012,15,1371,491,63,237,705,36,11,969,254,307,27,4,402,0.16367,0.00799
51,1908,1036,16,1422,470,59,218,716,31,12,996,252,320,28,4,426,0.15667,0.00839
52,1933,1059,17,1475,441,52,196,725,28,13,1024,245,334,24,4,451,0.147,0.00879
53,1962,1085,18,1529,415,43,177,734,20,13,1053,238,351,23,5,476,0.13833,0.00917
54,1992,1105,18,1573,401,45,161,742,16,13,1076,240,363,29,5,497,0.13367,0.00904
