Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0006,0.0,0.0,0,0
2,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0007,0.0,0.0,0,0
3,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0007,0.0,0.0,0,0
4,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0008,0.0,0.0,0,0
5,8,0,0,0,8,0,2,8,0,2,0,0,0,0,0,0,0,0.0,0.0008,0.0,0.0,0,0
6,10,2,0,0,10,2,2,10,2,2,0,0,0,0,0,0,0,0.0002,0.001,0.0,0.0,0,0
7,13,2,0,0,13,2,2,13,2,2,0,0,0,0,0,0,0,0.0002,0.0013,0.0,0.0,0,0
8,14,3,0,1,13,2,1,13,3,1,0,1,0,0,0,0,0,0.0002,0.0013,0.0001,0.0,0,0
9,16,3,0,3,13,1,0,13,3,0,0,3,0,0,0,0,0,0.0001,0.0013,0.0003,0.0,0,0
10,19,3,0,3,16,1,0,16,3,0,0,3,0,0,0,0,0,0.0001,0.0016,0.0003,0.0,0,0
11,19,3,0,3,16,1,1,16,3,1,0,3,0,0,0,0,0,0.0001,0.0016,0.0003,0.0,0,0
12,21,4,0,5,16,2,2,16,4,2,0,5,0,0,0,0,0,0.0002,0.0016,0.0005,0.0,0,0
13,23,5,0,7,16,3,2,16,5,2,0,7,0,0,0,0,0,0.0003,0.0016,0.0007,0.0,0,0
14,25,6,0,7,18,4,2,18,6,2,0,7,0,0,0,0,0,0.0004,0.0018,0.0007,0.0,0,0
15,27,6,0,8,19,4,2,19,6,2,0,8,0,0,0,0,0,0.0004,0.0019,0.0008,0.0,0,0
16,31,8,0,9,22,6,2,22,8,2,0,9,0,0,0,0,0,0.0006,0.0022,0.0009,0.0,0,0
17,42,9,1,11,30,4,1,30,9,1,1,11,0,0,0,0,0,0.0004,0.003,0.0011,0.02381,0,0
18,46,10,1,15,30,4,1,30,10,1,1,15,0,0,0,0,0,0.0004,0.003,0.0015,0.02174,0,0
19,54,10,1,16,37,4,1,37,10,1,1,16,0,0,0,0,0,0.0004,0.0037,0.0016,0.01852,0,0
20,61,10,1,18,42,2,2,42,10,2,1,18,0,0,0,0,0,0.0002,0.0042,0.0018,0.01639,0,0
21,64,12,1,18,45,4,2,45,12,2,1,18,0,0,0,0,0,0.0004,0.0045,0.0018,0.01562,0,0
22,72,13,1,19,52,5,3,52,13,3,1,19,0,0,0,0,0,0.0005,0.0052,0.0019,0.01389,0,0
23,85,14,1,19,65,6,3,64,14,3,1,19,1,0,0,0,0,0.0006,0.0065,0.0019,0.01176,0,0
24,95,14,1,26,68,3,5,67,14,5,1,26,1,0,0,0,0,0.0003,0.0068,0.0026,0.01053,0,0
25,108,16,2,29,77,4,4,76,16,4,2,29,1,0,0,0,0,0.0004,0.0077,0.0029,0.01852,0,0
26,118,19,2,31,85,7,5,84,19,5,2,31,1,0,0,0,0,0.0007,0.0085,0.0031,0.01695,0,0
27,135,20,2,32,101,8,6,98,20,6,2,32,3,0,0,0,0,0.0008,0.0101,0.0032,0.01481,0,0
28,151,22,2,38,111,7,6,106,22,6,2,38,5,0,0,0,0,0.0007,0.0111,0.0038,0.01325,0,0
29,163,24,3,45,115,8,6,111,24,6,3,44,4,0,0,0,1,0.0008,0.0115,0.0045,0.0184,0,0
30,179,27,3,54,122,11,7,118,27,7,3,52,4,0,0,0,2,0.0011,0.0122,0.0054,0.01676,0,0
31,192,29,3,57,132,13,10,128,29,10,3,55,4,0,0,0,2,0.0013,0.0132,0.0057,0.01562,0,0
32,211,35,3,68,140,15,10,135,35,10,3,66,5,0,0,0,2,0.0015,0.014,0.0068,0.01422,0,0
33,227,40,4,74,149,18,11,145,40,11,4,72,4,0,0,0,2,0.0018,0.01491,0.0074,0.01762,0,0
34,254,44,4,85,165,20,12,159,43,12,4,82,6,1,0,0,3,0.002,0.01651,0.0085,0.01575,0,0
35,280,48,4,99,177,20,13,169,47,13,4,96,8,1,0,0,3,0.002,0.01771,0.0099,0.01429,0,0
36,305,51,4,114,187,18,10,178,50,10,4,109,9,1,0,0,5,0.0018,0.01871,0.0114,0.01311,0,0
37,334,53,4,134,196,19,12,186,52,12,4,129,10,1,0,0,5,0.0019,0.01961,0.01341,0.01198,0,0
38,361,58,4,142,215,21,16,203,57,16,4,137,12,1,0,0,5,0.0021,0.02151,0.01421,0.01108,0,0
39,387,66,4,164,219,24,18,207,64,18,4,158,12,2,0,0,6,0.0024,0.02191,0.01641,0.01034,0,0
40,426,71,4,177,245,25,16,231,69,16,4,171,14,2,0,0,6,0.0025,0.02451,0.01771,0.00939,0,0
