Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.00067,0.0
2,3,2,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0.001,0.0
3,3,2,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0.001,0.0
4,4,2,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0.00133,0.0
5,4,2,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0.00133,0.0
6,4,2,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0.00133,0.0
7,4,3,0,0,4,0,4,3,0,0,0,0,0,0,0,0,0.00133,0.0
8,5,3,0,0,5,0,5,3,0,0,0,0,0,0,0,0,0.00167,0.0
9,7,4,0,0,7,0,7,4,0,0,0,0,0,0,0,0,0.00233,0.0
10,7,4,0,0,7,0,7,4,0,0,0,0,0,0,0,0,0.00233,0.0
11,7,6,0,2,5,0,5,6,0,0,2,0,0,0,0,0,0.00167,0.0
12,7,6,0,3,4,0,4,6,0,0,3,0,0,0,0,0,0.00133,0.0
13,8,7,0,3,5,0,5,7,0,0,3,0,0,0,0,0,0.00167,0.0
14,8,8,0,5,3,0,3,8,0,0,5,0,0,0,0,0,0.001,0.0
15,8,8,0,5,3,0,3,8,0,0,5,0,0,0,0,0,0.001,0.0
16,8,8,0,5,3,0,3,8,0,0,5,0,0,0,0,0,0.001,0.0
17,8,8,0,6,2,0,2,8,0,0,6,0,0,0,0,0,0.00067,0.0
18,9,8,0,6,3,0,1,8,0,0,6,2,0,0,0,0,0.001,0.0
19,9,8,0,6,3,1,1,8,1,0,6,2,0,0,0,0,0.001,0.0
20,10,8,0,6,4,1,2,8,1,0,6,2,0,0,0,0,0.00133,0.0
21,13,8,0,6,7,1,5,8,1,0,6,2,0,0,0,0,0.00233,0.0
22,14,9,0,6,8,1,6,9,1,0,6,2,0,0,0,0,0.00267,0.0
23,16,11,0,6,10,1,7,10,1,0,6,3,1,0,0,0,0.00333,0.0
24,20,11,0,7,13,0,9,10,0,0,7,4,1,0,0,0,0.00433,0.0
25,22,13,0,7,15,0,11,12,0,0,7,4,1,0,0,0,0.005,0.0
26,24,16,0,8,16,0,13,14,0,0,7,3,2,0,0,1,0.00533,0.0
27,25,18,0,9,16,0,13,15,0,0,8,3,3,0,0,1,0.00533,0.0
28,29,20,0,9,20,0,16,17,0,0,8,4,3,0,0,1,0.00667,0.0
29,30,22,0,9,21,1,16,19,1,0,8,5,3,0,0,1,0.007,0.0
30,33,24,0,10,23,2,19,21,2,0,8,4,3,0,0,2,0.00767,0.0
31,34,26,0,10,24,2,17,23,2,0,8,7,3,0,0,2,0.008,0.0
32,36,28,0,10,26,2,17,23,2,0,8,9,5,0,0,2,0.00867,0.0
33,39,29,1,12,26,4,17,23,3,1,9,9,6,1,0,3,0.00867,0.02564
34,42,32,1,16,25,4,11,26,3,1,13,14,6,1,0,3,0.00833,0.02381
35,49,33,1,17,31,4,16,26,3,1,14,15,7,1,0,3,0.01033,0.02041
36,55,36,1,19,35,4,19,27,3,1,15,16,9,1,0,4,0.01167,0.01818
37,63,38,1,22,40,4,22,28,3,1,16,18,10,1,0,6,0.01333,0.01587
38,68,40,1,23,44,4,24,28,3,1,17,20,12,1,0,6,0.01467,0.01471
39,73,47,1,25,47,3,23,33,2,1,19,24,14,1,0,6,0.01567,0.0137
40,82,52,2,28,52,1,28,36,1,2,20,24,16,0,0,8,0.01733,0.02439
41,93,61,2,32,59,1,37,43,1,2,20,22,18,0,0,12,0.01967,0.02151
42,99,64,2,34,63,2,37,45,2,2,22,26,19,0,0,12,0.021,0.0202
43,109,73,2,39,68,1,38,46,1,2,25,30,27,0,0,14,0.02267,0.01835
44,122,80,2,42,78,2,50,49,1,2,26,28,31,1,0,16,0.026,0.01639
45,137,84,2,47,88,3,57,52,1,2,30,31,32,2,0,17,0.02933,0.0146
46,146,94,2,50,94,4,57,58,1,2,31,37,36,3,0,19,0.03133,0.0137
47,160,98,2,56,102,3,62,62,1,2,34,40,36,2,0,22,0.034,0.0125
48,176,112,2,60,114,4,71,71,1,2,36,43,41,3,0,24,0.038,0.01136
49,186,119,2,66,118,4,74,74,2,2,40,44,45,2,0,26,0.03933,0.01075
50,194,131,2,76,116,6,74,83,4,2,45,42,48,2,0,31,0.03867,0.01031
51,209,142,2,86,121,8,74,88,3,2,50,47,54,5,0,36,0.04033,0.00957
52,220,155,3,91,126,9,77,97,5,2,53,49,58,4,1,38,0.042,0.01364
53,225,162,3,96,126,8,79,99,4,2,55,47,63,4,1,41,0.042,0.01333
54,239,174,3,104,132,10,86,107,6,2,60,46,67,4,1,44,0.044,0.01255
55,251,181,3,115,133,10,84,111,6,2,68,49,70,4,1,47,0.04433,0.01195
56,260,190,3,130,127,10,76,118,6,2,78,51,72,4,1,52,0.04233,0.01154
57,270,200,3,151,116,8,73,124,5,2,88,43,76,3,1,63,0.03867,0.01111
58,280,214,3,166,111,8,69,135,5,2,98,42,79,3,1,68,0.037,0.01071
59,288,222,3,175,110,8,69,138,4,2,103,41,84,4,1,72,0.03667,0.01042
60,300,232,3,188,109,7,72,146,4,2,108,37,86,3,1,80,0.03633,0.01
61,307,242,3,197,107,8,71,152,5,2,112,36,90,3,1,85,0.03567,0.00977
62,314,252,3,203,108,8,71,161,6,2,116,37,91,2,1,87,0.036,0.00955
63,322,263,4,218,100,7,67,170,5,3,125,33,93,2,1,93,0.03333,0.01242
64,328,269,4,229,95,7,65,173,6,3,132,30,96,1,1,97,0.03167,0.0122
65,331,276,5,235,91,7,62,179,7,3,137,29,97,0,2,98,0.03033,0.01511
66,343,284,5,245,93,8,66,184,7,3,144,27,100,1,2,101,0.031,0.01458
67,348,292,5,252,91,8,65,188,7,3,147,26,104,1,2,105,0.03033,0.01437
68,353,297,5,262,86,5,60,191,4,3,155,26,106,1,2,107,0.02867,0.01416
69,353,304,6,269,78,6,54,196,5,4,158,24,108,1,2,111,0.026,0.017
70,362,309,6,279,77,4,51,200,4,4,167,26,109,0,2,112,0.02567,0.01657
71,367,317,6,289,72,5,50,205,5,4,172,22,112,0,2,117,0.024,0.01635
72,373,324,7,296,70,6,49,209,5,5,177,21,115,1,2,119,0.02333,0.01877
73,381,325,8,302,71,7,52,210,6,6,180,19,115,1,2,122,0.02367,0.021
74,389,329,8,307,74,6,51,213,5,6,183,23,116,1,2,124,0.02467,0.02057
75,396,332,8,314,74,8,50,216,7,6,189,24,116,1,2,125,0.02467,0.0202
76,404,340,8,324,72,8,51,223,7,6,194,21,117,1,2,130,0.024,0.0198
77,412,342,9,332,71,8,47,224,7,7,200,24,118,1,2,132,0.02367,0.02184
78,417,353,10,338,69,6,44,231,5,7,205,25,122,1,3,133,0.023,0.02398
79,420,362,10,340,70,7,44,235,6,7,205,26,127,1,3,135,0.02333,0.02381
80,426,362,10,347,69,10,46,235,7,7,209,23,127,3,3,138,0.023,0.02347
81,433,367,10,353,70,11,43,237,7,7,213,27,130,4,3,140,0.02333,0.02309
82,439,372,11,356,72,11,42,239,6,8,216,30,133,5,3,140,0.024,0.02506
83,445,377,11,364,70,11,40,242,5,8,222,30,135,6,3,142,0.02333,0.02472
84,451,380,11,373,67,9,36,243,3,8,227,31,137,6,3,146,0.02233,0.02439
85,455,387,11,376,68,10,38,246,3,8,229,30,141,7,3,147,0.02267,0.02418
86,460,395,14,382,64,7,34,251,1,10,234,30,144,6,4,148,0.02133,0.03043
87,465,396,15,385,65,8,32,252,2,10,236,33,144,6,5,149,0.02167,0.03226
88,471,406,15,392,64,8,30,258,2,10,241,34,148,6,5,151,0.02133,0.03185
89,475,410,16,401,58,4,26,260,1,10,246,32,150,3,6,155,0.01933,0.03368
90,480,412,16,409,55,4,28,261,1,10,247,27,151,3,6,162,0.01833,0.03333
91,492,416,16,412,64,3,31,263,1,10,249,33,153,2,6,163,0.02133,0.03252
92,499,422,17,416,66,2,29,268,0,11,252,37,154,2,6,164,0.022,0.03407
93,506,430,17,421,68,2,27,270,0,11,254,41,160,2,6,167,0.02267,0.0336
94,512,440,18,429,65,1,26,273,0,11,259,39,167,1,7,170,0.02167,0.03516
95,521,446,18,436,67,1,30,275,0,11,262,37,171,1,7,174,0.02233,0.03455
96,529,453,18,443,68,1,32,279,0,11,265,36,174,1,7,178,0.02267,0.03403
97,536,459,19,445,72,1,38,280,0,11,266,34,179,1,8,179,0.024,0.03545
98,544,466,19,451,74,3,42,284,1,11,268,32,182,2,8,183,0.02467,0.03493
99,555,474,19,459,77,5,46,287,2,11,272,31,187,3,8,187,0.02567,0.03423
100,568,482,19,465,84,5,49,292,2,11,275,35,190,3,8,190,0.028,0.03345
101,576,491,19,473,84,4,44,301,2,11,280,40,190,2,8,193,0.028,0.03299
102,592,494,19,477,96,5,54,303,2,11,281,42,191,3,8,196,0.032,0.03209
103,612,503,19,479,114,5,71,308,2,11,282,43,195,3,8,197,0.038,0.03105
104,624,515,20,489,115,4,70,316,1,12,287,45,199,3,8,202,0.03833,0.03205
105,646,536,20,497,129,4,81,327,2,12,292,48,209,2,8,205,0.043,0.03096
106,662,547,21,503,138,4,87,335,3,12,296,51,212,1,9,207,0.046,0.03172
107,678,564,21,512,145,5,95,345,5,12,300,50,219,0,9,212,0.04833,0.03097
108,696,576,21,518,157,6,103,353,6,12,303,54,223,0,9,215,0.05233,0.03017
109,713,589,21,527,165,8,108,361,8,12,308,57,228,0,9,219,0.055,0.02945
110,730,605,21,542,167,10,110,373,9,12,317,57,232,1,9,225,0.05567,0.02877
111,748,617,21,552,175,11,116,381,10,12,324,59,236,1,9,228,0.05833,0.02807
112,759,629,21,567,171,12,117,390,9,12,332,54,239,3,9,235,0.057,0.02767
113,779,644,22,584,173,10,120,399,7,13,338,53,245,3,9,246,0.05767,0.02824
114,803,657,23,597,183,8,124,407,4,14,348,59,250,4,9,249,0.061,0.02864
115,829,677,23,613,193,12,124,421,6,14,360,69,256,6,9,253,0.06433,0.02774
116,851,690,23,625,203,15,125,429,7,14,369,78,261,8,9,256,0.06767,0.02703
117,876,709,23,641,212,13,120,441,5,14,380,92,268,8,9,261,0.07067,0.02626
118,898,729,23,656,219,14,120,450,6,14,390,99,279,8,9,266,0.073,0.02561
