Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
4,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
5,2,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0.00067,0.0
6,3,1,0,0,3,1,3,1,1,0,0,0,0,0,0,0,0.001,0.0
7,3,1,0,0,3,1,3,1,1,0,0,0,0,0,0,0,0.001,0.0
8,3,2,0,0,3,1,3,2,1,0,0,0,0,0,0,0,0.001,0.0
9,5,2,0,0,5,1,5,2,1,0,0,0,0,0,0,0,0.00167,0.0
10,5,2,0,0,5,1,5,2,1,0,0,0,0,0,0,0,0.00167,0.0
11,9,2,0,1,8,1,8,2,1,0,1,0,0,0,0,0,0.00267,0.0
12,10,2,0,1,9,1,9,2,1,0,1,0,0,0,0,0,0.003,0.0
13,10,3,0,1,9,1,9,3,1,0,1,0,0,0,0,0,0.003,0.0
14,11,5,0,2,9,0,9,5,0,0,2,0,0,0,0,0,0.003,0.0
15,14,7,0,2,12,0,12,7,0,0,2,0,0,0,0,0,0.004,0.0
16,14,7,0,2,12,0,12,7,0,0,2,0,0,0,0,0,0.004,0.0
17,17,7,0,2,15,0,15,7,0,0,2,0,0,0,0,0,0.005,0.0
18,17,7,0,3,14,0,14,7,0,0,3,0,0,0,0,0,0.00467,0.0
19,19,8,0,5,14,0,14,8,0,0,5,0,0,0,0,0,0.00467,0.0
20,23,9,0,7,16,0,16,9,0,0,7,0,0,0,0,0,0.00533,0.0
21,24,9,0,8,16,1,16,9,1,0,8,0,0,0,0,0,0.00533,0.0
22,31,11,0,8,23,1,23,11,1,0,8,0,0,0,0,0,0.00767,0.0
23,31,13,0,9,22,1,19,12,1,0,9,3,1,0,0,0,0.00733,0.0
24,33,13,0,10,23,1,20,12,1,0,10,3,1,0,0,0,0.00767,0.0
25,38,13,0,11,27,3,22,12,2,0,10,5,1,1,0,1,0.009,0.0
26,41,15,0,12,29,4,24,14,3,0,11,5,1,1,0,1,0.00967,0.0
27,43,16,0,14,29,6,24,15,4,0,13,5,1,2,0,1,0.00967,0.0
28,46,21,0,15,31,6,25,17,4,0,14,6,4,2,0,1,0.01033,0.0
29,50,22,0,18,32,5,25,18,3,0,16,7,4,2,0,2,0.01067,0.0
30,56,23,0,22,34,4,27,18,3,0,18,7,5,1,0,4,0.01133,0.0
31,64,24,0,26,38,4,29,19,3,0,22,9,5,1,0,4,0.01267,0.0
32,71,27,0,29,42,4,32,20,2,0,25,10,7,2,0,4,0.014,0.0
33,74,30,0,34,40,4,31,22,3,0,29,9,8,1,0,5,0.01333,0.0
34,78,33,0,34,44,5,33,24,3,0,29,11,9,2,0,5,0.01467,0.0
35,79,36,0,37,42,5,31,27,3,0,32,11,9,2,0,5,0.014,0.0
36,81,36,0,39,42,5,32,27,3,0,33,10,9,2,0,6,0.014,0.0
37,86,37,0,45,41,3,32,28,1,0,38,9,9,2,0,7,0.01367,0.0
38,91,39,0,46,45,4,33,30,2,0,39,12,9,2,0,7,0.015,0.0
39,96,42,0,46,50,4,35,33,2,0,39,15,9,2,0,7,0.01667,0.0
40,102,42,0,47,55,5,39,33,3,0,39,16,9,2,0,8,0.01833,0.0
41,114,49,0,54,60,7,41,39,6,0,44,19,10,1,0,10,0.02,0.0
42,116,52,0,58,58,7,40,42,5,0,47,18,10,2,0,11,0.01933,0.0
43,128,56,1,62,65,6,46,45,5,0,50,19,11,1,1,12,0.02167,0.00781
44,139,57,1,66,72,6,52,45,5,0,54,20,12,1,1,12,0.024,0.00719
45,149,60,1,71,77,6,55,48,4,0,57,22,12,2,1,14,0.02567,0.00671
46,162,63,1,81,80,11,57,49,8,0,65,23,14,3,1,16,0.02667,0.00617
47,176,71,1,86,89,15,64,54,12,0,70,25,17,3,1,16,0.02967,0.00568
48,189,79,1,90,98,14,71,59,13,0,72,27,20,1,1,18,0.03267,0.00529
49,198,87,2,94,102,15,75,65,13,1,74,27,22,2,1,20,0.034,0.0101
50,214,89,3,102,109,15,80,66,12,2,77,29,23,3,1,25,0.03633,0.01402
51,224,94,3,105,116,17,82,70,14,2,80,34,24,3,1,25,0.03867,0.01339
52,240,106,4,110,126,17,90,80,13,3,84,36,26,4,1,26,0.042,0.01667
53,261,116,4,116,141,18,100,88,14,3,88,41,28,4,1,28,0.047,0.01533
54,282,121,5,125,152,17,106,93,13,4,95,46,28,4,1,30,0.05067,0.01773
55,298,131,5,136,157,14,112,99,10,4,102,45,32,4,1,34,0.05233,0.01678
