Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
3,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.00033,0.0
4,2,1,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0.00067,0.0
5,5,1,0,0,5,1,5,1,1,0,0,0,0,0,0,0,0.00167,0.0
6,8,1,0,0,8,1,8,1,1,0,0,0,0,0,0,0,0.00267,0.0
7,12,1,0,0,12,1,12,1,1,0,0,0,0,0,0,0,0.004,0.0
8,18,1,0,0,18,1,18,1,1,0,0,0,0,0,0,0,0.006,0.0
9,25,3,0,0,25,2,25,3,2,0,0,0,0,0,0,0,0.00833,0.0
10,36,5,0,0,36,2,36,5,2,0,0,0,0,0,0,0,0.012,0.0
11,50,6,0,0,50,3,49,6,3,0,0,1,0,0,0,0,0.01667,0.0
12,70,9,1,1,68,2,67,9,2,1,1,1,0,0,0,0,0.02267,0.01429
13,88,13,1,2,85,6,84,13,6,1,2,1,0,0,0,0,0.02833,0.01136
14,96,23,1,4,91,8,89,23,8,1,4,2,0,0,0,0,0.03033,0.01042
15,105,28,1,5,99,9,96,27,7,1,5,3,1,2,0,0,0.033,0.00952
16,116,34,1,8,107,9,104,32,7,1,8,3,2,2,0,0,0.03567,0.00862
17,125,40,1,10,114,8,110,38,6,1,10,4,2,2,0,0,0.038,0.008
18,142,42,3,14,125,7,121,40,7,2,13,4,2,0,1,1,0.04167,0.02113
19,152,51,3,22,127,15,122,49,14,2,21,5,2,1,1,1,0.04233,0.01974
20,170,66,3,32,135,18,130,63,17,2,31,5,3,1,1,1,0.045,0.01765
21,191,75,3,39,149,17,143,72,16,2,38,6,3,1,1,1,0.04967,0.01571
22,202,83,4,52,146,17,139,79,16,3,51,7,4,1,1,1,0.04867,0.0198
23,227,94,5,66,156,20,143,89,19,4,65,13,5,1,1,1,0.052,0.02203
24,248,100,7,74,167,20,148,95,19,6,72,19,5,1,1,2,0.05567,0.02823
25,271,112,7,90,174,20,149,106,19,6,88,25,6,1,1,2,0.058,0.02583
26,287,118,7,101,179,20,148,111,17,6,99,31,7,3,1,2,0.05967,0.02439
27,304,128,7,111,186,24,150,116,19,6,109,36,12,5,1,2,0.062,0.02303
28,322,138,8,126,188,24,148,122,19,7,122,40,16,5,1,4,0.06267,0.02484
29,347,149,8,143,196,20,152,129,15,7,137,44,20,5,1,6,0.06533,0.02305
30,377,165,9,152,216,22,167,141,15,8,145,49,24,7,1,7,0.072,0.02387
31,396,179,9,172,215,19,166,154,12,8,159,49,25,7,1,13,0.07167,0.02273
32,417,194,10,178,229,22,173,165,15,9,165,56,29,7,1,13,0.07633,0.02398
33,448,213,10,191,247,24,191,181,17,9,173,56,32,7,1,18,0.08233,0.02232
34,465,229,12,210,243,21,189,193,15,9,185,54,36,6,3,25,0.081,0.02581
35,491,238,12,235,244,24,188,201,18,9,205,56,37,6,3,30,0.08133,0.02444
36,516,253,12,250,254,27,191,215,22,9,217,63,38,5,3,33,0.08467,0.02326
37,534,270,14,265,255,26,190,228,21,11,230,65,42,5,3,35,0.085,0.02622
38,563,283,15,289,259,29,183,236,22,12,251,76,47,7,3,38,0.08633,0.02664
39,594,296,16,313,265,30,180,245,22,12,274,85,51,8,4,39,0.08833,0.02694
40,619,309,17,327,275,34,186,253,24,13,284,89,56,10,4,43,0.09167,0.02746
41,646,318,19,344,283,37,189,261,24,14,295,94,57,13,5,49,0.09433,0.02941
42,680,335,19,373,288,32,186,272,23,14,317,102,63,9,5,56,0.096,0.02794
43,703,347,19,394,290,36,180,279,25,14,333,110,68,11,5,61,0.09667,0.02703
44,741,367,19,415,307,36,197,292,26,14,343,110,75,10,5,72,0.10233,0.02564
45,766,393,19,450,297,38,194,307,25,14,360,103,86,13,5,90,0.099,0.0248
46,801,410,19,471,311,42,200,314,26,14,376,111,96,16,5,95,0.10367,0.02372
47,840,438,19,499,322,40,192,332,20,14,397,130,106,20,5,102,0.10733,0.02262
48,883,456,19,525,339,37,196,341,17,14,415,143,115,20,5,110,0.113,0.02152
49,902,473,20,551,331,38,190,350,16,14,431,141,123,22,6,120,0.11033,0.02217
50,931,494,20,583,328,34,185,363,13,14,450,143,131,21,6,133,0.10933,0.02148
51,959,511,20,615,324,39,171,374,15,14,475,153,137,24,6,140,0.108,0.02086
52,992,527,21,647,324,40,168,381,18,14,489,156,146,22,7,158,0.108,0.02117
53,1016,546,21,677,318,39,166,390,16,14,504,152,156,23,7,173,0.106,0.02067
54,1034,560,21,705,308,45,156,397,20,14,521,152,163,25,7,184,0.10267,0.02031
55,1061,582,23,730,308,41,157,407,20,15,532,151,175,21,8,198,0.10267,0.02168
