Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
2,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0.00133,0.0
3,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0.002,0.0
4,8,0,0,0,8,1,5,0,1,0,0,3,0,0,0,0,0.00267,0.0
5,12,1,0,0,12,1,9,1,1,0,0,3,0,0,0,0,0.004,0.0
6,14,1,0,0,14,1,12,1,1,0,0,2,0,0,0,0,0.00467,0.0
7,16,2,0,1,15,1,11,1,1,0,1,4,1,0,0,0,0.005,0.0
8,18,3,0,1,17,2,12,2,2,0,1,5,1,0,0,0,0.00567,0.0
9,20,5,0,1,19,2,14,4,2,0,1,5,1,0,0,0,0.00633,0.0
10,29,6,1,1,27,2,19,5,1,1,1,8,1,1,0,0,0.009,0.03448
11,45,8,1,4,40,4,22,6,1,1,4,18,2,3,0,0,0.01333,0.02222
12,66,14,1,5,60,3,31,9,0,1,5,29,5,3,0,0,0.02,0.01515
13,78,15,1,5,72,3,36,9,0,1,5,36,6,3,0,0,0.024,0.01282
14,89,16,1,7,81,6,39,10,1,1,5,42,6,5,0,2,0.027,0.01124
15,96,25,1,8,87,5,42,12,1,1,5,45,13,4,0,3,0.029,0.01042
16,104,25,1,10,93,9,43,12,3,1,7,50,13,6,0,3,0.031,0.00962
17,118,33,3,13,102,10,47,16,4,2,9,55,17,6,1,4,0.034,0.02542
18,134,39,3,14,117,13,52,19,5,2,10,65,20,8,1,4,0.039,0.02239
19,148,50,3,24,121,12,58,23,6,2,13,63,27,6,1,11,0.04033,0.02027
20,173,56,3,29,141,15,66,28,9,2,15,75,28,6,1,14,0.047,0.01734
21,195,68,3,37,155,18,76,35,11,2,19,79,33,7,1,18,0.05167,0.01538
22,215,80,3,48,164,26,77,41,14,2,27,87,39,12,1,21,0.05467,0.01395
23,230,91,4,56,170,27,82,45,14,2,31,88,46,13,2,25,0.05667,0.01739
24,259,100,4,67,188,30,93,49,17,2,34,95,51,13,2,33,0.06267,0.01544
25,278,112,4,76,198,33,101,57,18,2,37,97,55,15,2,39,0.066,0.01439
26,307,121,5,86,216,33,108,58,17,3,42,108,63,16,2,44,0.072,0.01629
27,329,131,7,100,222,30,112,66,15,4,48,110,65,15,3,52,0.074,0.02128
28,356,146,7,121,228,29,113,72,18,4,55,115,74,11,3,66,0.076,0.01966
29,389,155,8,135,246,30,121,77,19,4,63,125,78,11,4,72,0.082,0.02057
30,416,161,9,151,256,25,128,81,17,4,72,128,80,8,5,79,0.08533,0.02163
31,443,172,11,164,268,24,133,86,17,6,79,135,86,7,5,85,0.08933,0.02483
32,471,190,12,177,282,28,144,96,16,7,88,138,94,12,5,89,0.094,0.02548
33,509,204,12,197,300,33,152,102,21,7,96,148,102,12,5,101,0.1,0.02358
34,543,215,12,226,305,39,158,112,24,7,114,147,103,15,5,112,0.10167,0.0221
35,568,236,12,243,313,43,165,122,27,7,122,148,114,16,5,121,0.10433,0.02113
36,608,259,14,268,326,43,181,136,27,8,132,145,123,16,6,136,0.10867,0.02303
37,643,275,17,294,332,39,192,146,25,10,146,140,129,14,7,148,0.11067,0.02644
38,674,286,19,312,343,42,197,150,28,12,154,146,136,14,7,158,0.11433,0.02819
