Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.001,0.0,0.0,0.0,0.0
2,6,1,0,0,6,1,0,6,1,0,0,0,0,0,0,0,0,0.0002,0.0012,0.0,0.0,0.0,0.0
3,6,1,0,0,6,1,0,6,1,0,0,0,0,0,0,0,0,0.0002,0.0012,0.0,0.0,0.0,0.0
4,7,1,0,0,7,1,0,6,1,0,0,0,1,0,0,0,0,0.0002,0.0014,0.0,0.0,0.0,0.0
5,8,1,0,0,8,1,0,7,1,0,0,0,1,0,0,0,0,0.0002,0.0016,0.0,0.0,0.0,0.0
6,8,1,0,0,8,1,2,7,1,2,0,0,1,0,0,0,0,0.0002,0.0016,0.0,0.0,0.0,0.0
7,9,5,0,0,9,5,2,8,5,2,0,0,1,0,0,0,0,0.001,0.0018,0.0,0.0,0.0,0.0
8,9,5,0,1,8,4,2,7,5,2,0,1,1,0,0,0,0,0.0008,0.0016,0.0002,0.0,0.0,0.0
9,10,5,0,3,7,2,1,5,5,1,0,3,2,0,0,0,0,0.0004,0.0014,0.0006,0.0,0.0,0.0
10,10,5,1,3,6,1,1,4,5,1,1,3,2,0,0,0,0,0.0002,0.0012,0.0006,0.1,0.0,0.0
11,11,6,1,3,7,2,1,5,6,1,1,3,2,0,0,0,0,0.0004,0.0014,0.0006,0.09091,0.0,0.0
12,11,6,1,4,6,2,1,5,6,1,1,3,1,0,0,0,1,0.0004,0.0012,0.0008,0.09091,0.0,0.0
13,11,6,1,4,6,2,1,5,6,1,1,3,1,0,0,0,1,0.0004,0.0012,0.0008,0.09091,0.0,0.0
14,11,6,1,4,6,2,1,5,6,1,1,3,1,0,0,0,1,0.0004,0.0012,0.0008,0.09091,0.0,0.0
15,11,6,1,5,5,2,1,4,6,1,1,4,1,0,0,0,1,0.0004,0.001,0.001,0.09091,0.0,0.0
16,12,6,1,5,6,2,1,5,6,1,1,4,1,0,0,0,1,0.0004,0.0012,0.001,0.08333,0.0,0.0
17,13,6,1,6,6,2,1,3,6,1,1,5,3,0,0,0,1,0.0004,0.0012,0.0012,0.07692,0.0,0.0
18,14,6,1,6,7,2,1,3,6,1,1,5,4,0,0,0,1,0.0004,0.0014,0.0012,0.07143,0.0,0.0
19,15,8,1,9,5,2,0,2,6,0,1,6,3,2,0,0,3,0.0004,0.001,0.0018,0.06667,0.0,0.0
20,15,8,1,10,4,1,0,1,6,0,1,7,3,2,0,0,3,0.0002,0.0008,0.002,0.06667,0.0,0.0
21,15,8,1,10,4,1,0,1,6,0,1,7,3,2,0,0,3,0.0002,0.0008,0.002,0.06667,0.0,0.0
22,16,8,1,10,5,1,0,2,6,0,1,7,3,2,0,0,3,0.0002,0.001,0.002,0.0625,0.0,0.0
23,16,8,1,10,5,1,1,2,6,0,1,7,3,2,1,0,3,0.0002,0.001,0.002,0.0625,0.0,0.0
24,16,9,1,10,5,2,2,2,6,0,1,7,3,3,2,0,3,0.0004,0.001,0.002,0.0625,0.0,0.0
25,17,10,1,10,6,3,2,3,6,0,1,7,3,4,2,0,3,0.0006,0.0012,0.002,0.05882,0.0,0.0
26,18,10,1,10,7,3,2,4,6,0,1,7,3,4,2,0,3,0.0006,0.0014,0.002,0.05556,0.0,0.0
