Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0.0,0.0
2,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.003,0.0,0.0,0.0,0.0
3,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0.0,0.004,0.0,0.0,0.0,0.0
4,15,1,0,0,15,1,0,15,1,0,0,0,0,0,0,0,0,0.00033,0.005,0.0,0.0,0.0,0.0
5,17,2,0,0,17,2,0,17,2,0,0,0,0,0,0,0,0,0.00067,0.00567,0.0,0.0,0.0,0.0
6,20,2,0,0,20,2,0,19,2,0,0,0,1,0,0,0,0,0.00067,0.00667,0.0,0.0,0.0,0.0
7,25,2,0,1,24,2,0,22,2,0,0,1,2,0,0,0,0,0.00067,0.008,0.00033,0.0,0.0,0.0
8,26,3,0,1,25,3,0,23,3,0,0,1,2,0,0,0,0,0.001,0.00833,0.00033,0.0,0.0,0.0
9,31,3,0,2,29,3,0,27,3,0,0,2,2,0,0,0,0,0.001,0.00967,0.00067,0.0,0.0,0.0
10,36,3,0,4,32,2,0,29,3,0,0,4,3,0,0,0,0,0.00067,0.01067,0.00133,0.0,0.0,0.0
11,46,4,0,6,40,2,0,37,4,0,0,5,3,0,0,0,1,0.00067,0.01333,0.002,0.0,0.0,0.0
12,53,4,0,7,46,2,1,43,4,0,0,6,3,0,1,0,1,0.00067,0.01533,0.00233,0.0,0.0,0.0
13,60,5,0,14,46,2,1,41,4,0,0,13,5,1,1,0,1,0.00067,0.01533,0.00467,0.0,0.0,0.0
14,68,7,0,17,51,3,1,39,6,0,0,16,12,1,1,0,1,0.001,0.017,0.00567,0.0,0.0,0.0
15,74,7,0,20,54,3,1,43,6,0,0,17,11,1,1,0,3,0.001,0.018,0.00667,0.0,0.0,0.0
16,76,9,0,21,55,5,1,42,8,0,0,17,13,1,1,0,4,0.00167,0.01833,0.007,0.0,0.0,0.0
17,84,10,0,22,62,5,0,47,9,0,0,17,15,1,0,0,5,0.00167,0.02067,0.00733,0.0,0.0,0.0
18,91,12,0,25,66,7,1,46,10,1,0,20,20,2,0,0,5,0.00233,0.022,0.00833,0.0,0.0,0.0
19,101,13,0,30,71,8,2,48,11,2,0,24,23,2,0,0,6,0.00267,0.02367,0.01,0.0,0.0,0.0
20,107,14,0,36,71,7,4,49,12,3,0,29,22,2,1,0,7,0.00233,0.02367,0.012,0.0,0.0,0.0
21,114,17,0,42,72,9,6,49,14,5,0,34,23,3,1,0,8,0.003,0.024,0.014,0.0,0.0,0.0
22,127,19,0,47,80,11,6,52,16,5,0,37,28,3,1,0,10,0.00367,0.02667,0.01567,0.0,0.0,0.0
23,137,20,1,54,82,9,8,50,16,4,1,42,32,4,4,0,12,0.003,0.02734,0.01801,0.0073,0.0,0.0
24,152,23,1,59,92,12,9,54,16,4,1,45,38,7,5,0,14,0.004,0.03068,0.01967,0.00658,0.0,0.0
25,160,28,1,63,96,15,9,52,19,4,1,49,44,9,5,0,14,0.005,0.03201,0.02101,0.00625,0.0,0.0
26,166,31,1,75,90,11,7,46,21,2,1,56,44,10,5,0,19,0.00367,0.03001,0.02501,0.00602,0.0,0.0
27,171,34,1,77,93,14,9,48,23,2,1,57,45,11,7,0,20,0.00467,0.03101,0.02568,0.00585,0.0,0.0
28,179,36,1,85,93,14,8,47,23,2,1,60,46,13,6,0,25,0.00467,0.03101,0.02834,0.00559,0.0,0.0
29,184,37,2,92,90,12,7,43,24,3,1,65,47,13,4,1,27,0.004,0.03002,0.03069,0.01087,0.0,0.0
30,189,39,2,98,89,13,7,43,25,4,1,67,46,14,3,1,31,0.00434,0.02969,0.03269,0.01058,0.0,0.0
31,195,40,3,109,83,9,7,41,26,5,1,75,42,14,2,2,34,0.003,0.02769,0.03637,0.01538,0.0,0.0
32,202,44,3,118,81,9,5,39,28,3,1,81,42,16,2,2,37,0.003,0.02703,0.03937,0.01485,0.0,0.0
33,208,48,3,125,80,12,8,38,30,4,1,85,42,18,4,2,40,0.004,0.02669,0.04171,0.01442,0.0,0.0
34,218,51,3,133,82,13,6,39,31,3,1,88,43,20,3,2,45,0.00434,0.02736,0.04438,0.01376,0.0,0.0
35,227,53,4,141,82,13,5,39,32,2,2,92,43,21,3,2,49,0.00434,0.02737,0.04706,0.01762,0.0,0.0
36,233,54,4,151,78,10,6,40,32,3,2,96,38,22,3,2,55,0.00334,0.02603,0.0504,0.01717,0.0,0.0
37,242,56,4,158,80,8,4,38,33,2,2,102,42,23,2,2,56,0.00267,0.0267,0.05274,0.01653,0.0,0.0
38,244,57,4,171,69,5,4,32,33,2,2,109,37,24,2,2,62,0.00167,0.02303,0.05708,0.01639,0.0,0.0
39,255,60,4,180,71,7,4,34,35,2,2,112,37,25,2,2,68,0.00234,0.0237,0.06008,0.01569,0.0,0.0
40,267,62,4,182,81,9,6,38,36,4,2,113,43,26,2,2,69,0.003,0.02704,0.06075,0.01498,0.0,0.0
41,282,64,4,190,88,10,8,39,38,4,2,116,49,26,4,2,74,0.00334,0.02937,0.06342,0.01418,0.0,0.0
42,295,67,5,194,96,10,8,43,38,3,2,119,53,29,5,3,75,0.00334,0.03205,0.06477,0.01695,0.0,0.0
43,309,71,5,202,102,13,9,45,39,4,2,123,57,32,5,3,79,0.00434,0.03406,0.06745,0.01618,0.0,0.0
44,322,73,5,210,107,10,4,52,41,2,2,127,55,32,2,3,83,0.00334,0.03573,0.07012,0.01553,0.0,0.0
45,332,73,5,217,110,6,6,56,41,3,2,130,54,32,3,3,87,0.002,0.03673,0.07245,0.01506,0.0,0.0
46,341,77,5,223,113,9,6,59,43,4,2,130,54,34,2,3,93,0.00301,0.03773,0.07446,0.01466,0.0,0.0
47,344,81,5,230,109,12,7,58,45,5,2,132,51,36,2,3,98,0.00401,0.03639,0.07679,0.01453,0.0,0.0
48,350,85,5,237,108,15,8,56,48,6,2,138,52,37,2,3,99,0.00501,0.03606,0.07913,0.01429,0.0,0.0
49,357,87,5,247,105,13,10,52,50,5,2,146,53,37,5,3,101,0.00434,0.03506,0.08247,0.01401,0.0,0.0
50,363,91,5,256,102,16,12,56,52,7,2,148,46,39,5,3,108,0.00534,0.03406,0.08548,0.01377,0.0,0.0
51,375,96,5,269,101,15,9,55,56,6,2,153,46,40,3,3,116,0.00501,0.03372,0.08982,0.01333,0.0,0.0
52,384,98,5,283,96,14,8,50,58,6,2,161,46,40,2,3,122,0.00467,0.03205,0.09449,0.01302,0.0,0.0
53,393,100,5,297,91,13,8,47,59,5,2,168,44,41,3,3,129,0.00434,0.03038,0.09917,0.01272,0.0,0.0
54,400,102,5,310,85,11,8,43,60,4,2,176,42,42,4,3,134,0.00367,0.02838,0.10351,0.0125,0.0,0.0
55,410,106,5,320,85,12,6,43,61,3,2,182,42,45,3,3,138,0.00401,0.02838,0.10684,0.0122,0.0,0.0
56,421,106,5,329,87,8,8,39,61,4,2,189,48,45,4,3,140,0.00267,0.02905,0.10985,0.01188,0.0,0.0
57,427,110,5,337,85,10,10,38,63,5,2,193,47,47,5,3,144,0.00334,0.02838,0.11252,0.01171,0.0,0.0
58,434,116,5,340,89,16,14,40,65,6,2,194,49,51,8,3,146,0.00534,0.02972,0.11352,0.01152,0.0,0.0
59,442,120,5,348,89,18,15,42,66,6,2,197,47,54,9,3,151,0.00601,0.02972,0.11619,0.01131,0.0,0.0
60,445,124,5,355,85,19,15,40,68,5,2,200,45,56,10,3,155,0.00634,0.02838,0.11853,0.01124,0.0,0.0
61,453,127,6,363,84,18,12,35,68,3,3,206,49,59,9,3,157,0.00601,0.02806,0.12124,0.01325,0.0,0.0
62,462,130,6,371,85,16,11,35,69,3,3,209,50,61,8,3,162,0.00534,0.02839,0.12391,0.01299,0.0,0.0
63,471,131,7,383,81,11,10,29,70,2,4,215,52,61,8,3,168,0.00368,0.02706,0.12797,0.01486,0.0,0.0
64,475,134,7,392,76,11,9,28,71,3,4,218,48,63,6,3,174,0.00368,0.02539,0.13097,0.01474,0.0,0.0
65,483,135,7,397,79,8,7,27,72,3,4,220,52,63,4,3,177,0.00267,0.02639,0.13264,0.01449,0.0,0.0
66,487,136,7,402,78,8,7,26,72,4,4,222,52,64,3,3,180,0.00267,0.02606,0.13431,0.01437,0.0,0.0
67,489,139,8,409,72,9,7,25,74,4,4,224,47,65,3,4,185,0.00301,0.02406,0.1367,0.01636,0.0,0.0
68,494,141,8,423,63,9,7,22,74,2,4,230,41,67,5,4,193,0.00301,0.02106,0.14138,0.01619,0.0,0.0
69,499,142,8,428,63,8,6,22,74,2,4,232,41,68,4,4,196,0.00267,0.02106,0.14305,0.01603,0.0,0.0
70,503,143,8,433,62,9,7,17,75,2,4,236,45,68,5,4,197,0.00301,0.02072,0.14472,0.0159,0.0,0.0
71,503,144,10,442,51,5,4,10,75,0,6,239,41,69,4,4,203,0.00167,0.01706,0.14783,0.01988,0.0,0.0
72,509,145,10,446,53,6,7,9,75,1,6,240,44,70,6,4,206,0.00201,0.01773,0.14916,0.01965,0.0,0.0
73,514,148,11,454,49,7,5,8,76,1,6,241,41,72,4,5,213,0.00234,0.01639,0.15189,0.0214,0.0,0.0
74,522,148,12,458,52,6,4,7,76,1,6,243,45,72,3,6,215,0.00201,0.0174,0.15328,0.02299,0.0,0.0
75,528,148,12,466,50,6,5,7,76,1,6,244,43,72,4,6,222,0.00201,0.01673,0.15596,0.02273,0.0,0.0
76,537,149,13,470,54,5,3,9,76,1,6,245,45,73,2,7,225,0.00167,0.01808,0.15735,0.02421,0.0,0.0
77,548,152,14,476,58,6,2,9,76,0,7,247,49,76,2,7,229,0.00201,0.01942,0.15941,0.02555,0.0,0.0
78,560,152,14,479,67,5,4,10,76,1,7,247,57,76,3,7,232,0.00167,0.02244,0.16042,0.025,0.0,0.0
79,572,156,14,483,75,9,4,12,77,1,7,247,63,79,3,7,236,0.00301,0.02512,0.16175,0.02448,0.0,0.0
80,582,156,14,487,81,7,4,11,77,1,7,247,70,79,3,7,240,0.00234,0.02713,0.16309,0.02405,0.0,0.0
81,595,157,14,488,93,7,5,15,77,1,7,247,78,80,4,7,241,0.00234,0.03115,0.16343,0.02353,0.0,0.0
82,601,159,14,495,92,8,9,15,77,2,7,250,77,82,7,7,245,0.00268,0.03081,0.16577,0.02329,0.0,0.0
83,615,163,14,498,103,11,8,15,78,1,7,251,88,85,7,7,247,0.00368,0.03449,0.16678,0.02276,0.0,0.0
84,626,166,14,507,105,10,7,19,79,1,7,253,86,87,6,7,254,0.00335,0.03516,0.16979,0.02236,0.0,0.0
85,637,168,14,513,110,11,7,18,79,1,7,256,92,89,6,7,257,0.00368,0.03684,0.1718,0.02198,0.0,0.0
86,654,170,14,522,118,7,8,22,79,2,7,257,96,91,6,7,265,0.00234,0.03952,0.17482,0.02141,0.0,0.0
87,671,175,14,529,128,10,8,24,80,2,7,259,104,95,6,7,270,0.00335,0.04287,0.17716,0.02086,0.0,0.0
88,687,177,14,540,133,10,8,26,80,1,7,260,107,97,7,7,280,0.00335,0.04454,0.18084,0.02038,0.0,0.0
89,706,181,14,549,143,13,9,28,81,1,7,260,115,100,8,7,289,0.00435,0.04789,0.18386,0.01983,0.0,0.0
90,715,185,14,563,138,13,10,25,82,1,7,265,113,103,9,7,298,0.00435,0.04622,0.18855,0.01958,0.0,0.0
91,728,189,14,573,141,15,11,26,83,3,7,268,115,106,8,7,305,0.00502,0.04722,0.1919,0.01923,0.0,0.0
92,737,193,14,584,139,16,13,23,85,4,7,271,116,108,9,7,313,0.00536,0.04655,0.19558,0.019,0.0,0.0
93,743,198,14,594,135,19,15,23,86,4,7,273,112,112,11,7,321,0.00636,0.04521,0.19893,0.01884,0.0,0.0
94,749,204,15,604,130,20,17,22,86,3,7,275,108,118,14,8,329,0.0067,0.04355,0.20235,0.02003,0.0,0.0
95,759,212,15,619,125,23,16,22,86,2,7,277,103,126,14,8,342,0.00771,0.04188,0.20737,0.01976,0.0,0.0
96,773,215,16,627,130,22,16,26,86,2,7,280,104,129,14,9,347,0.00737,0.04357,0.21012,0.0207,0.0,0.0
97,781,219,16,636,129,23,16,27,86,2,7,282,102,133,14,9,354,0.00771,0.04323,0.21314,0.02049,0.0,0.0
98,790,223,16,656,118,16,11,25,86,1,7,285,93,137,10,9,371,0.00536,0.03954,0.21984,0.02025,0.0,0.0
99,798,227,16,669,113,18,14,25,86,1,7,286,88,141,13,9,383,0.00603,0.03787,0.2242,0.02005,0.0,0.0
100,804,232,16,681,107,19,17,21,86,2,7,290,86,146,15,9,391,0.00637,0.03586,0.22822,0.0199,0.0,0.0
101,808,238,16,696,96,22,16,19,88,2,7,293,77,150,14,9,403,0.00737,0.03217,0.23324,0.0198,0.0,0.0
