Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0002,0.0
2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0002,0.0
3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0002,0.0
4,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0002,0.0
5,2,1,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0.0004,0.0
6,2,1,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0.0004,0.0
7,2,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0.0002,0.0
8,2,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0.0002,0.0
9,2,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0.0002,0.0
10,3,2,0,1,2,0,2,2,0,0,1,0,0,0,0,0,0.0004,0.0
11,4,2,0,1,3,0,3,2,0,0,1,0,0,0,0,0,0.0006,0.0
12,6,2,0,1,5,0,5,2,0,0,1,0,0,0,0,0,0.001,0.0
13,6,2,0,1,5,0,5,2,0,0,1,0,0,0,0,0,0.001,0.0
14,8,2,0,1,7,0,7,2,0,0,1,0,0,0,0,0,0.0014,0.0
15,8,2,0,2,6,0,6,2,0,0,2,0,0,0,0,0,0.0012,0.0
16,8,2,0,2,6,0,6,2,0,0,2,0,0,0,0,0,0.0012,0.0
17,8,2,0,2,6,1,6,2,1,0,2,0,0,0,0,0,0.0012,0.0
18,11,3,0,2,9,1,9,3,1,0,2,0,0,0,0,0,0.0018,0.0
19,11,3,0,2,9,1,9,3,1,0,2,0,0,0,0,0,0.0018,0.0
20,13,3,0,2,11,1,11,3,1,0,2,0,0,0,0,0,0.0022,0.0
21,16,3,1,4,11,0,10,3,0,1,4,1,0,0,0,0,0.0022,0.0625
22,18,5,1,4,13,1,12,5,1,1,4,1,0,0,0,0,0.0026,0.05556
23,22,7,1,4,17,3,16,6,3,1,4,1,1,0,0,0,0.0034,0.04545
24,26,9,1,4,21,3,20,8,3,1,4,1,1,0,0,0,0.0042,0.03846
25,30,11,1,6,23,3,22,10,3,1,6,1,1,0,0,0,0.0046,0.03333
26,32,12,1,7,24,3,23,11,3,1,7,1,1,0,0,0,0.0048,0.03125
27,39,16,1,7,31,3,29,15,3,1,7,2,1,0,0,0,0.0062,0.02564
28,46,17,1,9,36,3,34,16,3,1,9,2,1,0,0,0,0.0072,0.02174
29,47,20,3,10,34,3,33,19,3,3,9,1,1,0,0,1,0.0068,0.06383
30,59,24,3,11,45,5,44,23,5,3,10,1,1,0,0,1,0.009,0.05085
31,69,26,3,11,55,5,53,25,5,3,10,2,1,0,0,1,0.011,0.04348
32,85,27,3,13,69,5,67,26,5,3,12,2,1,0,0,1,0.0138,0.03529
33,95,33,4,17,74,5,71,31,5,4,16,3,2,0,0,1,0.0148,0.04211
34,101,36,4,19,78,8,75,34,8,4,18,3,2,0,0,1,0.0156,0.0396
35,116,43,4,22,90,9,89,40,9,4,20,1,3,0,0,2,0.018,0.03448
36,129,48,4,29,96,10,95,45,10,4,27,1,3,0,0,2,0.0192,0.03101
37,145,53,4,32,109,12,107,50,12,4,30,2,3,0,0,2,0.0218,0.02759
38,170,61,5,38,127,10,124,58,10,5,36,3,3,0,0,2,0.0254,0.02941
39,195,71,6,43,146,13,141,68,13,6,41,5,3,0,0,2,0.0292,0.03077
40,221,82,6,51,164,13,158,79,13,6,48,6,3,0,0,3,0.0328,0.02715
41,256,90,6,60,190,14,181,86,14,6,57,9,4,0,0,3,0.038,0.02344
42,292,103,6,71,215,14,200,98,14,6,67,15,5,0,0,4,0.043,0.02055
43,335,113,6,83,246,18,232,108,18,6,79,14,5,0,0,4,0.0492,0.01791
44,374,134,6,95,273,16,256,129,16,6,91,17,5,0,0,4,0.0546,0.01604
45,423,152,6,109,308,16,285,145,16,6,104,23,7,0,0,5,0.0616,0.01418
46,473,167,6,120,347,24,317,160,23,6,114,30,7,1,0,6,0.0694,0.01268
47,534,193,6,133,395,26,365,184,25,6,124,30,9,1,0,9,0.079,0.01124
48,609,222,6,148,455,35,410,212,34,6,134,45,10,1,0,14,0.091,0.00985
49,699,251,6,163,530,37,475,239,36,6,147,55,12,1,0,16,0.106,0.00858
50,789,286,6,193,590,47,518,271,46,6,175,72,15,1,0,18,0.118,0.0076
51,883,332,6,229,648,59,560,313,56,6,206,88,19,3,0,23,0.1296,0.0068
52,993,368,8,275,710,62,607,344,58,8,243,103,24,4,0,32,0.142,0.00806
53,1105,408,8,315,782,69,650,374,62,8,278,132,34,7,0,37,0.1564,0.00724
54,1219,466,8,345,866,79,714,424,69,8,301,152,42,10,0,44,0.1732,0.00656
55,1350,524,9,375,966,92,779,468,80,9,327,187,56,12,0,48,0.1932,0.00667
56,1484,587,10,435,1039,92,825,525,76,10,380,214,62,16,0,55,0.2078,0.00674
57,1648,649,10,498,1140,95,872,570,76,10,438,268,79,19,0,60,0.228,0.00607
58,1792,720,11,573,1208,111,903,620,85,11,497,305,100,26,0,76,0.2416,0.00614
59,1922,804,11,660,1251,116,917,683,84,11,569,334,121,32,0,91,0.2502,0.00572
60,2059,892,11,742,1306,133,931,746,91,11,637,375,146,42,0,105,0.2612,0.00534
61,2221,971,11,825,1385,149,962,808,107,11,699,423,163,42,0,126,0.277,0.00495
62,2384,1039,11,923,1450,162,981,862,114,11,772,469,177,48,0,151,0.29,0.00461
63,2562,1134,12,1039,1511,171,977,929,114,12,861,534,205,57,0,178,0.3022,0.00468
64,2691,1253,16,1160,1515,169,945,1003,101,15,962,570,250,68,1,198,0.303,0.00595
65,2855,1363,18,1281,1556,169,934,1067,99,17,1044,622,296,70,1,237,0.3112,0.0063
66,3012,1444,21,1390,1601,184,912,1115,105,20,1125,689,329,79,1,265,0.3202,0.00697
67,3161,1544,21,1531,1609,189,878,1172,106,20,1220,731,372,83,1,311,0.3218,0.00664
68,3294,1649,22,1649,1623,191,854,1232,104,21,1300,769,417,87,1,349,0.3246,0.00668
69,3447,1754,22,1782,1643,187,811,1288,100,21,1378,832,466,87,1,404,0.3286,0.00638
70,3582,1859,22,1930,1630,179,772,1335,96,21,1467,858,524,83,1,463,0.326,0.00614
71,3720,1981,22,2074,1624,181,712,1392,90,21,1559,912,589,91,1,515,0.3248,0.00591
72,3800,2091,25,2228,1547,178,644,1429,86,21,1657,903,662,92,4,571,0.3094,0.00658
73,3900,2181,27,2387,1486,175,589,1462,76,22,1739,897,719,99,5,648,0.2972,0.00692
74,3987,2277,28,2555,1404,174,522,1499,68,22,1824,882,778,106,6,731,0.2808,0.00702
75,4078,2370,29,2694,1355,191,492,1530,70,22,1894,863,840,121,7,800,0.271,0.00711
76,4158,2447,30,2840,1288,186,449,1549,66,23,1956,839,898,120,7,884,0.2576,0.00722
77,4228,2538,32,2959,1237,178,423,1576,61,24,2014,814,962,117,8,945,0.2474,0.00757
78,4289,2604,32,3101,1156,167,384,1593,62,24,2073,772,1011,105,8,1028,0.2312,0.00746
79,4348,2676,33,3260,1055,149,341,1619,53,25,2132,714,1057,96,8,1128,0.211,0.00759
80,4392,2737,34,3391,967,130,296,1636,45,26,2188,671,1101,85,8,1203,0.1934,0.00774
81,4437,2788,35,3496,906,124,266,1648,40,26,2230,640,1140,84,9,1266,0.1812,0.00789
82,4472,2843,36,3614,822,116,247,1665,39,26,2262,575,1178,77,10,1352,0.1644,0.00805
83,4504,2893,36,3723,745,115,224,1689,37,26,2297,521,1204,78,10,1426,0.149,0.00799
84,4531,2944,37,3819,675,113,190,1698,36,26,2339,485,1246,77,11,1480,0.135,0.00817
85,4560,2994,39,3914,607,98,174,1716,29,27,2370,433,1278,69,12,1544,0.1214,0.00855
86,4575,3021,40,4021,514,77,152,1724,23,27,2399,362,1297,54,13,1622,0.1028,0.00874
87,4596,3046,41,4105,450,72,131,1730,22,28,2423,319,1316,50,13,1682,0.09,0.00892
88,4617,3063,41,4167,409,67,110,1735,23,28,2450,299,1328,44,13,1717,0.0818,0.00888
89,4634,3091,41,4235,358,50,101,1744,21,28,2462,257,1347,29,13,1773,0.0716,0.00885
90,4640,3112,45,4284,311,46,92,1750,20,30,2471,219,1362,26,15,1813,0.0622,0.0097
91,4644,3135,45,4347,252,39,77,1756,18,30,2487,175,1379,21,15,1860,0.0504,0.00969
92,4648,3146,45,4378,225,33,73,1757,19,30,2493,152,1389,14,15,1885,0.045,0.00968
