Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0
3,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0
4,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0
5,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.0,0.0
6,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.0,0.0
7,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.0,0.0
8,3,2,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0.0,0.0
9,4,2,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0.0,0.0
10,4,2,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0.0,0.0
11,5,2,0,1,4,1,4,2,1,0,1,0,0,0,0,0,0.0,0.0
12,5,3,0,1,4,1,3,3,1,0,1,1,0,0,0,0,0.0,0.0
13,7,3,0,1,6,1,5,3,1,0,1,1,0,0,0,0,0.01,0.0
14,8,3,0,1,7,1,5,3,1,0,1,2,0,0,0,0,0.01,0.0
15,13,4,0,1,12,1,10,4,1,0,1,2,0,0,0,0,0.01,0.0
16,20,4,0,1,19,1,15,4,1,0,1,4,0,0,0,0,0.02,0.0
17,25,7,0,3,22,0,17,5,0,0,2,5,2,0,0,1,0.02,0.0
18,34,8,0,4,30,1,21,6,0,0,3,9,2,1,0,1,0.03,0.0
19,52,11,0,4,48,2,34,7,1,0,3,14,4,1,0,1,0.05,0.0
20,64,16,0,5,59,4,36,12,3,0,4,23,4,1,0,1,0.06,0.0
21,77,21,0,7,70,4,44,14,4,0,4,26,7,0,0,3,0.07,0.0
22,90,23,0,8,82,6,51,16,5,0,4,31,7,1,0,4,0.08,0.0
23,105,33,0,12,93,6,61,25,5,0,7,32,8,1,0,5,0.09,0.0
24,121,37,1,16,104,7,68,28,6,1,10,36,9,1,0,6,0.1,0.01
25,149,43,1,17,131,9,83,31,8,1,11,48,12,1,0,6,0.13,0.01
26,175,51,1,23,151,14,95,34,11,1,14,56,17,3,0,9,0.15,0.01
27,205,64,1,25,179,15,108,43,11,1,16,71,21,4,0,9,0.18,0.0
28,236,72,1,34,201,14,111,45,10,1,23,90,27,4,0,11,0.2,0.0
29,275,82,1,39,235,20,132,49,14,1,27,103,33,6,0,12,0.23,0.0
30,315,96,1,43,271,24,148,59,17,1,29,123,37,7,0,14,0.27,0.0
