Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.001,0.0
2,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.001,0.0
3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.001,0.0
4,3,0,0,0,3,1,2,0,1,0,0,1,0,0,0,0,0.001,0.0
5,5,1,0,0,5,1,3,1,1,0,0,2,0,0,0,0,0.00167,0.0
6,7,1,0,0,7,2,3,1,1,0,0,4,0,1,0,0,0.00233,0.0
7,8,2,0,0,8,2,3,1,1,0,0,5,1,1,0,0,0.00267,0.0
8,10,2,0,0,10,2,3,1,1,0,0,7,1,1,0,0,0.00333,0.0
9,10,5,1,0,9,1,2,2,0,1,0,7,3,1,0,0,0.003,0.1
10,11,5,1,0,10,1,2,2,0,1,0,8,3,1,0,0,0.00333,0.09091
11,13,6,1,0,12,1,2,2,0,1,0,10,4,1,0,0,0.004,0.07692
12,15,7,2,0,13,0,2,2,0,1,0,11,5,0,1,0,0.00433,0.13333
13,15,7,2,0,13,0,2,2,0,1,0,11,5,0,1,0,0.00433,0.13333
14,16,7,2,3,11,0,1,2,0,1,1,10,5,0,1,2,0.00367,0.125
15,19,7,2,3,14,0,1,2,0,1,1,13,5,0,1,2,0.00467,0.10526
16,21,7,2,3,16,1,1,2,0,1,1,15,5,1,1,2,0.00533,0.09524
17,22,9,2,3,17,1,2,2,0,1,1,15,7,1,1,2,0.00567,0.09091
18,23,10,2,4,17,1,2,3,0,1,1,15,7,1,1,3,0.00567,0.08696
19,23,12,2,7,14,1,1,3,0,1,2,13,9,1,1,5,0.00467,0.08696
20,23,12,2,8,13,3,3,3,0,1,2,10,9,3,1,6,0.00433,0.08696
21,25,15,2,9,14,2,4,3,0,1,2,10,12,2,1,7,0.00467,0.08
22,25,17,2,12,11,2,3,3,0,1,3,8,14,2,1,9,0.00367,0.08
23,25,17,2,12,11,3,3,3,0,1,3,8,14,3,1,9,0.00367,0.08
24,25,17,2,14,9,2,3,3,0,1,3,6,14,2,1,11,0.003,0.08
25,25,17,3,15,7,1,3,3,0,1,3,4,14,1,2,12,0.00233,0.12
26,25,17,3,15,7,1,3,3,0,1,3,4,14,1,2,12,0.00233,0.12
27,26,18,3,17,6,0,2,3,0,1,4,4,15,0,2,13,0.002,0.11538
28,27,18,3,19,5,0,2,3,0,1,4,3,15,0,2,15,0.00167,0.11111
29,29,18,3,20,6,0,4,3,0,1,4,2,15,0,2,16,0.002,0.10345
30,30,18,3,20,7,0,5,3,0,1,4,2,15,0,2,16,0.00233,0.1
31,30,18,3,20,7,1,5,3,1,1,4,2,15,0,2,16,0.00233,0.1
32,32,19,3,21,8,1,6,4,1,1,5,2,15,0,2,16,0.00267,0.09375
33,32,19,3,21,8,1,6,4,1,1,5,2,15,0,2,16,0.00267,0.09375
34,33,19,4,22,7,0,5,4,0,2,5,2,15,0,2,17,0.00233,0.12121
35,34,20,4,22,8,0,6,5,0,2,5,2,15,0,2,17,0.00267,0.11765
36,35,20,4,22,9,0,7,5,0,2,5,2,15,0,2,17,0.003,0.11429
37,38,20,4,22,12,0,10,5,0,2,5,2,15,0,2,17,0.004,0.10526
38,38,20,4,22,12,0,10,5,0,2,5,2,15,0,2,17,0.004,0.10526
39,41,20,4,23,14,0,13,5,0,2,5,1,15,0,2,18,0.00467,0.09756
40,42,22,4,24,14,1,13,7,0,2,6,1,15,1,2,18,0.00467,0.09524
